respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed,b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
1162,20,Male,No religion,Married,No,None,1,NA,,20260909002,-2.3943,-1.21039,-1.62166,-2.54116,-2.97886,-0.132457,-0.0292198,0.0744287,-0.00504443,-0.0602881,1.42281,0.59179,0.807423,1.17777,2.16143,2.19565,0.574002,1.43828,1.68486,2.31295,-0.850104,-1.00023,-0.173137,-0.0538599,-0.310864,-0.818619,-1.53943,-3.42457,-0.233269
1163,61,Male,No religion,Single,No,None,2,3,Communitarianism,20260909002,-2.42491,-1.31979,-1.60171,-2.57643,-3.30578,-0.00305353,0.0583438,0.112164,0.162039,0.120639,1.31201,0.680106,0.698428,0.961556,2.48102,2.1673,0.625115,1.4543,1.43995,2.52558,-0.934713,-1.09305,-0.193167,0.025046,-0.324999,-0.805989,-1.50115,-3.51514,-0.226428
1164,28,Female,Christian,Single,No,None,1,NA,,20260909002,-2.39373,-1.37296,-1.63728,-2.52059,-2.98953,-0.187614,-0.0654247,0.069737,0.0716716,-0.253303,1.16906,0.59463,0.582132,0.932286,2.12784,2.073,0.632591,1.44318,1.31111,2.22726,-0.846702,-1.03895,-0.152016,0.071256,-0.287609,-0.815118,-1.52805,-3.43955,-0.224408
1165,47,Female,Christian,Married,Yes,Had COVID,1,NA,,20260909002,-2.42818,-1.31093,-1.70337,-2.64769,-3.15055,-0.233834,-0.227381,0.0304888,0.0412981,-0.0442781,1.22843,0.507262,0.671808,0.898104,1.9828,2.00736,0.606846,1.41867,1.43766,2.3486,-0.882612,-1.02972,-0.179075,0.0353952,-0.316464,-0.76656,-1.49743,-3.41122,-0.212271
1166,38,Male,No religion,Married,Yes,None,1,NA,,20260909002,-2.35552,-1.33128,-1.47711,-2.31069,-3.13106,-0.266474,-0.0899031,-0.0370517,-0.193108,-0.0285438,1.31834,0.726036,0.654262,0.940296,2.32504,2.16135,0.637624,1.33174,1.50174,2.49659,-0.895581,-1.02612,-0.138868,-0.0179073,-0.311752,-0.816811,-1.56667,-3.54201,-0.25312
1167,64,Female,Christian,Married,No,Long COVID,4,NA,,20260909002,-2.4192,-1.37012,-1.41111,-2.54624,-3.22801,-0.28437,-0.11562,-0.081393,-0.0221976,-0.0473369,1.29666,0.751749,0.48079,0.91943,2.3181,2.28243,0.834342,1.42898,1.6111,2.75718,-0.894127,-1.04868,-0.164942,0.0362637,-0.307149,-0.749297,-1.54247,-3.4674,-0.21175
1168,20,Male,Christian,Single,No,Bereaved,4,NA,,20260909002,-2.52986,-1.31618,-1.68985,-2.63936,-3.16569,-0.180213,-0.0422431,0.0722833,0.0937258,-0.00482717,1.32492,0.7508,0.727587,0.951677,2.21326,2.12076,0.533138,1.46462,1.48084,2.4445,-0.848667,-1.05476,-0.190973,-0.00838212,-0.355146,-0.787862,-1.55982,-3.52113,-0.195883
1169,74,Female,Not answered,Divorced,No,Had COVID,2,NA,,20260909002,-2.44626,-1.32821,-1.43702,-2.46132,-3.11144,-0.2076,-0.0906012,-0.0105433,-0.0852001,-0.188119,1.14926,0.405166,0.417641,0.74203,1.94736,2.08581,0.48623,1.28304,1.59875,2.41457,-0.867797,-1.03324,-0.204015,-0.0827946,-0.325033,-0.83657,-1.50645,-3.46082,-0.200065
1170,21,Female,No religion,Single,No,None,2,3,Communitarianism,20260909002,-2.31609,-1.10388,-1.48169,-2.31621,-2.9507,0.0568361,0.0281733,0.215501,0.108313,-0.0706019,1.19731,0.454955,0.638478,0.848625,1.98778,2.14417,0.54083,1.38768,1.38002,2.44935,-0.943605,-1.06454,-0.188699,-0.00185494,-0.297064,-0.862503,-1.48616,-3.43942,-0.272524
1171,60,Male,Christian,Married,No,None,4,NA,,20260909002,-2.15374,-1.04472,-1.43158,-2.44549,-2.86007,-0.260271,-0.0507521,0.0595492,-0.100883,-0.255923,0.985752,0.336661,0.412343,0.769247,2.00988,1.92602,0.408414,1.32597,1.59153,2.33995,-0.908516,-1.0148,-0.219317,-0.0594667,-0.324086,-0.781307,-1.48301,-3.53252,-0.232153
1172,25,Male,Not answered,Single,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909002,-2.39541,-1.34095,-1.5678,-2.53426,-3.2943,-0.154427,-0.0234525,0.0316659,-0.111388,-0.0434773,1.02548,0.453485,0.559308,0.904031,2.27328,2.1393,0.633401,1.39457,1.60975,2.61898,-0.880414,-1.05423,-0.20959,0.00786242,-0.360293,-0.845291,-1.49426,-3.48573,-0.198152
1173,26,Male,No religion,Divorced,No,Had COVID,2,NA,,20260909002,-2.41253,-1.32367,-1.65852,-2.54687,-3.01262,-0.2462,-0.0743988,0.0852559,-0.0621249,-0.181258,1.08711,0.566261,0.599539,0.797734,2.02438,2.13665,0.558453,1.46277,1.58453,2.36802,-0.847597,-1.01603,-0.18932,0.0506211,-0.333665,-0.78883,-1.53044,-3.48149,-0.219942
1174,71,Male,Christian,Married,No,Bereaved,3,NA,,20260909002,-2.34042,-1.27383,-1.67551,-2.51639,-3.06886,-0.0617876,-0.0918657,0.00943023,0.0452973,-0.0641036,1.10032,0.627918,0.710251,0.948327,2.12038,1.90631,0.547143,1.52758,1.34634,2.40948,-0.859194,-1.06113,-0.141483,-0.0199392,-0.365072,-0.777175,-1.52311,-3.47982,-0.20107
1175,18,Female,Christian,Single,No,None,3,NA,,20260909002,-2.45391,-1.34803,-1.66875,-2.73309,-3.5746000000000002,-0.282065,-0.14623,0.0639579,-0.0369813,-0.0649853,1.2924,0.733071,0.645701,0.981885,2.84364,2.3882,0.919124,1.58779,1.75344,3.18346,-0.928301,-1.09672,-0.176531,0.0154533,-0.3444,-0.795141,-1.53205,-3.54276,-0.245664
1176,56,Male,No religion,Single,No,None,1,NA,,20260909002,-2.43877,-1.24888,-1.58699,-2.67637,-2.92323,-0.046301,0.0388798,0.0955007,0.135026,0.0238789,1.30227,0.665216,0.719314,1.20727,2.17798,2.10561,0.495496,1.45022,1.63381,2.27702,-0.911105,-1.08883,-0.207581,-0.0561209,-0.331581,-0.861722,-1.56215,-3.54995,-0.241869
1177,28,Female,No religion,Single,No,Had COVID,4,NA,,20260909002,-2.41487,-1.30274,-1.49661,-2.49809,-2.8658,-0.275469,0.0239723,-0.0202325,-0.0461393,-0.0517627,1.33386,0.640937,0.590616,1.10394,2.04414,2.274,0.624415,1.38051,1.62531,2.2667,-0.874244,-1.03139,-0.230726,-0.0621257,-0.349827,-0.816433,-1.50682,-3.47981,-0.250119
1178,38,Male,No religion,Single,Yes,Had COVID,2,NA,,20260909002,-2.44782,-1.22145,-1.5688,-2.41537,-2.97843,-0.0950698,-0.0391135,0.0959301,0.0811673,-0.105635,1.27909,0.643759,0.697735,0.879386,2.232,2.19898,0.646458,1.35877,1.53754,2.41122,-0.872565,-1.00732,-0.218525,-2.32663e-4,-0.314421,-0.799244,-1.50128,-3.45132,-0.222189
1179,58,Male,Christian,Married,No,Had COVID,4,NA,,20260909002,-2.36383,-1.30501,-1.68159,-2.33079,-3.26632,-0.245737,-0.169639,-0.00589332,-0.185156,-0.226031,1.18849,0.575178,0.734755,0.821924,2.34321,2.00965,0.570571,1.53985,1.31744,2.64228,-0.961073,-1.08778,-0.150554,0.0292674,-0.35032,-0.825967,-1.5137,-3.51233,-0.241418
1180,50,Male,No religion,Married,No,None,2,NA,,20260909002,-2.23281,-1.17345,-1.47593,-2.46543,-2.95121,-0.205936,-0.0642134,0.00274276,0.178771,-0.127894,1.02656,0.403178,0.49305,0.682074,1.95367,2.01871,0.461511,1.29107,1.49776,2.24746,-0.917816,-1.00278,-0.171164,0.038802,-0.354567,-0.777699,-1.46148,-3.38917,-0.191659
1181,59,Male,Christian,Divorced,No,None,2,NA,,20260909002,-2.22163,-1.15557,-1.4019,-2.3522,-3.08491,-0.227081,0.00815157,0.0167143,0.0686799,-0.108582,1.09915,0.499344,0.551478,0.899239,2.24784,1.8939,0.449579,1.26521,1.34112,2.53724,-0.894031,-1.0395,-0.184215,0.0171345,-0.34078,-0.87683,-1.47223,-3.47705,-0.25422
1182,59,Male,Not answered,Married,No,Long COVID,2,NA,,20260909002,-2.38146,-1.27681,-1.59222,-2.69317,-3.28849,-0.152106,-0.0246648,0.0631608,0.114723,-0.04268,0.99583,0.3517,0.411595,0.708998,2.26702,2.10902,0.635857,1.38502,1.69207,2.67693,-0.881279,-1.06942,-0.156152,6.52799e-4,-0.299792,-0.830018,-1.58713,-3.59378,-0.221598
1183,21,Male,Buddhist,Married,No,None,1,NA,,20260909002,-2.41266,-1.27267,-1.51954,-2.534,-3.26191,-0.125117,-0.0388165,0.088874,-0.0108944,-0.0143292,1.30058,0.572253,0.586082,0.864509,2.36514,2.15937,0.612649,1.35439,1.60576,2.61159,-0.868108,-1.03227,-0.19442,0.00849795,-0.320054,-0.796576,-1.48649,-3.46559,-0.189525
1184,25,Female,Sikh,Married,No,Had COVID,3,NA,,20260909002,-2.35884,-1.42566,-1.54867,-2.48289,-3.36486,-0.277789,0.0039737,0.00319325,0.0725605,-0.0932572,1.24844,0.710182,0.685388,0.889205,2.37998,2.08437,0.726108,1.39688,1.57802,2.88266,-0.883219,-1.02199,-0.195587,-0.0148783,-0.310781,-0.858812,-1.51153,-3.45819,-0.243551
1185,41,Male,No religion,Single,Yes,Had COVID,4,NA,,20260909002,-2.45779,-1.32416,-1.53325,-2.57174,-3.23363,-0.278692,-0.193175,-0.0638462,-0.184982,-0.109434,1.18818,0.56662,0.567268,0.946298,2.30154,2.27133,0.69034,1.4559,1.56742,2.59567,-0.956923,-1.04688,-0.200724,0.0802669,-0.322848,-0.766575,-1.5157,-3.464,-0.204277
1186,36,Female,No religion,Married,Yes,Had COVID,2,NA,,20260909002,-2.23815,-1.24657,-1.47515,-2.56226,-3.04034,-0.304476,-0.0262233,-0.051972,-0.0309525,-0.0894176,1.01557,0.381166,0.573515,0.974801,2.07511,2.17404,0.555866,1.40309,1.64243,2.21868,-0.88938,-1.03862,-0.139099,0.0194147,-0.398463,-0.853561,-1.5035,-3.42977,-0.197548
1187,71,Female,Christian,Widowed,No,None,3,NA,,20260909002,-2.37301,-1.1521,-1.44794,-2.51465,-3.02178,-0.179826,-0.0672906,-0.0293395,-0.0429419,-0.142017,1.24052,0.36311,0.412529,0.831864,2.04858,2.16387,0.535285,1.27634,1.60951,2.47044,-0.929697,-1.09377,-0.175655,0.0430054,-0.306925,-0.761661,-1.52178,-3.52061,-0.199885
1188,19,Female,Christian,Single,No,Had COVID,3,NA,,20260909002,-2.17468,-1.14595,-1.54993,-2.66494,-3.10132,-0.24952,-0.233907,-0.0454442,0.0538127,-0.310512,0.919765,0.480739,0.61175,0.964361,2.09726,2.16112,0.719427,1.59275,1.84454,2.70838,-0.923563,-1.02561,-0.132135,0.120407,-0.319421,-0.777938,-1.5166,-3.501,-0.215531
1189,70,Female,Not answered,Single,Yes,Had COVID,2,4,Conspiracy Ideation,20260909002,-2.37713,-1.11841,-1.5251,-2.42869,-3.14932,-0.386355,-0.15971,0.045493,-0.0401538,-0.159397,1.25114,0.356742,0.599857,0.964557,2.18509,2.34704,0.4562,1.47902,1.6483,2.5505,-0.928763,-1.06165,-0.198158,-0.0310196,-0.381365,-0.847679,-1.50178,-3.47509,-0.242769
1190,60,Male,Not answered,Separated,No,Bereaved,3,NA,,20260909002,-2.38678,-1.38687,-1.57346,-2.59678,-3.2249,-0.176496,-0.0126082,0.0830519,0.0824078,-0.124529,1.11082,0.675399,0.516908,0.859844,2.44444,2.04515,0.638061,1.28293,1.37746,2.58207,-0.966831,-1.10444,-0.191285,0.00987489,-0.35472,-0.761218,-1.57397,-3.54463,-0.210665
1191,46,Male,No religion,Married,No,Had COVID,4,NA,,20260909002,-2.46858,-1.43319,-1.60788,-2.6248,-3.19978,0.0566441,0.109775,0.158441,0.10158,-0.0352688,1.08014,0.578462,0.423436,0.964941,2.08134,2.0547,0.663295,1.35706,1.50733,2.60067,-0.859328,-1.0476,-0.165987,-0.0450816,-0.316945,-0.757113,-1.52215,-3.56232,-0.222131
1192,41,Male,No religion,Divorced,Yes,Had COVID,3,NA,,20260909002,-2.27576,-1.22611,-1.47742,-2.49221,-3.05724,-0.220214,-0.0799764,0.0119505,-0.0613835,-0.101716,1.19049,0.584588,0.573549,1.03284,2.16192,2.07661,0.637344,1.46042,1.7455,2.52914,-0.858385,-1.0058,-0.189878,-0.0509238,-0.307872,-0.776113,-1.47387,-3.48769,-0.254816
1193,55,Female,Christian,Married,Yes,Long COVID,1,NA,,20260909002,-2.39752,-1.41528,-1.66765,-2.69644,-3.23628,-0.0982946,-0.0164017,0.148919,0.065027,0.0443048,1.22874,0.733523,0.776751,1.18199,2.35476,2.00481,0.719213,1.45454,1.54308,2.485,-0.896426,-1.05219,-0.19767,0.00473596,-0.288623,-0.726488,-1.4634,-3.40057,-0.216958
1194,30,Male,Christian,Single,Yes,None,2,NA,,20260909002,-2.32088,-1.1664,-1.5536,-2.42621,-2.83784,-0.264438,-0.272425,-0.00562305,-0.0987524,-0.349015,1.25333,0.609522,0.69632,0.939235,1.97821,2.23781,0.726835,1.44052,1.59431,2.46133,-0.881718,-1.05453,-0.169957,5.85005e-4,-0.316909,-0.782267,-1.54237,-3.50883,-0.241617
1195,36,Female,Christian,Married,Yes,None,4,NA,,20260909002,-1.98339,-0.971987,-1.45338,-2.23861,-3.02459,-0.285286,-0.187011,-0.00846698,-0.0648574,-0.0323208,0.76673500000000006,0.249125,0.545734,0.542323,1.99219,1.68235,0.327711,1.31816,1.30301,2.2502,-0.840319,-1.01877,-0.15259,0.0436631,-0.326288,-0.772546,-1.52863,-3.48088,-0.218743
1196,50,Female,Christian,Married,No,Bereaved,2,NA,,20260909002,-2.55546,-1.47844,-1.644,-2.81862,-3.44369,-0.0725089,0.067473,0.0300257,0.0679964,-0.0154983,1.34279,0.704345,0.649666,0.994679,2.50822,2.06147,0.682755,1.43265,1.63816,2.72749,-0.906422,-1.03825,-0.193428,0.0109146,-0.350792,-0.757524,-1.52876,-3.47768,-0.230602
1197,25,Female,No religion,Single,Yes,None,1,NA,,20260909002,-2.60621,-1.41331,-1.69636,-2.62462,-3.23258,-0.107295,0.0543473,0.0793379,0.0593148,-0.110395,1.32031,0.511661,0.591354,0.822277,2.28514,2.31715,0.704321,1.52318,1.55553,2.58769,-0.901233,-1.04853,-0.119456,0.0540394,-0.316604,-0.83543,-1.53327,-3.51998,-0.23904
1198,19,Male,No religion,Single,No,None,3,NA,,20260909002,-2.19539,-1.02466,-1.38308,-2.27856,-2.98082,-0.351961,-0.253602,-0.0107143,-0.155295,-0.312977,1.28037,0.523221,0.444294,0.881252,2.25875,1.88116,0.387372,1.20378,1.41814,2.44481,-0.876488,-1.04902,-0.204681,-0.00936576,-0.368804,-0.814659,-1.53594,-3.53292,-0.237724
1199,63,Male,No religion,Married,No,Had COVID,2,NA,,20260909002,-2.20327,-1.09755,-1.38909,-2.4391,-3.16351,-0.268076,-0.147505,0.01347,-0.119515,-0.0230402,1.2158,0.625518,0.5021,0.921733,2.3367,1.88615,0.466021,1.30293,1.51677,2.47572,-0.92048,-1.10799,-0.203727,-0.0415219,-0.321621,-0.797416,-1.4867,-3.50871,-0.237006
1200,77,Female,No religion,Married,No,Bereaved,2,NA,,20260909002,-2.44822,-1.47494,-1.63234,-2.49244,-3.51351,-0.0462527,0.102775,0.146347,0.124817,0.0546532,1.40482,0.916043,0.715398,1.0687,2.72544,1.9899,0.587657,1.4286,1.4221,2.4734,-0.92865,-1.05703,-0.171972,0.0160966,-0.317319,-0.845059,-1.53715,-3.57722,-0.271864
1201,52,Female,Christian,Married,No,Had COVID,4,NA,,20260909002,-2.24832,-1.21862,-1.53724,-2.53619,-2.85058,-0.303525,-0.0795469,-0.0305453,0.0653188,-0.243363,1.31397,0.585605,0.673732,0.746502,1.95898,2.11397,0.653349,1.37813,1.46575,2.33895,-0.820862,-1.06639,-0.180616,0.0220769,-0.339951,-0.787161,-1.54626,-3.49249,-0.206274
1202,82,Female,Christian,Married,No,None,1,5,Institutional Trust and Technocratic Governance,20260909002,-2.28415,-1.17545,-1.5028,-2.5521,-3.09056,-0.161533,0.0244648,-0.00560461,-0.0242823,0.194262,1.19038,0.540376,0.503033,0.952313,2.15475,1.69368,0.232658,1.19996,1.25509,2.12719,-0.896952,-1.04437,-0.184107,0.0450505,-0.339978,-0.754251,-1.53009,-3.53057,-0.195889
1203,79,Female,Christian,Married,No,Bereaved,1,NA,,20260909002,-2.39585,-1.34202,-1.61279,-2.5444,-3.21869,-0.223606,0.0251869,0.130086,0.0588884,-0.00846287,1.36022,0.777607,0.72412,0.9691,2.47138,2.04505,0.540042,1.42279,1.43128,2.43857,-0.839256,-1.01705,-0.193755,-0.00398777,-0.318324,-0.780639,-1.49282,-3.45388,-0.22726
1204,33,Male,Christian,Single,No,Had COVID,3,NA,,20260909002,-2.31853,-1.34882,-1.65813,-2.65724,-3.06266,-0.196905,-0.0101279,0.0750496,0.0920644,0.0493269,1.21299,0.563801,0.71781,0.864007,1.97617,2.07245,0.619105,1.44083,1.8352,2.34314,-0.901923,-1.04942,-0.163676,0.0316325,-0.319721,-0.823487,-1.52205,-3.48423,-0.185644
1205,33,Male,Christian,Single,No,Had COVID,4,NA,,20260909002,-2.50431,-1.33303,-1.61291,-2.61087,-3.04133,-0.157613,-0.0816908,-0.00335916,-0.0402702,-0.217841,1.18156,0.563897,0.482083,0.826455,2.19178,2.2973,0.725661,1.47218,1.52764,2.49825,-0.912785,-1.06575,-0.14654,0.0395911,-0.318479,-0.778004,-1.58869,-3.5599,-0.233396
1206,29,Male,Christian,Married,No,Had COVID,1,NA,,20260909002,-2.07998,-0.923051,-1.50653,-2.33372,-2.62554,-0.233724,-0.0595584,0.0793966,-0.0162651,-0.279174,0.98146,0.229085,0.567927,0.656398,1.6789,1.8235,0.307705,1.42262,1.35185,2.16117,-0.96372,-1.02007,-0.22361,0.0585712,-0.316954,-0.779603,-1.51079,-3.5356900000000002,-0.225234
1207,58,Female,Muslim,Married,No,None,2,NA,,20260909002,-2.08482,-1.05834,-1.48348,-2.51069,-2.7643,-0.34764,-0.221747,-0.00682057,-0.0547016,-0.116387,0.927303,0.37674,0.463929,0.828184,1.75035,1.96109,0.535588,1.3597,1.69047,2.15271,-0.816458,-1.014,-0.135533,0.0358171,-0.303365,-0.747383,-1.47689,-3.42456,-0.20992
1208,48,Male,Christian,Married,No,None,2,4,Conspiracy Ideation,20260909002,-2.25983,-1.22849,-1.59985,-2.48462,-3.09243,-0.35234,-0.162961,-0.00603214,-0.172534,-0.108014,1.02817,0.475172,0.547643,0.673875,2.03994,1.91239,0.519669,1.31685,1.41586,2.30337,-0.886277,-1.10347,-0.139738,0.0559921,-0.303191,-0.783542,-1.55457,-3.56185,-0.202351
1209,82,Female,Not answered,Widowed,No,None,4,NA,,20260909002,-2.36889,-1.35476,-1.55076,-2.48651,-3.10407,-0.462821,-0.187455,0.0206197,-0.120385,-0.277427,1.09407,0.539503,0.527654,0.69067,2.01753,2.20382,0.631809,1.43639,1.5014,2.45743,-0.907518,-1.11519,-0.176944,-0.016241,-0.364573,-0.817377,-1.56351,-3.55541,-0.222067
1210,41,Female,No religion,Married,No,Long COVID,1,NA,,20260909002,-2.36283,-1.31107,-1.57017,-2.47116,-3.35586,-0.0561185,0.135922,0.0631327,0.177962,0.184001,1.19315,0.597912,0.677142,0.909259,2.4638,2.08388,0.537301,1.3762,1.44199,2.52851,-0.877298,-1.01639,-0.176648,-0.0230799,-0.29726,-0.782631,-1.50796,-3.43832,-0.205096
1211,22,Female,No religion,Single,No,None,3,NA,,20260909002,-2.3367,-1.26871,-1.51286,-2.43896,-3.20042,-0.171858,-0.0521997,0.0214134,0.11139,-0.113549,1.35825,0.697274,0.682117,0.98733,2.35835,2.21935,0.732491,1.38313,1.51469,2.65564,-0.886353,-1.01434,-0.23285,-0.016761,-0.293268,-0.788165,-1.53028,-3.49033,-0.214381
1212,29,Female,Not answered,Single,Yes,None,4,NA,,20260909002,-2.23251,-1.2101,-1.47664,-2.44671,-3.1179,-0.194832,-0.0626607,-0.00643917,0.0457291,-0.111973,1.09902,0.42896,0.559799,0.888537,2.139,1.91683,0.494583,1.28387,1.31153,2.50612,-0.852591,-1.05675,-0.20074,-0.025531,-0.305758,-0.769111,-1.50946,-3.37572,-0.203287
1213,37,Female,No religion,Married,No,Had COVID,4,NA,,20260909002,-2.2112,-1.16787,-1.44842,-2.28778,-3.11532,-0.232178,-0.142632,-0.0255952,-0.105198,-0.0818549,1.11862,0.546573,0.627776,0.818267,2.15525,2.04001,0.499975,1.40138,1.45602,2.52988,-0.838015,-0.998081,-0.166065,-0.0124112,-0.291037,-0.842836,-1.47656,-3.43134,-0.263439
1214,27,Female,No religion,Married,Yes,Had COVID,1,NA,,20260909002,-2.38565,-1.31336,-1.57249,-2.33461,-3.03402,-0.327569,-0.138188,0.00139964,-0.138939,-0.129839,1.17637,0.615731,0.676285,0.887879,2.17313,2.25901,0.743381,1.50031,1.57401,2.70073,-0.911135,-1.08995,-0.206081,-0.0491361,-0.364964,-0.826038,-1.49724,-3.46823,-0.290701
1215,67,Male,No religion,Widowed,No,Had COVID,1,NA,,20260909002,-2.45237,-1.34267,-1.67829,-2.69845,-3.20398,-0.287351,-0.0820835,0.0655983,-0.0463611,-0.163074,1.50167,0.713944,0.740284,0.956227,2.45,2.25438,0.731754,1.50456,1.59646,2.62243,-0.896504,-1.06924,-0.0903282,0.0506394,-0.28605,-0.783916,-1.54387,-3.47133,-0.182628
1216,85,Female,No religion,Divorced,No,Had COVID,4,NA,,20260909002,-2.49761,-1.34252,-1.48428,-2.55044,-3.20177,-0.04314,0.118021,0.164231,0.137793,0.0855717,1.20261,0.631438,0.460904,0.888557,2.35669,2.21261,0.554185,1.27691,1.47372,2.28699,-0.884402,-1.01871,-0.183156,0.0218943,-0.344229,-0.891333,-1.53361,-3.50263,-0.22804
1217,38,Male,Christian,Married,No,None,3,NA,,20260909002,-2.61375,-1.4556,-1.59164,-2.6176,-3.36993,-0.136927,-0.0566373,0.00415383,-0.0657644,-0.14656,1.33763,0.580584,0.526189,0.964582,2.4112,2.37442,0.788227,1.48082,1.83578,2.65567,-0.86615,-1.00011,-0.208315,0.0154117,-0.3408,-0.796335,-1.5549,-3.43274,-0.197659
1218,62,Female,No religion,Widowed,No,None,1,NA,,20260909002,-2.30644,-1.2447,-1.48936,-2.47386,-3.18763,-0.109098,0.0935142,0.0804912,0.151435,0.163963,1.14613,0.529869,0.54521,0.958168,2.07315,1.87723,0.498303,1.36355,1.44988,2.41537,-0.963364,-1.0466,-0.131495,0.0165453,-0.355649,-0.82295,-1.48388,-3.49978,-0.241233
1219,35,Female,Muslim,Married,No,None,3,NA,,20260909002,-2.2786,-1.23995,-1.50156,-2.66772,-3.10863,-0.146537,-0.116975,-0.0205313,0.0841866,0.0423051,1.01639,0.5413,0.575468,0.943914,2.03272,2.07423,0.742626,1.43132,1.55817,2.49846,-0.842764,-0.976923,-0.169849,0.0567376,-0.27002,-0.74711,-1.51821,-3.44858,-0.180944
1220,25,Female,No religion,Single,No,Had COVID,1,NA,,20260909002,-2.29868,-1.10497,-1.46763,-2.39945,-2.99668,-0.306223,-0.185257,0.0213222,-0.105943,-0.104981,1.14782,0.461119,0.554861,0.948751,2.05434,2.24831,0.613457,1.47611,1.61182,2.43084,-0.948937,-1.04245,-0.18256,-0.0317333,-0.306331,-0.808589,-1.53424,-3.5591,-0.229722
1221,60,Female,No religion,Married,No,Had COVID,1,NA,,20260909002,-2.30358,-1.22502,-1.53646,-2.50652,-3.13208,0.01259,0.0674541,0.190693,0.235285,0.0109991,1.16594,0.51786,0.590087,0.733296,2.34175,2.0622,0.514754,1.30914,1.50829,2.49325,-0.886907,-1.05924,-0.139921,0.0013157,-0.359956,-0.848051,-1.50815,-3.52092,-0.216301
1222,37,Male,Christian,Married,No,None,3,NA,,20260909002,-2.37668,-1.2216,-1.48566,-2.37071,-3.24433,-0.286009,-0.125999,0.070593,0.0217756,-0.143242,1.15121,0.505946,0.567937,0.868823,2.08618,2.20657,0.590254,1.34612,1.25875,2.65383,-0.832856,-0.988389,-0.22901,-0.062491,-0.330455,-0.833726,-1.47073,-3.43919,-0.251105
1223,58,Male,Sikh,Divorced,No,Had COVID,1,NA,,20260909002,-2.1535,-1.04576,-1.45271,-2.36227,-2.96043,-0.23731,-0.0660188,-0.0115215,-0.0477578,-0.0552324,1.09699,0.410886,0.535603,0.753808,2.26874,1.87142,0.270754,1.15598,1.38746,2.18202,-0.851213,-1.0903,-0.172119,-0.0228851,-0.3145,-0.788864,-1.56124,-3.53978,-0.229826
1224,62,Male,No religion,Married,No,None,1,4,Conspiracy Ideation,20260909002,-2.38687,-1.18024,-1.54968,-2.55318,-2.95013,-0.00879595,0.0357164,0.0787846,0.213731,0.0145944,0.967745,0.288437,0.489318,0.689021,1.85394,1.90992,0.396122,1.32493,1.42378,2.21715,-0.856677,-1.01552,-0.212025,0.014128,-0.286683,-0.771868,-1.48524,-3.48092,-0.249668
1225,70,Male,Christian,Widowed,No,None,2,NA,,20260909002,-2.27674,-1.25334,-1.51527,-2.31333,-3.17988,-0.0500558,0.115784,0.149586,0.0448964,0.208995,1.20432,0.597284,0.596908,0.817283,2.35889,1.85297,0.471015,1.30512,1.21703,2.39325,-0.848219,-1.03293,-0.182664,-0.0193117,-0.354373,-0.823618,-1.48117,-3.48458,-0.23015
1226,80,Female,Buddhist,Widowed,No,Bereaved,1,NA,,20260909002,-2.24595,-1.18174,-1.59195,-2.33581,-3.09157,-0.319599,-0.189001,-0.05716,-0.23129,-0.201322,1.01112,0.510605,0.56449,0.719301,2.26673,2.03034,0.527152,1.39463,1.34375,2.43307,-0.797761,-1.00262,-0.131437,0.052397,-0.35173,-0.798891,-1.49835,-3.50415,-0.234809
1227,46,Male,Christian,Married,Yes,None,3,NA,,20260909002,-2.29082,-1.32169,-1.57283,-2.5767,-3.24994,-0.186446,-0.0757292,0.0107361,-0.0721862,-0.0751434,0.963283,0.536711,0.601938,0.836864,2.28188,1.98237,0.739714,1.44733,1.56308,2.58643,-0.863868,-1.04863,-0.192176,0.0533552,-0.314028,-0.770444,-1.55245,-3.51917,-0.204122
1228,26,Female,No religion,Single,No,Had COVID,3,NA,,20260909002,-2.4384,-1.40211,-1.7243,-2.67424,-3.38847,-0.0983998,0.0348284,0.13188,0.118314,0.056146,1.2496,0.560822,0.708414,1.00529,2.30218,2.2436,0.816993,1.57715,1.63088,2.73503,-0.885607,-1.01689,-0.173355,0.00755962,-0.323706,-0.791036,-1.50033,-3.49142,-0.237235
