b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.42628,-1.42051,-1.59287,-2.58734,-3.23849,-0.273428,-0.123021,-0.0356141,-0.0658402,-0.220617,1.4388,0.829011,0.714312,1.17766,2.45942,2.26093,0.750637,1.51572,1.80075,2.56693,-0.911676,-1.03211,-0.176604,0.0663238,-0.382681,-0.848637,-1.50439,-3.47995,-0.204183
-2.11499,-1.11669,-1.40468,-2.5244,-3.07856,-0.337155,-0.145019,-0.0356989,-0.0176132,-0.0331397,1.04942,0.530485,0.544252,1.06948,2.34613,2.08432,0.541863,1.36536,1.73952,2.42437,-0.945381,-1.1037,-0.212387,-0.0562829,-0.298743,-0.82087,-1.52414,-3.52508,-0.258677
-1.96793,-0.915868,-1.39623,-2.34057,-2.78902,-0.276774,-0.0781047,0.00371609,0.0336794,-0.0600969,0.884035,0.192766,0.460961,0.738558,1.94743,1.93302,0.471473,1.29477,1.45802,2.41772,-0.91955,-1.03147,-0.198128,-0.026799,-0.332053,-0.812241,-1.49859,-3.51122,-0.239705
-2.43902,-1.33218,-1.67985,-2.51366,-3.0977,0.027257,0.118995,0.154938,0.353616,0.286682,1.0716,0.484046,0.591259,0.741724,1.97943,2.15207,0.686166,1.54032,1.38452,2.29881,-0.882129,-1.02975,-0.114726,-0.00485349,-0.320658,-0.791423,-1.51808,-3.51684,-0.236673
-2.38846,-1.3523,-1.50409,-2.50787,-3.13153,-0.0445274,0.135492,0.0256687,0.105118,0.094582,1.16835,0.61641,0.522576,0.945964,2.2738,2.07664,0.590639,1.35065,1.36222,2.38049,-0.882779,-1.0196,-0.19543,0.0115412,-0.307392,-0.810324,-1.51434,-3.50982,-0.254325
-2.38426,-1.29984,-1.6063,-2.59439,-3.02839,-0.167184,0.014684,0.0624301,0.0659214,0.0566568,1.27958,0.645633,0.773036,1.01689,1.96323,2.1089,0.573038,1.4477,1.65149,2.22295,-0.919688,-1.06107,-0.19017,-0.0352898,-0.30369,-0.790844,-1.49005,-3.45856,-0.247188
-2.42599,-1.25013,-1.58138,-2.51687,-3.11899,-0.139983,-0.034041,0.0867571,0.0237247,-0.157136,1.50255,0.740671,0.68184,1.05042,2.3778,2.06426,0.443694,1.34933,1.44213,2.38319,-0.891798,-1.08451,-0.160767,0.0322343,-0.33288,-0.786991,-1.51646,-3.4401,-0.229391
-2.43081,-1.42762,-1.62924,-2.66773,-3.20603,-0.142103,0.0157521,0.0245651,0.0505553,-0.0014611,1.09515,0.581497,0.592882,0.869483,2.16614,2.15563,0.613892,1.40062,1.73319,2.45578,-0.855472,-1.06686,-0.136778,0.02076,-0.340673,-0.788334,-1.47969,-3.49008,-0.215818
-2.33431,-1.25958,-1.52844,-2.49032,-3.23986,-0.259356,-0.101573,0.0640812,0.0166472,-0.217373,1.26184,0.540222,0.585119,0.896951,2.43986,1.83927,0.440022,1.23248,1.33735,2.4688,-0.868085,-1.07778,-0.175718,0.0177147,-0.341488,-0.791118,-1.47736,-3.50264,-0.242975
-2.16164,-1.04915,-1.42418,-2.5077,-2.9528,-0.153572,-0.0431886,-0.0192736,0.0632458,-0.009816,0.809372,0.273007,0.363081,0.605763,1.80631,1.81774,0.318247,1.3364,1.39609,2.30597,-0.903397,-1.071,-0.223149,0.0212175,-0.370826,-0.816706,-1.54189,-3.64353,-0.195403
-2.44782,-1.36095,-1.49586,-2.59339,-3.43254,-0.174721,-0.0671225,-0.0895413,-0.131602,-0.254981,1.34255,0.801881,0.769567,1.16727,2.76066,2.21056,0.723772,1.35494,1.62761,2.88529,-0.846448,-1.03677,-0.167159,-0.0207466,-0.300613,-0.79785,-1.49976,-3.49386,-0.251629
-2.13783,-1.09346,-1.41904,-2.26912,-2.71863,-0.311545,-0.126376,0.0272599,0.0298258,-0.153348,1.10938,0.516986,0.530597,0.722706,1.97283,1.89142,0.458725,1.26594,1.30103,1.94774,-0.878976,-1.00473,-0.204814,-0.0200455,-0.318768,-0.780296,-1.4897,-3.43019,-0.219509
-2.43243,-1.34754,-1.65997,-2.6422,-3.17648,-0.193303,-0.100966,0.0215933,0.00932121,-0.181952,1.22502,0.56938,0.711838,0.964698,2.17408,2.19658,0.643262,1.47346,1.65354,2.5239,-0.885448,-1.05698,-0.202333,0.0106602,-0.31929,-0.817272,-1.49736,-3.41169,-0.204982
-2.5491,-1.40012,-1.63169,-2.57817,-3.14899,-0.09704,0.0271063,0.150594,0.171953,0.0225359,1.34062,0.726356,0.74209,0.921896,2.28947,2.1572,0.644088,1.4306,1.44985,2.44044,-0.847677,-1.03681,-0.187347,-0.0783292,-0.324006,-0.787713,-1.57782,-3.5362,-0.250638
-2.24799,-1.19169,-1.55676,-2.40527,-2.92795,-0.195658,-0.0988051,0.0673034,-0.0331422,-0.131986,0.886552,0.4048,0.463211,0.626572,1.79382,1.9113,0.470628,1.24771,1.3874,2.14465,-0.830326,-0.996524,-0.162511,0.0128746,-0.328718,-0.817826,-1.52816,-3.47091,-0.199459
-2.28048,-1.22543,-1.52914,-2.42237,-3.07918,-0.0692743,-0.0584963,0.0628693,0.00803938,-0.0347443,0.973737,0.464389,0.535674,0.697045,2.18462,1.98792,0.741809,1.39415,1.41845,2.65827,-0.901145,-1.07671,-0.171303,0.0808066,-0.320525,-0.825737,-1.56485,-3.52096,-0.221313
-2.43494,-1.38655,-1.68983,-2.77573,-3.24786,-0.132735,-0.0928856,0.169336,0.209564,-0.138658,1.18407,0.787973,0.698989,1.15164,2.40521,2.10482,0.759781,1.52638,1.65597,2.67219,-0.870983,-1.06165,-0.183705,-0.0531824,-0.28498,-0.786666,-1.51401,-3.54623,-0.230483
-2.18763,-1.26306,-1.509,-2.14151,-3.27255,-0.290954,-0.09633,-0.044796,-0.141376,-0.104906,1.25577,0.692098,0.689924,0.661964,2.40159,2.10938,0.704833,1.47463,1.33087,2.76581,-0.909776,-1.09603,-0.190292,-0.00125186,-0.329479,-0.888013,-1.48872,-3.51537,-0.233697
-2.30591,-1.25508,-1.52655,-2.52541,-3.17625,-0.296357,-0.0342277,0.124872,-0.14208,-0.0464413,1.1921,0.485352,0.573001,0.958566,2.27761,2.04931,0.525371,1.30664,1.42841,2.50889,-0.910707,-1.08975,-0.16173,0.0266964,-0.303575,-0.828531,-1.54336,-3.54132,-0.188308
-2.50057,-1.31603,-1.55847,-2.4226,-3.1142,-0.108469,0.0138636,0.115761,0.0488815,0.121174,1.41692,0.596116,0.584271,1.01665,2.19959,2.17109,0.559666,1.41882,1.39286,2.42677,-0.921945,-1.05298,-0.171707,0.00629039,-0.342729,-0.821892,-1.53752,-3.46974,-0.234262
-2.05796,-0.891094,-1.34302,-2.30141,-2.84413,-0.463523,-0.370345,-0.195559,-0.276365,-0.327046,1.0263,0.427549,0.460204,0.835892,2.15218,2.0944,0.534534,1.35451,1.48983,2.46403,-0.8336,-1.01759,-0.14661,0.0559008,-0.326198,-0.771109,-1.5568,-3.56261,-0.209832
-2.44081,-1.31211,-1.51233,-2.33815,-3.31138,-0.0598246,0.0934029,0.0612791,0.00656588,0.154952,1.26165,0.586262,0.654751,0.766883,2.28143,2.2009,0.523222,1.37491,1.28892,2.47279,-0.909715,-1.04487,-0.22102,0.0265528,-0.302154,-0.785845,-1.49154,-3.45359,-0.194466
-2.29874,-1.22502,-1.58506,-2.39748,-3.15192,-0.232744,-0.0717394,0.0885783,-0.024293,-0.0569284,1.09209,0.508486,0.656841,0.874888,2.28107,1.95979,0.528126,1.31968,1.45311,2.5578,-0.829331,-1.09933,-0.15602,-0.00826158,-0.319377,-0.803774,-1.51446,-3.49766,-0.240521
-2.22943,-1.17948,-1.55786,-2.34025,-3.0301,-0.125649,0.0259832,0.136444,0.0242198,0.00445721,1.18153,0.559094,0.555064,0.817714,2.27453,1.93104,0.459478,1.36636,1.38444,2.47124,-0.919543,-1.07429,-0.176275,-0.000234357,-0.352144,-0.837543,-1.50483,-3.52295,-0.262451
-2.40908,-1.27792,-1.60264,-2.42223,-3.04671,-0.124319,-0.00703051,0.0981755,0.135826,-0.0816536,1.18085,0.6097,0.687682,0.872861,2.26669,2.26472,0.685698,1.49843,1.59545,2.61173,-0.840938,-1.02102,-0.182751,-0.0360298,-0.353295,-0.857065,-1.5102,-3.4681,-0.241525
-2.68094,-1.64221,-1.83112,-2.93944,-3.63386,-0.109081,0.0176225,0.112649,0.0456918,-0.01527,1.39043,0.842389,0.790371,1.29228,2.70492,2.43412,0.983377,1.56633,1.92794,2.87579,-0.841916,-1.08834,-0.182001,-0.00948677,-0.33884,-0.817703,-1.53866,-3.54132,-0.240018
-2.43532,-1.37168,-1.57629,-2.53731,-3.19258,-0.227598,0.0187604,0.0540732,-0.07053,-0.015831,1.06188,0.463341,0.408229,0.778401,2.06441,2.10035,0.580272,1.33097,1.45031,2.40821,-0.842985,-1.05747,-0.158539,-0.0103128,-0.349318,-0.832904,-1.61442,-3.5612,-0.212463
-2.6001,-1.52896,-1.70346,-2.74188,-3.60398,-0.153186,0.0110374,0.101653,0.149439,0.131234,1.4299,0.818533,0.722361,0.979866,2.62374,2.38525,0.903642,1.52525,1.69149,3.08214,-0.859993,-1.03118,-0.208469,0.0285519,-0.342846,-0.793165,-1.5527,-3.5161,-0.186894
-2.42781,-1.39594,-1.64227,-2.75999,-3.30366,-0.0692677,0.139444,0.0981895,0.0413119,0.0712998,1.11324,0.506203,0.554719,0.802822,2.32535,1.99425,0.495056,1.40346,1.57286,2.6008,-0.869744,-1.07104,-0.176332,0.0620125,-0.325361,-0.772008,-1.55752,-3.58594,-0.192208
-2.43729,-1.34842,-1.6403,-2.64035,-3.0857,-0.132231,0.000894881,0.0782466,0.0259424,-0.11146,1.21885,0.625927,0.651099,0.877274,2.12215,1.99042,0.527211,1.32382,1.53322,2.3667,-0.886733,-1.00346,-0.157411,0.0596413,-0.301179,-0.765178,-1.51654,-3.44332,-0.22633
-2.04817,-1.10167,-1.39907,-2.34212,-3.10867,-0.155878,0.0495881,0.0259378,0.0921065,0.0612133,0.887747,0.30502,0.471623,0.699296,2.28546,1.73933,0.387306,1.20796,1.26526,2.30644,-0.965653,-1.05801,-0.164364,0.0748248,-0.359138,-0.888445,-1.49452,-3.48511,-0.231109
-2.45604,-1.37086,-1.61195,-2.57232,-3.30534,-0.0447697,-0.124701,0.0283455,-0.067351,-0.000278603,1.29055,0.68266,0.670975,0.931941,2.44158,2.2227,0.787468,1.44371,1.60196,2.66175,-0.8906,-1.09136,-0.14236,0.0618927,-0.284048,-0.756044,-1.52502,-3.52612,-0.235694
-1.98339,-0.971987,-1.45338,-2.23861,-3.02459,-0.285286,-0.187011,-0.00846698,-0.0648574,-0.0323208,0.766735,0.249125,0.545734,0.542323,1.99219,1.68235,0.327711,1.31816,1.30301,2.2502,-0.840319,-1.01877,-0.15259,0.0436631,-0.326288,-0.772546,-1.52863,-3.48088,-0.218743
-2.42025,-1.36581,-1.50372,-2.49381,-3.0277,-0.144906,-0.0899433,0.0318508,-0.00251784,-0.0111458,1.22923,0.544644,0.547985,0.752112,1.99259,2.1118,0.669729,1.23971,1.49994,2.34239,-0.860066,-1.05375,-0.177416,0.022003,-0.331201,-0.846822,-1.49632,-3.38187,-0.205318
-2.32112,-1.22967,-1.60944,-2.60174,-3.11656,-0.305441,-0.148922,0.074108,-0.093676,-0.167828,1.07666,0.56402,0.56962,0.886597,2.22152,1.99877,0.511012,1.27943,1.53715,2.38454,-0.893489,-1.04482,-0.112944,0.0440442,-0.29379,-0.796226,-1.5636,-3.56921,-0.195328
-2.21414,-1.19948,-1.40291,-2.51886,-3.0706,-0.144537,0.0571232,0.0905556,0.0985262,0.0123518,1.17834,0.662827,0.515862,1.05786,2.35255,2.0561,0.555748,1.30153,1.62171,2.54726,-0.894505,-1.06219,-0.141942,-0.0220147,-0.360526,-0.831001,-1.50701,-3.53483,-0.279244
-2.36688,-1.41466,-1.45783,-2.46306,-3.38297,-0.0662262,0.158699,0.0300128,0.0236117,0.0694316,1.25136,0.56221,0.570159,0.860338,2.28193,2.09891,0.735046,1.27497,1.51725,2.8147,-0.88793,-1.02943,-0.175671,0.0361453,-0.335327,-0.815719,-1.48702,-3.40675,-0.197303
-2.34633,-1.27505,-1.56276,-2.31956,-3.14717,-0.217015,-0.119919,0.0324657,-0.00148152,-0.119691,1.15734,0.47637,0.646579,0.681755,2.03252,2.09093,0.688565,1.43912,1.30517,2.56146,-0.886006,-1.07725,-0.206183,0.00769648,-0.322771,-0.796867,-1.52976,-3.50143,-0.220644
-2.41808,-1.35103,-1.51623,-2.33205,-3.43287,-0.308682,-0.198301,-0.0398154,-0.198262,-0.367262,1.26153,0.694348,0.638387,0.725417,2.6636,2.10746,0.666796,1.28428,1.2826,2.82603,-0.911317,-1.09631,-0.151343,0.0277711,-0.400923,-0.945473,-1.58666,-3.56674,-0.20426
-2.31909,-1.27215,-1.43203,-2.33662,-2.96278,-0.103724,0.0983062,0.0331732,-0.0893259,-0.011689,0.957396,0.335442,0.457099,0.778217,1.96153,1.82331,0.342009,1.14122,1.15325,2.00843,-0.843937,-1.03793,-0.1615,0.0175038,-0.340963,-0.848514,-1.50771,-3.49539,-0.207502
-2.30351,-1.32431,-1.57954,-2.59476,-3.29313,-0.147934,0.142063,0.188759,0.0702361,0.169842,1.13564,0.432953,0.47381,0.866151,2.22368,1.83209,0.360455,1.22494,1.44479,2.35216,-0.81852,-1.01684,-0.210514,0.00160673,-0.297103,-0.766619,-1.50582,-3.40269,-0.171904
-2.40282,-1.2535,-1.56376,-2.56306,-3.13963,-0.334646,-0.105702,0.0172655,-0.0459163,-0.0337068,1.34644,0.595931,0.678609,1.03349,2.28203,2.20701,0.569912,1.43003,1.59185,2.39533,-0.861651,-1.06373,-0.148359,-0.0310596,-0.343661,-0.823342,-1.52259,-3.49644,-0.211134
-2.18519,-1.17518,-1.52185,-2.29217,-2.93525,-0.335363,-0.24754,-0.077571,-0.239979,-0.379473,1.18713,0.677872,0.650404,0.902502,2.16283,1.93593,0.540739,1.33707,1.33394,2.39395,-0.849264,-1.02698,-0.188982,0.0260667,-0.327408,-0.754873,-1.44282,-3.43807,-0.197422
-2.1456,-1.04481,-1.44948,-2.26861,-2.97591,-0.31968,-0.113821,0.0226461,-0.0236743,-0.0110925,1.06906,0.388801,0.551495,0.740796,2.08994,1.87564,0.370539,1.32357,1.28388,2.21015,-0.888192,-1.06229,-0.18648,0.0101138,-0.309208,-0.819417,-1.52581,-3.52823,-0.234064
-2.19075,-1.13747,-1.53876,-2.39041,-3.06484,-0.12103,-0.066199,0.0722684,-0.14101,0.0130397,1.0627,0.414023,0.509109,0.774083,2.00512,1.94018,0.420914,1.30123,1.4272,2.26786,-0.846922,-1.08009,-0.162433,-0.0398396,-0.307267,-0.784836,-1.49282,-3.43591,-0.210038
-2.36429,-1.21761,-1.55551,-2.56723,-2.87613,-0.216336,-0.118169,-0.0699954,0.0562918,-0.237098,1.29272,0.551975,0.554242,0.889581,2.13699,2.13839,0.512713,1.42324,1.44363,2.37412,-0.858554,-1.08567,-0.120634,0.0326074,-0.299879,-0.758631,-1.60597,-3.54839,-0.216651
-2.47973,-1.33291,-1.58713,-2.60898,-3.19599,-0.00799084,0.0849251,0.147541,0.136478,0.108405,1.19501,0.450483,0.545587,0.874036,2.13919,2.08168,0.494767,1.33512,1.4923,2.39846,-0.876794,-1.06456,-0.200263,-0.0765818,-0.324359,-0.81921,-1.47387,-3.50332,-0.245078
-2.39585,-1.34202,-1.61279,-2.5444,-3.21869,-0.223606,0.0251869,0.130086,0.0588884,-0.00846287,1.36022,0.777607,0.72412,0.9691,2.47138,2.04505,0.540042,1.42279,1.43128,2.43857,-0.839256,-1.01705,-0.193755,-0.00398777,-0.318324,-0.780639,-1.49282,-3.45388,-0.22726
-2.74569,-1.6655,-1.74649,-2.79727,-3.76599,-0.0687909,-0.0610408,-0.000523076,0.0687812,-0.129301,1.43409,0.859904,0.707703,1.06322,2.68489,2.29793,0.938153,1.47357,1.6363,3.12362,-0.837998,-1.06022,-0.134208,0.0384594,-0.338348,-0.778141,-1.5878,-3.58225,-0.181961
-2.17383,-1.05856,-1.45638,-2.34155,-2.94012,-0.169684,-0.0298104,0.0666952,-0.1758,-0.16766,0.779547,0.176894,0.381292,0.667219,1.81663,1.79852,0.302665,1.20214,1.26993,2.2393,-0.896419,-1.03882,-0.156658,0.0314476,-0.26476,-0.720097,-1.53,-3.51614,-0.189451
-2.34343,-1.23252,-1.4721,-2.54456,-3.23173,-0.140407,-0.166649,0.0356338,0.0846274,-0.0661522,1.28343,0.632976,0.51673,1.02808,2.2961,2.1234,0.683608,1.41953,1.60588,2.65064,-0.877431,-1.00799,-0.214784,-0.0339402,-0.323029,-0.855924,-1.4474,-3.46917,-0.241528
-2.42392,-1.39387,-1.6002,-2.43386,-3.21293,-0.424657,-0.194824,-0.163438,-0.240907,-0.385335,1.26022,0.635836,0.621693,0.716687,2.29904,2.35939,0.860398,1.50353,1.618,2.82096,-0.851714,-1.04417,-0.216366,0.0337163,-0.327305,-0.764298,-1.53402,-3.5146,-0.211375
-2.31245,-1.25313,-1.54903,-2.4127,-3.19554,0.0453351,0.196101,0.237104,0.251662,0.240906,1.11205,0.396707,0.522663,0.943963,2.11058,2.04,0.496015,1.32509,1.39166,2.39584,-0.874562,-1.04072,-0.143338,-0.0402635,-0.337408,-0.871257,-1.56693,-3.53629,-0.218658
-2.28245,-1.39618,-1.71199,-2.73402,-3.41486,-0.0773437,0.0862758,0.165081,0.128533,0.136671,0.852668,0.392816,0.624194,0.856481,2.22486,1.79071,0.465987,1.35315,1.49866,2.51521,-0.869448,-1.07871,-0.144304,0.0742504,-0.321801,-0.758557,-1.52079,-3.51482,-0.17182
-2.44511,-1.25842,-1.54638,-2.33772,-3.17399,-0.263438,-0.0889782,0.064264,0.0506865,-0.0566841,1.33045,0.446451,0.566753,0.640707,2.16346,2.21541,0.584288,1.27944,1.32549,2.78209,-0.802031,-1.0199,-0.217603,-0.0589008,-0.327583,-0.829438,-1.46871,-3.4134,-0.269327
-2.30371,-1.13811,-1.50639,-2.42452,-3.09499,-0.247867,-0.0874347,-0.0533886,-0.306062,-0.0978967,1.35339,0.48687,0.642909,0.999017,2.17875,1.79136,0.314863,1.18559,1.45442,2.45426,-0.840563,-1.0574,-0.210524,-0.0252834,-0.307501,-0.793182,-1.58067,-3.5604,-0.238783
-2.27355,-1.0812,-1.31697,-2.1553,-3.0384,-0.162152,-0.044344,0.0865239,-0.0603476,0.0750817,1.02187,0.326479,0.381046,0.619226,2.06706,1.88733,0.349636,1.18146,1.24015,2.32789,-0.855499,-1.05163,-0.209599,-0.051506,-0.369607,-0.868042,-1.53758,-3.53082,-0.244151
-2.48614,-1.29255,-1.69753,-2.66051,-3.2606,-0.115491,0.0573669,0.104692,0.112465,-0.0533993,1.07713,0.545562,0.649533,0.955089,2.32137,2.18919,0.607143,1.50722,1.66378,2.59018,-0.856198,-1.02339,-0.170727,-0.00298313,-0.309952,-0.790128,-1.55551,-3.58084,-0.236964
-2.37215,-1.35771,-1.73606,-2.59484,-3.20759,-0.293316,-0.0398233,0.0295117,-0.0337825,-0.0821209,1.23791,0.658832,0.686168,0.834834,2.36762,2.12394,0.60169,1.5822,1.6092,2.50636,-0.820777,-1.05576,-0.219366,5.49497e-05,-0.294172,-0.760964,-1.50136,-3.45066,-0.21755
-2.35234,-1.10668,-1.34593,-2.33583,-3.13821,-0.323028,-0.195761,-0.0808481,-0.0753243,-0.258779,1.39583,0.607461,0.569576,0.833667,2.40049,2.28879,0.583896,1.24475,1.32703,2.7222,-0.947639,-1.09116,-0.208048,0.0329295,-0.328637,-0.859872,-1.56956,-3.58343,-0.229293
-2.39836,-1.20145,-1.56228,-2.4265,-3.2214,-0.281721,-0.136974,0.0532029,-0.312819,-0.0775405,1.50867,0.74217,0.640877,1.11587,2.4142,2.21475,0.669151,1.35178,1.6655,2.64766,-0.873639,-1.00847,-0.210629,0.016609,-0.267497,-0.786676,-1.5148,-3.53081,-0.237555
-2.31773,-1.25294,-1.50273,-2.54494,-3.03893,-0.0995628,0.00754811,0.143679,0.0437967,0.0501514,1.10184,0.48235,0.55031,0.921787,2.17856,1.94179,0.433012,1.23524,1.35991,2.24743,-0.884039,-1.01933,-0.157242,0.0921832,-0.318829,-0.752603,-1.58315,-3.50661,-0.207281
-2.55871,-1.38612,-1.53958,-2.68906,-3.2377,-0.25247,-0.19023,-0.0295655,-0.128046,-0.124553,1.37658,0.707279,0.531157,0.971758,2.35372,2.13992,0.72553,1.3831,1.56287,2.55321,-0.932642,-1.08039,-0.169314,0.0223395,-0.346195,-0.833996,-1.53725,-3.52599,-0.212449
-2.23379,-1.1359,-1.50536,-2.39587,-2.99159,-0.133275,0.0339732,0.166153,0.00412364,0.10272,0.886013,0.24754,0.463207,0.700436,1.99097,1.86255,0.400912,1.25215,1.3982,2.24492,-0.905813,-1.04716,-0.197318,-0.020911,-0.27163,-0.786567,-1.49926,-3.52722,-0.241226
-2.18752,-1.16584,-1.45677,-2.62299,-3.08766,-0.0767134,0.0412783,0.0528958,0.28775,0.041178,0.946759,0.384498,0.506121,1.00279,2.16392,1.76432,0.377063,1.33335,1.39662,2.2954,-0.867433,-1.02603,-0.220038,0.00953735,-0.307994,-0.815121,-1.47389,-3.41429,-0.209213
-2.55166,-1.59717,-1.75881,-2.79506,-3.46841,-0.0677244,0.011569,0.0989003,0.284627,-0.043985,1.2503,0.728714,0.763204,0.867356,2.67179,2.33729,0.926441,1.61406,1.68091,2.82838,-0.886153,-1.08534,-0.194844,0.0344038,-0.300216,-0.744632,-1.53273,-3.44903,-0.187017
-2.3732,-1.23407,-1.43397,-2.32636,-3.08553,-0.0503254,0.0944058,0.102053,-0.0060989,-0.0196193,1.20929,0.543793,0.548205,0.950211,2.14274,2.1766,0.573624,1.32909,1.59745,2.42718,-0.846918,-0.982278,-0.184472,0.00684135,-0.366401,-0.853926,-1.47533,-3.4232,-0.247539
-2.60902,-1.31813,-1.61583,-2.72,-3.25919,-0.141961,-0.0904924,-0.00135647,0.046041,-0.124652,1.4666,0.687989,0.621816,1.11674,2.37631,2.26745,0.618147,1.41023,1.59402,2.55559,-0.892602,-1.03222,-0.157189,0.0079337,-0.34277,-0.745981,-1.56703,-3.5476,-0.2282
-2.33436,-1.29961,-1.6346,-2.33124,-3.20821,-0.214565,-0.138577,0.016788,-0.217978,-0.128053,1.23393,0.749532,0.783533,0.952896,2.42942,2.07247,0.705323,1.43174,1.35913,2.63242,-0.91702,-1.05416,-0.165865,-0.0109307,-0.314402,-0.865284,-1.5001,-3.52014,-0.262478
-2.36326,-1.28838,-1.49987,-2.63703,-2.81582,-0.0848873,0.0766526,0.0413946,0.310147,-0.0551456,1.42471,0.692093,0.655027,0.9783,2.10763,1.92751,0.475344,1.33098,1.48891,2.11504,-0.901682,-1.03831,-0.23484,-0.0236991,-0.330325,-0.7696,-1.52305,-3.4967,-0.219653
-2.47661,-1.35847,-1.71135,-2.70999,-3.28114,-0.252122,-0.0991156,0.00816204,-0.0508909,-0.119318,1.44875,0.695274,0.747653,1.13841,2.40439,2.3631,0.843165,1.67294,1.76726,2.75532,-0.877693,-1.11963,-0.15791,0.017633,-0.302632,-0.783843,-1.54727,-3.50615,-0.18497
-2.4481,-1.22565,-1.58703,-2.56213,-3.2249,-0.15322,-0.110337,0.0269191,0.136877,-0.116942,0.987742,0.299564,0.48113,0.577294,1.98485,2.21044,0.52633,1.2993,1.49124,2.49648,-0.797297,-1.06222,-0.175235,0.00360688,-0.339031,-0.806098,-1.54978,-3.50797,-0.202343
-2.23161,-1.15093,-1.43506,-2.23799,-3.0074,-0.326239,-0.166138,-0.0669199,-0.291187,-0.238126,1.09875,0.516529,0.621592,0.893136,2.20288,2.00027,0.51448,1.36449,1.43551,2.50376,-0.871231,-1.05839,-0.163943,0.00203107,-0.372087,-0.869395,-1.48165,-3.50781,-0.252963
-2.16817,-1.24212,-1.36844,-2.23597,-3.44208,-0.128939,0.103589,0.0450434,-0.0409982,0.129198,1.104,0.566265,0.36303,0.682513,2.57528,1.86093,0.388369,1.20143,1.30142,2.59236,-0.900955,-1.0885,-0.145227,0.0130788,-0.323689,-0.831845,-1.54848,-3.57723,-0.238498
-2.34458,-1.35876,-1.7042,-2.53178,-3.14158,-0.0386022,0.0738439,0.222322,0.15893,0.0109045,1.095,0.540804,0.679625,0.967635,2.02685,2.00367,0.639679,1.51764,1.49046,2.41591,-0.879948,-1.05305,-0.196881,-0.0354741,-0.306074,-0.857389,-1.50596,-3.47207,-0.238015
-2.2994,-1.3362,-1.52097,-2.54734,-3.22034,-0.190803,-0.0381165,0.0743311,0.0560266,-0.145507,1.09866,0.572263,0.493118,0.821342,2.29557,2.33509,0.866081,1.50979,1.74571,2.8877,-0.891123,-1.09154,-0.142997,0.0406443,-0.313359,-0.848016,-1.53118,-3.51331,-0.220599
-2.33913,-1.19702,-1.5134,-2.42799,-3.23628,-0.133147,-0.111551,0.0683929,-0.173186,-0.00619513,1.14049,0.543795,0.505908,0.844987,2.21024,1.93583,0.511042,1.25669,1.5044,2.49507,-0.809171,-1.05403,-0.18341,-0.0293944,-0.310802,-0.766315,-1.49213,-3.47644,-0.231291
-2.39675,-1.3166,-1.5835,-2.52178,-3.13132,-0.237764,-0.0545617,-0.011992,0.0486246,-0.110694,1.26221,0.580493,0.635891,1.03318,2.20029,2.24407,0.773805,1.49176,1.56405,2.5617,-0.835601,-0.99426,-0.139284,0.0430758,-0.349104,-0.820105,-1.57345,-3.52629,-0.233679
-2.19515,-1.12824,-1.36048,-2.38831,-3.20977,-0.199487,0.0427177,0.0584077,0.117919,0.115925,1.10667,0.334695,0.353212,0.77108,2.11338,1.88499,0.458147,1.17136,1.41891,2.49458,-0.887225,-1.05369,-0.165803,5.37664e-05,-0.333841,-0.824701,-1.49345,-3.47384,-0.225055
-2.32001,-1.19771,-1.5101,-2.64417,-3.21815,-0.183913,-0.0991786,0.072122,0.0959864,-0.26074,1.09189,0.502332,0.547572,0.871434,2.54383,2.0965,0.618706,1.3448,1.69827,2.72171,-0.812337,-1.04247,-0.188934,0.0143133,-0.307707,-0.768125,-1.49207,-3.45351,-0.227017
-2.23318,-1.09291,-1.5466,-2.2993,-2.76819,-0.0122582,-0.0203471,0.156866,-0.0692507,0.0511946,1.018,0.275087,0.38952,0.656735,1.60011,1.8998,0.414438,1.36279,1.35319,2.03988,-0.871066,-1.04185,-0.133003,0.0126493,-0.329258,-0.754513,-1.50017,-3.46371,-0.204038
-2.28798,-1.15201,-1.44224,-2.37507,-3.22854,-0.231857,-0.117822,0.0734389,0.0359877,-0.0282691,1.21279,0.399006,0.487053,0.641094,2.40738,1.97266,0.505237,1.13417,1.25772,2.59972,-0.862012,-1.03037,-0.197204,0.0361732,-0.333191,-0.798987,-1.47908,-3.46432,-0.260431
