b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.45011,-1.38535,-1.77194,-2.69031,-3.3214,-0.0735359,0.00709391,0.0888962,-0.043983,-0.0793644,1.09789,0.486638,0.721063,0.902752,2.17286,1.79658,0.352762,1.33661,1.31847,2.1249,-0.0137505,-0.0774106,-0.00436149,-0.370435,-0.830257,-1.55376,-3.44353,-0.0817012
-2.39489,-1.19645,-1.5443,-2.53597,-2.9567,-0.284437,-0.201889,-0.0503211,0.0448349,-0.280026,1.00278,0.360402,0.452693,0.528704,1.91976,1.97095,0.35473,1.2292,1.26921,2.16229,-0.0139767,-0.0975839,-0.0427984,-0.366026,-0.741499,-1.59407,-3.47893,-0.138854
-2.50906,-1.45736,-1.70371,-2.70479,-3.33923,-0.234676,-0.0433665,0.107387,0.106277,0.0158484,1.01306,0.472882,0.491077,0.641907,2.05048,2.02147,0.564948,1.2826,1.4654,2.41031,-0.0146237,-0.131486,-0.0806857,-0.38331,-0.826541,-1.58275,-3.46248,-0.139682
-2.2825,-1.21507,-1.64206,-2.55736,-3.17269,-0.359338,-0.186229,0.0417887,-0.00999498,-0.122445,0.878982,0.129676,0.428486,0.422302,1.83712,1.81779,0.357457,1.20211,1.08067,2.19332,-0.0149582,-0.113802,-0.0386126,-0.351512,-0.793461,-1.59569,-3.51874,-0.0656632
-2.43236,-1.33427,-1.68963,-2.67516,-3.09861,-0.0643845,0.0319921,0.114165,0.035512,-0.0637141,0.983691,0.389,0.607866,0.758232,1.92748,1.73466,0.326922,1.34288,1.35719,2.1999,-0.0148223,-0.11236,-0.0151036,-0.363272,-0.823953,-1.54831,-3.49013,-0.132497
-2.57162,-1.38517,-1.79977,-2.89523,-3.15938,-0.00752255,0.0855518,0.158629,0.148251,0.0257165,1.10038,0.455809,0.62067,0.987971,1.96518,2.12765,0.558374,1.40893,1.61928,2.40414,-0.0142323,-0.0480669,-0.00589579,-0.34855,-0.849733,-1.61054,-3.53147,-0.1459
-2.55457,-1.40811,-1.72503,-2.73334,-3.58898,-0.182474,-0.0593662,0.0984738,0.0778873,-0.0239176,1.16262,0.59907,0.582876,0.883196,2.30737,1.87969,0.414248,1.27313,1.29237,2.64192,-0.0141381,-0.110716,0.0210029,-0.338718,-0.854662,-1.59295,-3.50862,-0.104847
-2.69871,-1.59922,-1.81344,-2.83284,-3.44109,-0.0805406,-0.045036,0.0532169,0.136975,0.0587314,1.28621,0.683628,0.733068,0.876239,2.17678,1.98542,0.581585,1.39867,1.50665,2.41656,-0.0136341,-0.0786927,-0.035529,-0.349443,-0.751673,-1.56625,-3.41927,-0.115878
-2.4188,-1.42381,-1.78344,-2.7342,-3.14999,-0.186378,0.120889,0.0611243,0.0565366,-0.010583,0.949624,0.39308,0.60909,0.570574,2.07429,1.83589,0.339722,1.29656,1.3201,2.1112,-0.0139486,-0.106445,0.0133229,-0.356269,-0.734716,-1.63284,-3.53507,-0.0979228
-2.46128,-1.42882,-1.63714,-2.71586,-3.33475,-0.229037,-0.127919,0.0608176,-0.144477,-0.105719,1.17067,0.535284,0.454749,0.981698,2.10599,2.03571,0.600143,1.27402,1.51258,2.46827,-0.0137467,-0.119979,0.00431426,-0.328717,-0.762597,-1.53908,-3.42974,-0.0828585
-2.67665,-1.46416,-1.73348,-2.72459,-3.25058,-0.00131157,0.110181,0.100757,-0.025938,-0.0623436,1.256,0.460884,0.699012,0.81531,2.14485,2.1406,0.453503,1.43884,1.53812,2.37875,-0.0149011,-0.124504,-0.0729098,-0.373938,-0.769605,-1.62871,-3.50802,-0.1036
-2.54208,-1.49837,-1.77728,-2.97804,-3.37262,-0.288936,-0.144965,0.0381115,0.134655,-0.0545532,1.18858,0.639665,0.6166,0.778636,2.1974,2.2161,0.647936,1.4529,1.71551,2.5005,-0.0149308,-0.0740746,0.0373958,-0.321263,-0.818018,-1.54483,-3.45677,-0.0856645
-2.56511,-1.39931,-1.67657,-2.82424,-3.33849,-0.193742,-0.0828106,0.0573734,0.0038874,-0.0536211,1.19384,0.457378,0.546498,0.885576,2.10266,2.08606,0.527406,1.33744,1.53267,2.43118,-0.0141043,-0.0564425,0.0260279,-0.343232,-0.795286,-1.56499,-3.44058,-0.115128
-2.54131,-1.43274,-1.6745,-2.66955,-3.46391,0.0137639,0.197137,0.153574,0.093333,0.195843,1.03963,0.398662,0.591332,0.799653,2.16303,2.0118,0.505805,1.30414,1.55392,2.46284,-0.0138931,-0.132579,-0.0467594,-0.318923,-0.824169,-1.57425,-3.45785,-0.106341
-2.48757,-1.39404,-1.66658,-2.78664,-3.35523,0.0168953,0.0387075,0.0714363,0.227231,-0.0510151,1.03161,0.416695,0.52321,0.801391,2.22486,1.88141,0.514679,1.27597,1.49452,2.54356,-0.0149324,-0.0893092,0.015991,-0.386153,-0.842382,-1.59764,-3.53553,-0.151043
-2.65926,-1.44357,-1.73681,-2.85327,-3.26349,-0.10048,-0.0122945,0.105469,-0.0567354,-0.128177,1.23253,0.547777,0.430451,0.91519,2.06383,2.07532,0.400969,1.26243,1.50755,2.34488,-0.014241,-0.0174927,0.0240761,-0.33094,-0.767901,-1.62973,-3.5202,-0.127249
-2.63028,-1.54736,-1.74557,-2.76732,-3.16602,-0.115067,0.0696301,0.0392178,0.10148,-0.0597507,1.40601,0.596322,0.69521,0.996632,2.06622,2.17761,0.661676,1.49139,1.60031,2.3509,-0.0132667,-0.101321,0.0062414,-0.363931,-0.810354,-1.54388,-3.38954,-0.125521
-2.44664,-1.44686,-1.81153,-2.7829,-3.33871,-0.296708,-0.193462,0.0090877,-0.0163377,-0.193457,1.17695,0.6503,0.651425,0.994661,2.30082,1.92978,0.559131,1.40299,1.4585,2.32989,-0.0130033,-0.0885078,0.0412565,-0.319761,-0.737001,-1.57075,-3.42428,-0.109493
-2.65578,-1.46426,-1.8195,-2.95418,-3.38261,-0.198731,-0.140156,0.0244644,0.0392212,-0.289876,1.38816,0.789168,0.729443,1.0919,2.43989,2.03577,0.522521,1.40529,1.64607,2.36952,-0.0143985,-0.0971835,-0.0227749,-0.335528,-0.708,-1.59917,-3.50598,-0.129145
-2.54029,-1.39615,-1.74763,-2.54774,-3.21027,-0.18828,-0.0457228,0.117326,0.0270255,-0.0742614,1.23617,0.601588,0.610122,0.749703,2.03375,1.95795,0.36598,1.23125,1.08048,2.17389,-0.0140048,-0.098934,0.0162072,-0.302269,-0.76623,-1.6259,-3.48922,-0.114573
-2.61387,-1.60428,-1.8094,-2.73593,-3.50938,-0.133345,0.037987,0.188724,-0.0351231,-0.0295383,1.06274,0.429561,0.557524,0.721017,2.12528,1.98183,0.573223,1.30651,1.44049,2.60963,-0.0135242,-0.155087,-0.0292473,-0.364477,-0.77325,-1.59405,-3.45771,-0.0834287
-2.43675,-1.29052,-1.67236,-2.69297,-3.16993,-0.120643,-0.154813,0.0757619,0.0926929,-0.0209684,0.922836,0.373233,0.465738,0.595259,1.97339,2.09979,0.567868,1.38388,1.52738,2.29669,-0.01402,-0.0784749,-0.050106,-0.352096,-0.780022,-1.63011,-3.50846,-0.0965621
-2.49971,-1.44799,-1.68113,-2.66534,-3.38064,-0.277131,-0.056593,-0.0313867,-0.117309,0.0467774,1.09441,0.467629,0.565251,0.834124,2.06252,2.08911,0.525852,1.39876,1.45934,2.4661,-0.013218,-0.085552,-0.0129686,-0.345074,-0.809963,-1.52962,-3.40532,-0.114858
-2.29952,-1.36053,-1.54119,-2.62564,-3.36131,-0.118376,0.0916099,0.0275528,0.0216994,0.07479,0.907331,0.425202,0.423369,0.52267,2.14466,1.86509,0.518643,1.22952,1.46577,2.41036,-0.0142682,-0.0731016,-0.00391501,-0.259447,-0.697742,-1.52337,-3.44637,-0.1099
-2.712,-1.49938,-1.74456,-2.84569,-3.28359,-0.00991673,0.103039,0.124193,0.146911,0.137068,1.35136,0.586131,0.65113,0.90402,2.06016,2.20695,0.584134,1.28469,1.37342,2.28224,-0.0142062,-0.0391282,0.0643264,-0.306546,-0.77309,-1.57295,-3.41631,-0.0928645
-2.43185,-1.19427,-1.55717,-2.65076,-3.23803,-0.269095,-0.186583,0.0610712,-0.0208073,-0.150536,0.877075,0.278362,0.426497,0.879149,2.00638,1.99735,0.339067,1.22284,1.4744,2.29305,-0.0136671,-0.147475,-0.0940175,-0.311352,-0.731741,-1.55184,-3.3878,-0.143103
-2.28014,-1.36292,-1.64683,-2.59233,-3.41595,-0.0498353,0.0608383,0.165841,0.234381,-0.00879245,1.12636,0.691953,0.617964,0.771035,2.51207,1.65379,0.309127,1.28554,1.13246,2.28573,-0.0142023,-0.0676488,-0.0287456,-0.349995,-0.841495,-1.52457,-3.5083,-0.129265
-2.53682,-1.44635,-1.79409,-2.90511,-3.33944,-0.0613844,-0.021127,0.102508,0.30734,-0.0668425,1.1392,0.543029,0.64145,0.834935,2.21487,2.09198,0.626925,1.4786,1.5521,2.46367,-0.0134135,-0.127526,-0.00193126,-0.350859,-0.744164,-1.57674,-3.42542,-0.0991039
-2.52827,-1.23617,-1.5881,-2.66853,-3.33377,-0.0408102,-0.0785768,-0.0746878,0.0770269,-0.111658,1.03262,0.376089,0.570715,0.567764,2.26446,1.97863,0.505562,1.20488,1.3866,2.60808,-0.0147411,-0.113267,-0.000745365,-0.337824,-0.776583,-1.6449,-3.56631,-0.117597
-2.39723,-1.35402,-1.57882,-2.46717,-3.2346,-0.242151,-0.156272,0.0399106,-0.119328,-0.272274,1.20517,0.440409,0.458749,0.884248,2.31082,1.95053,0.530804,1.28368,1.33131,2.45997,-0.0138161,-0.0964896,-0.0652146,-0.33945,-0.779414,-1.56376,-3.39359,-0.173911
-2.54901,-1.35058,-1.69459,-2.73407,-3.34852,-0.0714473,-0.0325532,0.12755,0.0412129,0.0648325,1.16573,0.571454,0.556036,0.865748,2.25969,2.11557,0.521821,1.35711,1.54268,2.49816,-0.0144511,-0.117833,0.00286817,-0.306191,-0.784772,-1.56166,-3.48706,-0.107463
-2.3981,-1.28649,-1.67325,-2.71692,-3.10698,-0.13819,-0.00320877,0.0581483,-0.0190087,-0.168169,0.987091,0.37208,0.535643,0.689434,2.01308,1.9907,0.461997,1.38978,1.54156,2.41498,-0.0141083,-0.0680019,0.00942251,-0.373388,-0.761691,-1.60028,-3.45948,-0.129922
-2.41756,-1.39575,-1.58258,-2.6697,-3.30775,-0.121892,0.0264984,-0.0453185,0.084606,-0.00833556,0.991628,0.453301,0.569074,0.960774,2.10413,2.0082,0.577698,1.34436,1.69685,2.52895,-0.0135589,-0.130103,-0.0956633,-0.370241,-0.826358,-1.57721,-3.44377,-0.148009
-2.50747,-1.36024,-1.67822,-2.77027,-3.08847,-0.211862,-0.0201599,0.148895,-0.0324115,-0.00373978,1.14135,0.381148,0.483586,1.00005,1.92623,1.93641,0.368211,1.19824,1.53357,2.05722,-0.0142341,-0.125449,-0.0316829,-0.357984,-0.78104,-1.58726,-3.43967,-0.155189
-2.55145,-1.385,-1.70784,-2.6586,-3.29895,-0.306506,-0.173478,-0.132416,-0.125105,-0.133913,1.24587,0.563699,0.647435,0.951842,2.188,2.0348,0.564073,1.45133,1.44083,2.43457,-0.0131767,-0.118845,-0.0257758,-0.349474,-0.814001,-1.57353,-3.47229,-0.104898
-2.50888,-1.37092,-1.70162,-2.69254,-3.20457,-0.122888,-0.0365404,0.0454858,-0.101678,-0.186491,0.888492,0.292282,0.428206,0.704304,1.88849,1.86128,0.407851,1.2518,1.34937,2.26483,-0.0142622,-0.0718806,0.0335916,-0.316159,-0.737691,-1.6004,-3.50023,-0.0897715
-2.24506,-1.21224,-1.48808,-2.49918,-2.97649,-0.302916,-0.0701246,-0.0308895,-0.112827,-0.0794967,1.03542,0.423241,0.469315,0.639763,1.77547,1.82831,0.309341,1.08968,1.26376,2.06639,-0.0132549,-0.122282,-0.0284714,-0.327528,-0.772092,-1.51997,-3.35706,-0.128383
-2.51637,-1.42452,-1.57972,-2.79152,-3.50671,-0.117435,0.0394493,-0.0139656,0.139344,0.158053,1.20389,0.504617,0.517264,0.938895,2.30001,1.98494,0.528794,1.24022,1.35559,2.44918,-0.0141736,-0.0879028,-0.0121407,-0.37042,-0.817509,-1.53923,-3.44892,-0.105226
-2.36827,-1.29744,-1.71899,-2.60627,-3.32364,-0.16116,-0.042445,0.14004,-0.0464448,0.167486,1.05695,0.420699,0.570112,0.956739,2.01158,1.96782,0.432214,1.33252,1.42018,2.34477,-0.0140706,-0.0942369,-0.0160199,-0.309319,-0.74793,-1.56634,-3.41067,-0.144755
-2.39518,-1.29437,-1.68835,-2.84699,-3.11965,-0.241572,-0.100707,0.0512659,0.0374591,-0.171025,0.999224,0.363728,0.491367,0.730134,2.23665,1.94118,0.452142,1.35089,1.54597,2.36909,-0.014582,-0.0759852,0.0148439,-0.354242,-0.734597,-1.58101,-3.4308,-0.0882655
-2.32762,-1.30001,-1.67795,-2.62685,-3.34637,-0.206448,-0.09799,0.0529837,0.0261871,-0.160921,1.00571,0.334216,0.626252,0.704596,2.10624,1.82815,0.386797,1.29193,1.41523,2.4112,-0.0139058,-0.0910429,-0.033951,-0.382952,-0.826707,-1.57511,-3.48308,-0.108857
-2.4627,-1.50653,-1.80814,-2.67259,-3.33414,-0.194244,-0.00512925,0.103724,-0.0186525,-0.0718739,1.03102,0.516265,0.647814,0.715292,2.09453,1.77047,0.507865,1.38758,1.37551,2.17836,-0.0139856,-0.0829418,0.0446442,-0.337865,-0.722915,-1.5516,-3.38689,-0.0928161
-2.12728,-1.08553,-1.4484,-2.32999,-3.08531,-0.299751,-0.163931,-0.108492,-0.205695,-0.105692,0.59779,-0.0487446,0.376254,0.391029,1.51272,1.57079,0.294011,1.30237,1.28454,2.16781,-0.0130148,-0.0862681,-0.0125393,-0.346382,-0.788855,-1.51554,-3.41969,-0.135495
-2.28946,-1.22705,-1.68013,-2.50088,-3.09283,-0.0632287,-0.0201824,0.145495,0.01949,-0.201451,0.888493,0.365083,0.502499,0.588608,2.07627,1.91679,0.574177,1.37849,1.42177,2.42387,-0.0136513,-0.0759699,-0.0752636,-0.324046,-0.795265,-1.57058,-3.47032,-0.129941
-2.33901,-1.42515,-1.66776,-2.62612,-3.398,-0.224874,-0.0576349,0.0594959,-0.0136737,0.047534,0.823736,0.560719,0.546872,0.814903,2.16606,1.79379,0.560659,1.2584,1.39017,2.46069,-0.0143002,-0.0585937,-0.0528575,-0.387696,-0.847829,-1.57412,-3.56756,-0.117653
-2.31858,-1.30803,-1.6302,-2.64345,-3.43479,-0.175326,-0.072055,0.0526475,0.0229119,-0.0621724,1.0349,0.465423,0.538483,0.850804,2.33995,1.82871,0.455045,1.30142,1.51562,2.60689,-0.0147371,-0.0959597,-0.108252,-0.317152,-0.849503,-1.56531,-3.48322,-0.15044
-2.79495,-1.6875,-1.87857,-2.97568,-3.55882,-0.0881864,0.092459,0.148125,0.0521394,0.0599789,1.33336,0.512787,0.630629,0.951661,2.07154,2.21955,0.67473,1.46565,1.73802,2.68395,-0.0140887,-0.0697448,0.0235953,-0.348059,-0.762243,-1.58746,-3.3958,-0.0772976
-2.25942,-1.28328,-1.59809,-2.56137,-3.16264,-0.387751,-0.22212,-0.100918,-0.200571,-0.28314,1.02012,0.545198,0.635055,1.05298,2.0652,1.78196,0.340638,1.22066,1.25185,2.12305,-0.0140452,-0.148825,-0.100915,-0.360868,-0.818989,-1.55639,-3.49041,-0.12824
-2.43842,-1.3547,-1.64077,-2.52767,-3.27085,-0.0856905,0.096265,0.0421708,0.0455731,0.0994302,1.09125,0.37244,0.540558,0.61638,2.02823,1.80626,0.410619,1.30196,1.20694,2.29517,-0.0139216,-0.0659999,-0.0252655,-0.349074,-0.805179,-1.61127,-3.50565,-0.127369
-2.55469,-1.46036,-1.64445,-2.72446,-3.47259,-0.23523,-0.049221,0.0292797,-0.0992508,-0.0382296,1.37911,0.641508,0.680182,0.971663,2.42471,2.0554,0.493854,1.30103,1.32769,2.47634,-0.0143166,-0.148675,-0.0297162,-0.337156,-0.812673,-1.53705,-3.42959,-0.0950892
-2.47901,-1.43946,-1.80001,-2.84495,-3.62481,-0.225931,0.0161102,0.080428,0.156135,0.0841488,1.14294,0.389283,0.587921,0.743471,2.1911,1.92598,0.402511,1.30906,1.41901,2.5338,-0.0147867,-0.0770137,0.075185,-0.322808,-0.757382,-1.61699,-3.48388,-0.0804345
-2.1255,-1.06132,-1.49175,-2.50001,-3.17265,-0.180776,-0.0960123,0.0128314,0.0346692,0.0547028,0.85154,0.190681,0.457835,0.547859,1.96159,1.6462,0.189686,1.09375,1.24476,2.16817,-0.0146907,-0.0795226,-0.0102766,-0.351399,-0.81425,-1.59575,-3.45111,-0.115802
-2.5095,-1.41457,-1.6563,-2.61312,-3.23521,-0.164409,0.0357119,0.00130431,-0.0676367,0.0505932,1.05898,0.436267,0.529223,0.739025,2.00845,1.98145,0.512183,1.33945,1.37203,2.32716,-0.0137096,-0.103242,-0.00224084,-0.373828,-0.760086,-1.54465,-3.38292,-0.11678
-2.67546,-1.51817,-1.83123,-2.82218,-3.51928,-0.217249,-0.0916961,0.031237,-0.00906105,-0.122125,1.36921,0.535613,0.571898,0.776497,2.40172,2.1433,0.568004,1.38897,1.46,2.66481,-0.0146549,-0.0540864,0.00301547,-0.304454,-0.762236,-1.64732,-3.48222,-0.0635728
-2.39822,-1.36424,-1.50316,-2.66893,-3.28801,-0.128608,0.0740114,0.0434172,-0.00505222,0.0662802,0.72057,0.250338,0.247606,0.607211,1.90192,1.87531,0.364138,1.17975,1.46922,2.22261,-0.0141746,-0.0558859,-0.0354585,-0.319381,-0.777478,-1.55609,-3.42453,-0.0979562
-2.35264,-1.29836,-1.62079,-2.52658,-3.18967,-0.247026,-0.187324,0.0209933,-0.0667203,-0.15539,1.076,0.47152,0.593228,0.779842,2.0563,1.80179,0.31233,1.17158,1.23832,2.21989,-0.0141497,-0.094381,-0.0130919,-0.351062,-0.789271,-1.57464,-3.4498,-0.0746307
-2.33642,-1.33899,-1.75864,-2.66086,-3.32029,-0.2685,-0.082803,0.0456222,-0.215175,0.0204255,1.11882,0.433342,0.615094,0.760171,2.08715,1.80489,0.429656,1.36985,1.44189,2.35983,-0.0148424,-0.115626,0.0670057,-0.280348,-0.733705,-1.60991,-3.40945,-0.114596
-2.60979,-1.58415,-1.79496,-2.92002,-3.60886,-0.253958,-0.0969849,0.041519,-0.0240129,-0.204176,1.11654,0.657532,0.556987,1.00187,2.40732,2.03326,0.577894,1.35379,1.5913,2.7373,-0.0136283,-0.14681,0.00526518,-0.359523,-0.7628,-1.51361,-3.35014,-0.0956542
-2.98549,-1.75272,-1.87432,-3.16896,-3.68785,-0.235555,-0.143031,-0.0365723,0.00592463,-0.245208,1.50851,0.814433,0.869153,1.34304,2.52004,2.48038,0.787979,1.48321,1.78216,2.66407,-0.0146695,-0.064197,-0.01091,-0.342491,-0.828547,-1.61442,-3.47946,-0.120101
-2.42319,-1.26736,-1.67332,-2.68861,-3.17365,-0.231921,-0.144791,0.0677508,0.104174,-0.168033,1.38521,0.608478,0.719546,0.824297,2.23449,1.87386,0.338428,1.23269,1.29857,2.26767,-0.0141637,-0.15637,-0.0682955,-0.328597,-0.791253,-1.49656,-3.3587,-0.128439
-2.39128,-1.30087,-1.5345,-2.64828,-3.20514,-0.100069,-0.0839668,-0.0699624,-0.0734675,-0.135946,0.765885,0.221338,0.282684,0.650146,1.73363,1.77656,0.297436,1.18008,1.19806,2.20143,-0.0141806,-0.122557,-0.0301367,-0.367695,-0.786717,-1.55124,-3.44674,-0.0873783
-2.29055,-1.31866,-1.64085,-2.7547,-3.17406,-0.224736,-0.0929835,-0.074769,0.141404,-0.0566806,0.957758,0.526657,0.520527,0.634558,2.06464,1.83665,0.435691,1.3588,1.44025,2.16433,-0.0142914,-0.0522308,0.0105635,-0.336503,-0.694297,-1.58938,-3.49238,-0.149117
-2.35067,-1.19404,-1.53029,-2.65168,-3.00805,-0.11976,-0.0378666,-0.0147951,-0.0910038,-0.0434678,0.980907,0.308036,0.453543,0.779696,2.03306,2.00862,0.476037,1.31477,1.60092,2.26164,-0.01363,-0.104988,-0.0210431,-0.325621,-0.792222,-1.50677,-3.41615,-0.156039
-2.60064,-1.54637,-1.75289,-2.74329,-3.09909,-0.222717,-0.0225681,0.0204903,-0.0207841,-0.193515,1.12018,0.573357,0.687004,0.808953,1.8784,1.89361,0.456655,1.27283,1.27189,2.08315,-0.0146895,-0.0518254,-0.0105881,-0.340454,-0.764498,-1.60434,-3.47023,-0.103699
-2.59661,-1.4167,-1.67582,-2.74967,-3.38102,-0.183896,-0.138855,0.0550889,-0.0171416,-0.0931666,1.09622,0.378438,0.437701,0.543911,2.16416,1.99481,0.512202,1.28862,1.45173,2.3482,-0.0140082,-0.0886613,0.00605449,-0.347405,-0.809723,-1.58389,-3.46527,-0.0969578
-2.66303,-1.56255,-1.89657,-2.89831,-3.34123,-0.0567693,0.0822613,0.175525,0.0882898,-0.0159856,1.1755,0.51271,0.646765,0.992992,2.06309,2.01295,0.577283,1.47583,1.69033,2.43754,-0.0135048,-0.107527,0.0102438,-0.369809,-0.759115,-1.57128,-3.43284,-0.109377
-2.51688,-1.38463,-1.58837,-2.58632,-3.37727,-0.0375246,0.08866,0.0782828,0.0450849,0.209752,1.13096,0.449161,0.52812,0.773861,2.14613,1.90188,0.352483,1.16623,1.32793,2.28528,-0.0134598,-0.0605311,-0.0459156,-0.325458,-0.801362,-1.58032,-3.41579,-0.117055
-2.63538,-1.55414,-1.86592,-2.85187,-3.26861,-0.100955,-0.0834675,0.0666342,-0.0209203,-0.0890777,1.26898,0.682048,0.729048,0.886588,1.99146,1.91458,0.468025,1.3266,1.45023,2.15574,-0.0140956,-0.129018,-0.00697944,-0.345052,-0.789263,-1.5681,-3.4142,-0.0974641
-2.4639,-1.47043,-1.76005,-2.78234,-3.27808,-0.212182,0.0388699,0.115727,0.148071,0.191218,1.13184,0.526416,0.619024,0.871059,2.07063,1.91565,0.492561,1.30443,1.41012,2.18273,-0.0139945,-0.0690424,0.0320015,-0.342727,-0.76191,-1.58352,-3.38974,-0.0856521
-2.55398,-1.60958,-1.69031,-2.84089,-3.58768,-0.155231,0.130185,0.0111658,-0.00659367,0.158879,1.15886,0.550124,0.526802,0.935127,2.42153,2.0249,0.495847,1.26675,1.56212,2.5208,-0.0138661,-0.103149,0.0113958,-0.399276,-0.814877,-1.63977,-3.47669,-0.0786733
-2.59017,-1.52145,-1.75531,-3.17237,-3.44541,-0.04513,0.108006,0.110116,0.343703,0.0238079,1.17012,0.601749,0.564972,1.00301,2.12622,2.14241,0.54976,1.28909,1.67312,2.50881,-0.0147512,-0.0546216,0.0691511,-0.320745,-0.776547,-1.54575,-3.44605,-0.15736
-2.34587,-1.28587,-1.66151,-2.59699,-3.17529,-0.144662,-0.048956,0.0995154,-0.0329623,-0.0795845,0.939155,0.261428,0.447868,0.724871,1.8633,1.73279,0.306088,1.31264,1.31497,2.26725,-0.0144248,-0.0629276,-0.00420826,-0.362752,-0.830893,-1.60686,-3.46593,-0.113542
-2.42804,-1.29942,-1.55678,-2.58411,-3.32974,-0.24678,-0.0460189,-0.0182741,-0.160774,-0.106445,0.832538,0.346132,0.423526,0.736222,2.17428,2.04754,0.514224,1.20866,1.46514,2.59018,-0.0135098,-0.096377,-0.0691047,-0.362575,-0.77108,-1.57445,-3.48908,-0.128356
-2.13324,-1.23805,-1.60068,-2.74376,-3.03211,-0.344715,-0.100002,-0.0344594,-0.0284774,-0.16088,0.870485,0.316376,0.512935,0.855039,1.74826,1.50062,0.105059,1.0902,1.21964,1.94206,-0.0145204,-0.0808351,0.0114866,-0.395705,-0.853404,-1.55579,-3.45099,-0.116058
-2.47638,-1.49182,-1.64329,-2.85795,-3.29977,-0.0864969,0.000682352,0.0856671,0.109388,-0.0337597,0.821383,0.243912,0.352701,0.640766,1.78354,1.77916,0.376141,1.15375,1.34165,2.15456,-0.0140861,-0.0463343,0.00456665,-0.354163,-0.793076,-1.58307,-3.5169,-0.0684285
-2.60459,-1.46142,-1.88131,-2.70871,-3.36538,-0.245958,-0.14782,0.0944556,-0.0703835,-0.142453,1.20445,0.659867,0.670402,0.847264,2.24303,2.15371,0.589125,1.48924,1.50885,2.43603,-0.0136128,-0.0798721,-0.0031782,-0.342277,-0.769919,-1.61163,-3.48941,-0.105253
-2.54108,-1.53201,-1.6699,-2.71098,-3.38201,-0.0747643,-0.0116328,0.0174988,0.0221398,-0.0278658,1.30155,0.799078,0.630426,0.904893,2.49631,1.90877,0.577962,1.25652,1.30619,2.37117,-0.0140904,-0.102322,-0.057883,-0.318537,-0.745805,-1.52167,-3.42456,-0.116442
-2.34062,-1.15807,-1.6068,-2.7234,-3.07652,-0.285371,-0.162268,0.10534,0.0203817,-0.316409,1.11885,0.280188,0.470367,0.781375,1.93969,1.83368,0.211585,1.17492,1.32607,2.10569,-0.0139278,-0.0333648,0.00369038,-0.282805,-0.766257,-1.57058,-3.43968,-0.100851
-2.66166,-1.58476,-1.89994,-2.84687,-3.34309,-0.117267,-0.011009,0.171339,0.019824,-0.25475,1.27525,0.497386,0.699197,0.911587,2.15727,2.16278,0.718736,1.47228,1.50951,2.56881,-0.01454,-0.104573,0.0756048,-0.346591,-0.770555,-1.58485,-3.47739,-0.0924585
-2.30268,-1.2303,-1.68967,-2.56225,-3.15849,-0.158259,0.0278045,0.157956,0.144585,-0.022103,0.93394,0.273681,0.544303,0.674647,1.99804,1.80138,0.295671,1.21902,1.21949,2.29558,-0.0143404,-0.137173,-0.0748944,-0.324098,-0.839767,-1.616,-3.52774,-0.172401
-2.50596,-1.42092,-1.617,-2.47732,-3.40152,-0.0893894,0.0737992,0.104718,0.0826942,0.227002,1.07068,0.446068,0.49068,0.585881,2.30749,2.03702,0.474874,1.22567,1.29767,2.3302,-0.0138231,-0.0911825,0.00384773,-0.354098,-0.783254,-1.58958,-3.40993,-0.101003
-2.68786,-1.4404,-1.84765,-2.83605,-3.2997,-0.113276,0.00488007,0.162551,0.149145,0.000353132,1.2452,0.480606,0.605168,0.910177,2.04109,2.03712,0.488179,1.32271,1.46799,2.399,-0.012967,-0.102928,0.0170579,-0.385287,-0.757538,-1.56729,-3.42677,-0.131912
-2.32244,-1.49577,-1.80058,-2.68372,-3.50739,-0.102815,0.0906239,0.164516,-0.141005,0.186079,0.89093,0.448974,0.629357,0.695644,2.08595,1.75511,0.574703,1.40042,1.50926,2.5415,-0.013551,-0.10163,-0.0419969,-0.281741,-0.757688,-1.54143,-3.36985,-0.103383
-2.34633,-1.40314,-1.63783,-2.74712,-3.20365,-0.109487,0.117995,0.0478801,0.128313,0.105585,1.01225,0.4281,0.47722,0.740403,1.84947,1.80927,0.425534,1.28966,1.5192,2.15271,-0.0140421,-0.0890562,0.00791518,-0.292818,-0.708735,-1.53997,-3.41136,-0.126973
