b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.13565,-1.03468,-1.41019,-2.4567,-2.88217,-0.251984,-0.17702,-0.0432792,-0.0353507,-0.0332755,0.949601,0.376584,0.476191,0.874191,2.06833,1.91887,0.463028,1.28726,1.48923,2.32939,-0.838631,-1.05405,-0.169822,-0.0128047,-0.287926,-0.786026,-1.56516,-3.48934,-0.254705
-2.46159,-1.20128,-1.51436,-2.51887,-2.92689,-0.170705,-0.220583,-0.00375802,-0.184794,-0.25,1.23602,0.604564,0.602731,0.993105,2.13788,2.15101,0.593198,1.33504,1.68379,2.37387,-0.9027,-1.04263,-0.193472,-0.0573597,-0.357129,-0.842999,-1.53641,-3.52379,-0.208221
-2.33344,-1.34234,-1.49502,-2.47506,-3.24751,-0.0915484,0.0518406,0.106803,-0.0589655,0.121036,1.17597,0.617581,0.528393,0.855549,2.33816,2.11256,0.767271,1.36051,1.60297,2.54768,-0.899402,-1.07142,-0.173043,0.00694665,-0.268029,-0.762966,-1.50735,-3.49366,-0.231812
-2.44647,-1.30142,-1.47762,-2.40611,-3.2685,-0.116147,0.0410813,0.0733206,-0.0100552,0.0302391,1.2354,0.556923,0.563644,0.805158,2.18544,2.08236,0.554807,1.30066,1.38909,2.57091,-0.89762,-1.05788,-0.218134,0.00315911,-0.329973,-0.817331,-1.50414,-3.46807,-0.214025
-2.1404,-1.0611,-1.47223,-2.42004,-2.72139,-0.00745684,0.0858293,0.0417333,0.0949098,-0.0127578,1.04348,0.369285,0.474724,0.766848,1.98728,2.01077,0.456634,1.40888,1.49262,2.0568,-0.876484,-0.992666,-0.159623,-0.00302941,-0.311911,-0.770223,-1.5272,-3.51566,-0.227482
-2.69076,-1.63946,-1.71271,-2.63277,-3.52366,-0.13227,0.03581,0.174548,0.120303,0.0732351,1.32076,0.716067,0.619257,0.947514,2.33763,2.33782,0.86975,1.45742,1.50344,2.69284,-0.82371,-1.03974,-0.179234,0.00372129,-0.380778,-0.856541,-1.52691,-3.45771,-0.232845
-2.32035,-1.26861,-1.55932,-2.49411,-3.18426,-0.223009,-0.12069,0.026282,0.0028282,-0.184152,1.10666,0.371587,0.536068,0.741925,2.14035,1.89249,0.500462,1.30321,1.37838,2.49945,-0.906503,-1.09086,-0.162487,-0.00311237,-0.331939,-0.777442,-1.52254,-3.52683,-0.218098
-2.13857,-1.15645,-1.447,-2.38262,-3.09569,-0.180931,-0.0314434,-0.00445456,-0.0624885,-0.30907,1.05193,0.590286,0.467684,0.852642,2.37543,1.8415,0.38596,1.27876,1.42063,2.45588,-0.898647,-1.08244,-0.140521,0.0245191,-0.307792,-0.831024,-1.54524,-3.55848,-0.205832
-2.30539,-1.26742,-1.56058,-2.43419,-3.13872,-0.211365,-0.0512541,-0.0435551,-0.113607,0.101806,1.26993,0.542752,0.59259,0.746082,1.96172,2.04735,0.526709,1.42974,1.4603,2.28654,-0.857185,-1.03166,-0.159192,0.0679587,-0.317026,-0.771877,-1.43759,-3.35309,-0.200587
-2.33439,-1.21702,-1.52553,-2.47301,-3.14917,-0.192208,-0.199013,-0.0660738,-0.0754463,-0.197257,1.09137,0.46557,0.462572,0.68165,2.21011,2.00795,0.513531,1.34217,1.42232,2.39279,-0.888719,-1.04032,-0.156378,0.0125954,-0.292394,-0.742595,-1.55192,-3.54344,-0.221138
-2.38565,-1.31336,-1.57249,-2.33461,-3.03402,-0.327569,-0.138188,0.00139964,-0.138939,-0.129839,1.17637,0.615731,0.676285,0.887879,2.17313,2.25901,0.743381,1.50031,1.57401,2.70073,-0.911135,-1.08995,-0.206081,-0.0491361,-0.364964,-0.826038,-1.49724,-3.46823,-0.290701
-2.43432,-1.31869,-1.76033,-2.58016,-3.14255,0.166685,0.333836,0.257181,0.33921,0.263565,1.11562,0.339798,0.673562,0.779812,1.96064,1.99929,0.471418,1.5556,1.50558,2.42377,-0.873251,-1.05041,-0.192726,-0.0189132,-0.353507,-0.799469,-1.49851,-3.47784,-0.235358
-2.31701,-1.29953,-1.64078,-2.66536,-3.35286,-0.292355,-0.0976604,0.0300066,0.0264065,0.0686542,1.34059,0.53861,0.724669,1.08023,2.40912,1.93345,0.554221,1.4792,1.68602,2.61902,-0.893755,-1.09003,-0.170332,-0.0652465,-0.309397,-0.875032,-1.50837,-3.53219,-0.245355
-2.35317,-1.06508,-1.47395,-2.59567,-3.19517,-0.0940116,-0.146876,0.052211,0.0439339,-0.0309184,1.23978,0.439306,0.573404,1.14389,2.32366,1.87857,0.395079,1.24242,1.71242,2.4222,-0.871362,-1.01059,-0.167218,0.0144135,-0.362703,-0.821972,-1.50481,-3.46815,-0.186333
-2.44473,-1.40723,-1.58899,-2.67331,-3.18288,-0.0288984,0.201914,0.245012,0.195924,0.170709,1.38119,0.751583,0.587259,1.08441,2.20895,2.25953,0.841206,1.42717,1.82571,2.52974,-0.862695,-1.01841,-0.132234,0.0156717,-0.27989,-0.766695,-1.50141,-3.45123,-0.22831
-2.2679,-1.27829,-1.4629,-2.5397,-3.33483,-0.121425,0.017528,0.121192,0.164572,-0.0701041,1.12705,0.596978,0.550983,0.923463,2.57507,2.07713,0.622426,1.33653,1.58457,2.71976,-0.861057,-1.02616,-0.17773,-0.0126463,-0.286947,-0.80578,-1.4305,-3.39831,-0.191913
-2.04936,-0.992796,-1.43874,-2.29412,-2.89804,-0.29368,-0.184733,0.0853167,0.094759,-0.176453,0.839464,0.241054,0.439215,0.650844,1.91971,1.85274,0.404928,1.2332,1.23812,2.41134,-0.871894,-1.00245,-0.212676,-0.0231443,-0.327304,-0.775001,-1.48032,-3.4442,-0.238177
-2.16164,-1.04915,-1.42418,-2.5077,-2.9528,-0.153572,-0.0431886,-0.0192736,0.0632458,-0.009816,0.809372,0.273007,0.363081,0.605763,1.80631,1.81774,0.318247,1.3364,1.39609,2.30597,-0.903397,-1.071,-0.223149,0.0212175,-0.370826,-0.816706,-1.54189,-3.64353,-0.195403
-2.23246,-1.20565,-1.45242,-2.46426,-3.01177,-0.187771,-0.0922879,0.0914385,0.162594,-0.239178,1.10306,0.541979,0.510937,0.933241,2.33656,1.87076,0.478448,1.2035,1.34874,2.29731,-0.855227,-0.993273,-0.178191,0.0248063,-0.368415,-0.877209,-1.49502,-3.45287,-0.20289
-2.3367,-1.26871,-1.51286,-2.43896,-3.20042,-0.171858,-0.0521997,0.0214134,0.11139,-0.113549,1.35825,0.697274,0.682117,0.98733,2.35835,2.21935,0.732491,1.38313,1.51469,2.65564,-0.886353,-1.01434,-0.23285,-0.016761,-0.293268,-0.788165,-1.53028,-3.49033,-0.214381
-2.48352,-1.21321,-1.67007,-2.5485,-2.89895,-0.101322,-0.123456,0.15836,-0.0211868,-0.380403,1.28257,0.560302,0.569334,0.990859,2.21643,2.16605,0.530073,1.4769,1.5929,2.38928,-0.85799,-1.05574,-0.142578,-0.0101988,-0.386883,-0.843488,-1.54041,-3.55619,-0.215837
-2.46767,-1.40277,-1.65662,-2.59102,-3.34884,-0.00890603,0.19803,0.215436,0.154021,0.0651131,1.18776,0.533033,0.686421,0.927945,2.34211,2.1378,0.604887,1.48358,1.54588,2.54609,-0.944415,-1.05755,-0.229005,-0.00617394,-0.362175,-0.861129,-1.4876,-3.52826,-0.231817
-2.55478,-1.34986,-1.6379,-2.58442,-3.1082,-0.184417,-0.0325667,0.0284479,-0.0916662,-0.0948067,1.33482,0.573214,0.642088,0.974756,2.15513,2.27021,0.694934,1.50552,1.59861,2.4951,-0.831343,-1.03987,-0.155937,-0.0319913,-0.324787,-0.822997,-1.52655,-3.5121,-0.185293
-2.21023,-1.18074,-1.45581,-2.51256,-2.92005,-0.201492,-0.0339553,0.0488493,0.0131853,-0.117228,1.22265,0.572832,0.661696,1.11696,2.02685,1.92808,0.507331,1.33414,1.49894,2.27804,-0.901292,-1.01274,-0.203168,0.0238292,-0.300906,-0.758099,-1.45436,-3.44789,-0.24779
-2.36897,-1.22531,-1.50813,-2.49993,-3.13111,-0.209443,-0.0840943,-0.0495623,-0.0954051,-0.0213634,0.960232,0.426137,0.575001,0.808035,1.98573,2.12411,0.662349,1.47767,1.59971,2.60497,-0.903705,-1.04654,-0.206787,0.00177117,-0.301778,-0.827613,-1.51682,-3.50419,-0.214146
-2.25551,-1.08017,-1.40595,-2.41449,-2.99365,-0.265851,-0.116072,0.0388743,0.0632993,-0.184753,1.11869,0.315089,0.35167,0.776621,2.10904,2.15672,0.590999,1.28199,1.40618,2.58142,-0.912045,-1.01834,-0.185206,0.0276402,-0.312264,-0.813768,-1.51893,-3.47048,-0.228393
-2.58015,-1.3875,-1.7161,-2.79613,-3.20487,-0.0814936,0.0930275,0.134688,0.156854,0.136499,1.54125,0.803043,0.705991,1.16191,2.32831,2.32574,0.670242,1.49844,1.78244,2.53096,-0.849311,-1.0502,-0.193709,0.0255258,-0.389116,-0.830661,-1.55702,-3.5298,-0.217719
-2.12049,-1.1779,-1.42381,-2.52194,-3.12126,-0.10845,0.00240949,0.0410475,0.173834,0.0928003,0.94434,0.43091,0.521533,0.676284,2.08977,1.9023,0.57697,1.25162,1.48632,2.51369,-0.912672,-1.08726,-0.187272,-0.00681112,-0.298198,-0.764498,-1.47005,-3.45752,-0.239826
-2.16756,-1.29057,-1.50093,-2.52569,-3.07181,-0.0517354,0.0609085,0.0551096,0.193273,-0.0238353,0.975869,0.563451,0.617839,0.928294,2.23662,1.73501,0.470861,1.30231,1.42354,2.25804,-0.888984,-1.0474,-0.225256,0.00747495,-0.328545,-0.822683,-1.4697,-3.41442,-0.256896
-2.3733,-1.30656,-1.58225,-2.45251,-3.27583,-0.175032,-0.0692097,0.01065,-0.103957,-0.157476,1.27423,0.693199,0.701478,0.767515,2.50499,2.0065,0.53426,1.44779,1.30669,2.56417,-0.871993,-1.06694,-0.182891,0.0280133,-0.31406,-0.791804,-1.51613,-3.51009,-0.202631
-2.33089,-1.20228,-1.5231,-2.62921,-2.91399,-0.0242639,0.137212,0.152818,0.167078,-0.0212223,1.08306,0.5055,0.570143,0.941302,2.01529,1.92583,0.322817,1.23293,1.46135,2.15419,-0.890178,-1.0914,-0.20505,-0.0093086,-0.321823,-0.80778,-1.53777,-3.46935,-0.193768
-2.33221,-1.279,-1.487,-2.56299,-3.24252,-0.195327,-0.172391,0.0243483,0.0364958,-0.224395,1.10729,0.575221,0.45892,0.979272,2.33284,2.00622,0.648972,1.28003,1.53145,2.60252,-0.889758,-1.03907,-0.184749,0.0103749,-0.348032,-0.818631,-1.47879,-3.50949,-0.269631
-2.35118,-1.2941,-1.57408,-2.54619,-2.95078,-0.0265269,0.102804,0.0810621,0.0435982,0.0412201,1.27695,0.606474,0.673392,1.10344,2.07508,2.17114,0.76417,1.4726,1.72661,2.3539,-0.908235,-1.04913,-0.122231,0.0104996,-0.348052,-0.841074,-1.58204,-3.54657,-0.228438
-2.39136,-1.16149,-1.46362,-2.38489,-3.04646,-0.22995,-0.151046,-0.00393273,0.0208835,-0.19148,1.31074,0.571948,0.641056,0.995,2.42052,1.98297,0.446539,1.25632,1.27061,2.42845,-0.924173,-1.05614,-0.191033,-0.0161174,-0.303912,-0.858134,-1.54002,-3.50151,-0.201199
-2.10977,-1.04787,-1.5394,-2.35225,-2.74184,-0.192513,-0.0436488,0.161672,0.183205,-0.1438,0.989027,0.471244,0.521857,0.669997,2.00579,1.6777,0.265449,1.16912,1.08502,2.115,-0.83386,-1.03738,-0.178911,0.00285113,-0.355632,-0.780456,-1.50759,-3.52897,-0.22291
-2.29554,-1.17883,-1.54972,-2.56768,-3.09326,-0.385296,-0.275292,-0.0479142,-0.0711598,-0.319979,1.31193,0.642167,0.691189,0.909302,2.49152,2.17297,0.679761,1.5394,1.77086,2.56433,-0.847716,-1.06614,-0.210219,-0.0444429,-0.313066,-0.849908,-1.52317,-3.58159,-0.244065
-2.46796,-1.33461,-1.59349,-2.54236,-3.29038,-0.0209072,0.0695581,0.128969,0.0351604,-0.0212089,1.0558,0.492386,0.524303,0.817147,2.34987,2.22056,0.692713,1.38061,1.54358,2.80365,-0.856462,-1.09034,-0.133403,0.0330583,-0.288988,-0.792395,-1.56667,-3.52161,-0.241065
-2.33763,-1.32033,-1.581,-2.61527,-3.19046,-0.327848,-0.21449,-0.0738366,-0.229808,-0.255497,1.23505,0.666642,0.660005,1.02331,2.32504,1.95049,0.647158,1.51906,1.70207,2.47859,-0.869402,-1.0639,-0.156687,0.00777907,-0.367267,-0.86372,-1.51345,-3.5297,-0.213754
-2.31374,-1.4091,-1.56044,-2.47497,-3.32541,-0.013115,0.141362,0.0843167,0.151667,-0.0689807,0.947995,0.577056,0.535962,0.916714,2.38927,2.13155,0.812207,1.40407,1.59483,2.81894,-0.914294,-1.0399,-0.150182,-0.00771242,-0.310291,-0.836372,-1.49166,-3.51033,-0.216077
-2.4564,-1.38346,-1.71085,-2.51002,-3.37907,-0.194128,-0.0576921,0.14795,0.173068,-0.237932,1.3229,0.725667,0.728814,0.871022,2.57056,2.26326,0.759448,1.50997,1.50789,2.8262,-0.936721,-1.06105,-0.193219,-0.0317521,-0.353452,-0.848216,-1.62173,-3.60702,-0.214918
-2.56081,-1.36081,-1.61869,-2.67633,-3.32929,-0.124604,-0.0203245,0.0540971,0.0903446,-0.13161,1.45053,0.711675,0.787826,1.18977,2.58799,2.30185,0.805571,1.52098,1.6383,2.80313,-0.832356,-1.05882,-0.183151,-0.0332189,-0.300861,-0.792922,-1.54273,-3.52429,-0.236697
-2.19496,-1.03457,-1.55015,-2.54392,-2.88105,-0.163214,-0.0740482,0.0316384,0.091279,-0.139476,1.07623,0.349457,0.652764,0.91309,2.02116,1.77759,0.321723,1.33287,1.39532,2.20263,-0.939686,-1.03731,-0.183425,0.0126844,-0.304178,-0.735403,-1.51271,-3.50676,-0.222925
-2.43395,-1.3814,-1.7683,-2.60935,-3.37505,-0.217426,-0.0814671,0.124288,0.00246835,-0.0626578,1.23376,0.633181,0.705342,0.904106,2.3348,2.30925,0.931806,1.61326,1.80629,2.89115,-0.882557,-1.05686,-0.173591,0.0264665,-0.316999,-0.786106,-1.56976,-3.54512,-0.244873
-2.1939,-1.06341,-1.42835,-2.40752,-2.72596,-0.171736,-0.00768719,0.110594,0.0849264,-0.141944,0.96646,0.328859,0.455297,0.875416,1.8498,1.90412,0.301432,1.23427,1.33387,2.07065,-0.862699,-1.03935,-0.209979,-0.0327733,-0.379797,-0.788267,-1.48116,-3.52341,-0.260745
-2.38703,-1.40516,-1.49522,-2.37858,-3.32625,-0.0259456,0.0549664,0.123837,-0.00587759,-0.0522266,1.12284,0.568316,0.495769,0.884527,2.24081,2.12864,0.769035,1.32424,1.53597,2.79478,-0.885873,-1.0236,-0.20137,-0.0151137,-0.318264,-0.833204,-1.48567,-3.45098,-0.226767
-2.55585,-1.48262,-1.6196,-2.62601,-3.05328,-0.093443,0.0307313,0.0577135,0.111259,-0.115842,1.47612,0.78428,0.696232,1.02843,2.23075,2.20968,0.701294,1.50207,1.77221,2.28333,-0.843703,-0.972805,-0.160535,-0.00347868,-0.360374,-0.798081,-1.5306,-3.4739,-0.187581
-2.36131,-1.29771,-1.4882,-2.43944,-3.26667,-0.196663,-0.138554,0.0552416,-0.0499218,-0.0564181,1.32599,0.721572,0.571455,1.10736,2.55239,2.13875,0.707032,1.41632,1.49846,2.66061,-0.85199,-1.04539,-0.176584,-0.0437302,-0.260758,-0.821823,-1.49678,-3.47477,-0.244872
-2.28705,-1.13167,-1.41383,-2.34983,-3.25164,-0.145487,-0.0931338,-0.0395087,-0.0524987,0.0623601,1.21139,0.489165,0.551985,0.757885,2.33972,1.9074,0.473336,1.24101,1.38972,2.56342,-0.915128,-1.05727,-0.184128,0.027202,-0.338434,-0.817937,-1.55843,-3.59434,-0.2648
-2.61975,-1.49444,-1.72187,-2.64379,-3.24897,-0.119817,-0.00572091,0.0883632,0.0149573,-0.051006,1.2783,0.567693,0.528569,0.897007,2.19909,2.30423,0.769416,1.56496,1.49257,2.62038,-0.945591,-1.07087,-0.190717,0.0507738,-0.338952,-0.804816,-1.56041,-3.48576,-0.229661
-2.2994,-1.3362,-1.52097,-2.54734,-3.22034,-0.190803,-0.0381165,0.0743311,0.0560266,-0.145507,1.09866,0.572263,0.493118,0.821342,2.29557,2.33509,0.866081,1.50979,1.74571,2.8877,-0.891123,-1.09154,-0.142997,0.0406443,-0.313359,-0.848016,-1.53118,-3.51331,-0.220599
-2.2588,-1.31018,-1.56784,-2.60305,-3.26271,-0.28073,-0.0796189,-0.0359386,0.0110256,-0.0748454,1.10747,0.461427,0.62496,0.932571,2.3715,2.00311,0.590063,1.41115,1.48256,2.47416,-0.844247,-1.02586,-0.202664,0.11523,-0.295358,-0.808233,-1.50328,-3.47519,-0.195217
-2.49393,-1.35443,-1.63701,-2.61511,-3.19531,-0.0816514,-0.0217128,0.130524,0.0744068,-0.0683645,1.25224,0.629616,0.607069,0.92769,2.31279,2.16505,0.61309,1.42083,1.67943,2.37348,-0.853316,-1.02863,-0.185085,0.0211812,-0.379428,-0.85828,-1.52838,-3.49939,-0.198244
-2.48377,-1.45134,-1.63543,-2.49133,-3.07484,-0.187072,0.0118652,0.0567099,-0.0663116,0.0143276,1.24569,0.636263,0.600738,0.73093,1.99691,2.32105,0.815712,1.52583,1.6653,2.49341,-0.834181,-1.01231,-0.202744,0.0119869,-0.352454,-0.800357,-1.56653,-3.45814,-0.226362
-2.50699,-1.41606,-1.65165,-2.72795,-3.27557,-0.0501411,-0.0496442,0.0139186,-0.0150213,-0.214097,1.53955,0.909307,0.834866,1.15605,2.51367,2.2021,0.751173,1.39775,1.69808,2.68149,-0.836903,-1.06277,-0.129773,0.0367021,-0.286935,-0.727118,-1.56333,-3.55325,-0.207687
-2.0924,-0.976454,-1.44914,-2.459,-2.79503,-0.0765436,-0.036669,0.105973,0.0194103,0.0664906,1.03478,0.486027,0.604708,0.887689,2.03508,1.70066,0.395874,1.25832,1.50033,2.18975,-0.891641,-1.04573,-0.202684,-0.020406,-0.311752,-0.779448,-1.52529,-3.54023,-0.245098
-2.50269,-1.39646,-1.76038,-2.70612,-3.33292,-0.102378,0.0259634,0.0814534,0.0182043,-0.0056068,1.31801,0.669436,0.745621,1.0159,2.34585,2.23949,0.756299,1.49796,1.72995,2.59992,-0.877756,-1.01637,-0.170052,0.0589061,-0.30217,-0.744429,-1.55138,-3.4799,-0.221832
-2.24954,-1.22167,-1.4738,-2.41269,-3.06485,-0.298013,-0.181179,-0.0425129,0.0292353,0.0182388,1.02144,0.493465,0.601583,0.747235,2.03829,2.12132,0.685821,1.39147,1.47361,2.4313,-0.843817,-1.02447,-0.204796,-0.0139307,-0.338342,-0.853196,-1.5019,-3.45306,-0.210902
-2.21119,-1.15224,-1.48184,-2.36171,-2.99305,-0.0958187,0.00154632,0.142306,-0.154393,0.171962,1.10005,0.50469,0.568743,0.83915,2.15365,1.81142,0.3648,1.30772,1.53504,2.17738,-0.899686,-1.06059,-0.185278,-0.0103039,-0.294043,-0.776807,-1.43539,-3.37757,-0.196801
-2.44268,-1.26982,-1.45931,-2.39693,-3.0497,-0.203588,-0.0568824,0.0616598,-0.193097,-0.189058,1.38694,0.711925,0.564844,1.02994,2.28591,2.17533,0.569262,1.32251,1.43408,2.38923,-0.957133,-1.0638,-0.157844,0.0300007,-0.354713,-0.800554,-1.5008,-3.4961,-0.21881
-1.97267,-0.986326,-1.50422,-2.23909,-3.07043,-0.308981,-0.155748,0.0857939,-0.103361,-0.0329536,0.94654,0.436772,0.471748,0.654624,2.32841,1.8336,0.394645,1.32343,1.29834,2.34822,-0.913694,-1.05285,-0.144759,0.0383725,-0.257663,-0.771816,-1.51309,-3.49156,-0.20665
-2.4012,-1.28696,-1.59183,-2.53155,-2.96665,-0.191576,-0.132872,-0.0099466,-0.0322085,-0.185688,1.21336,0.641639,0.652055,0.965021,2.10803,2.05859,0.61251,1.42354,1.58511,2.41245,-0.89233,-1.02848,-0.191757,-0.0229613,-0.30805,-0.782832,-1.53709,-3.50399,-0.197371
-2.37447,-1.32401,-1.59324,-2.5648,-3.23613,-0.18927,-0.0933167,-0.0048538,0.061538,-0.174096,1.42126,0.766578,0.791126,1.01206,2.47539,2.11764,0.68842,1.48806,1.495,2.67088,-0.928867,-1.04276,-0.185515,0.0521975,-0.341761,-0.797075,-1.55458,-3.55392,-0.2467
-2.44875,-1.27302,-1.53461,-2.49608,-3.41613,-0.0343409,0.112496,0.116994,0.128843,0.077408,1.17215,0.437198,0.506105,0.668334,2.51453,2.18205,0.628555,1.46315,1.63328,2.76841,-0.861277,-1.06208,-0.248112,0.0115118,-0.305316,-0.774111,-1.46141,-3.44342,-0.209686
-2.22378,-1.21642,-1.36207,-2.38734,-3.10291,-0.280359,-0.177408,-0.124617,-0.0160633,-0.244905,1.07685,0.530059,0.629714,0.842333,2.28084,1.76375,0.389184,1.22099,1.23984,2.32571,-0.890834,-1.07668,-0.134959,0.0123861,-0.364409,-0.86553,-1.52579,-3.54517,-0.173808
-2.25127,-1.20041,-1.52265,-2.42297,-3.0208,-0.190177,-0.0322297,-0.0526458,-0.0591976,-0.00515851,1.182,0.701358,0.592279,0.808162,2.3911,1.9394,0.486968,1.40417,1.43437,2.28151,-0.916653,-1.01293,-0.184209,0.00725469,-0.282653,-0.783521,-1.54272,-3.50562,-0.248498
-2.25611,-1.16858,-1.48243,-2.44917,-3.08769,-0.150786,-0.0554466,-0.0146275,0.055797,-0.153402,1.15253,0.492501,0.484126,0.734757,2.31479,2.04687,0.533581,1.30003,1.50819,2.46845,-0.930346,-1.06278,-0.138591,0.0173122,-0.317664,-0.768103,-1.51874,-3.51259,-0.182153
-2.53902,-1.26846,-1.65635,-2.70806,-3.0161,-0.0685327,-0.107851,0.107639,0.243984,-0.185884,1.31003,0.649496,0.630473,0.836743,2.23234,2.16057,0.643185,1.49071,1.70668,2.42374,-0.826073,-0.98395,-0.180007,0.00467143,-0.352236,-0.816411,-1.59915,-3.5408,-0.253351
-2.63361,-1.29948,-1.69402,-2.59964,-3.30586,-0.0404482,-0.0972284,0.0611844,0.116371,-0.119909,1.41449,0.545321,0.72507,1.01052,2.44818,2.3906,0.699593,1.5262,1.5408,2.67245,-0.871885,-0.988415,-0.154149,-0.0101997,-0.292809,-0.750525,-1.55618,-3.51957,-0.237756
-2.44221,-1.32696,-1.67762,-2.67708,-3.18696,-0.0260902,0.129621,0.180078,0.328114,0.28855,1.12306,0.461412,0.602495,0.680476,2.01457,2.17537,0.608848,1.475,1.43638,2.36944,-0.889891,-1.0408,-0.105929,0.0147768,-0.325789,-0.812327,-1.51576,-3.50266,-0.249215
-2.30801,-1.25233,-1.53629,-2.47224,-3.14818,-0.0893016,0.134072,0.160228,0.23606,0.0441368,1.10901,0.463674,0.531565,0.636919,2.27127,1.98639,0.492755,1.31933,1.34884,2.43297,-0.926122,-1.07456,-0.203782,-0.0320328,-0.34772,-0.856193,-1.53362,-3.5534,-0.237147
-1.97407,-0.918676,-1.51511,-2.46759,-2.73491,-0.223077,-0.161358,0.0203928,0.0296668,-0.133548,0.781565,0.366674,0.673942,0.80076,2.0904,1.77407,0.314943,1.42075,1.38559,2.18355,-0.945984,-1.09986,-0.197027,-0.0106848,-0.28212,-0.774338,-1.51798,-3.48294,-0.22728
-2.34989,-1.30411,-1.56728,-2.44548,-2.99743,-0.0660675,0.0434472,0.166342,0.0112556,-0.0421709,1.18047,0.565199,0.563285,0.968356,2.11221,2.01224,0.549869,1.36134,1.47238,2.36113,-0.873972,-1.03555,-0.181708,-0.0203365,-0.290057,-0.795687,-1.50947,-3.46786,-0.227656
-2.34667,-1.14713,-1.34029,-2.25062,-3.03743,-0.46172,-0.336876,-0.0848621,-0.22961,-0.424862,1.24097,0.531877,0.49104,0.64831,2.42046,2.32013,0.809693,1.34239,1.50191,2.63525,-0.903322,-1.06863,-0.145906,-0.0172603,-0.353633,-0.848204,-1.49439,-3.4875,-0.25398
-2.42561,-1.25593,-1.52042,-2.72329,-3.39876,-0.322707,-0.128129,0.0275673,-0.198298,-0.158656,1.39677,0.676314,0.569049,1.23551,2.54936,2.28311,0.601201,1.39627,1.89849,2.76012,-0.858558,-1.02682,-0.162904,0.064446,-0.348734,-0.762225,-1.47786,-3.49445,-0.240046
-2.07362,-0.950385,-1.36741,-2.42051,-2.94654,-0.140173,-0.090551,0.140447,0.118033,-0.113698,0.701951,0.119431,0.279862,0.629105,1.97686,1.85974,0.379524,1.14192,1.52921,2.33541,-0.896578,-1.05743,-0.206217,0.00614302,-0.357465,-0.818271,-1.51365,-3.52915,-0.242217
-2.41596,-1.32666,-1.56775,-2.6527,-3.19917,-0.265468,-0.0786071,0.0697929,0.045346,-0.171926,1.17646,0.595574,0.59037,0.856765,2.30617,2.2398,0.711134,1.44202,1.69372,2.54684,-0.898676,-1.0785,-0.223325,0.0012391,-0.261119,-0.795385,-1.45658,-3.45075,-0.25435
-2.4999,-1.35981,-1.64136,-2.5355,-3.28402,-0.127904,0.0761825,0.112663,0.152375,0.0903837,1.42493,0.616823,0.681617,0.827967,2.28953,2.28235,0.541744,1.31849,1.39264,2.48544,-0.861274,-1.06032,-0.126344,0.0264065,-0.307253,-0.828827,-1.54002,-3.4657,-0.193639
-2.40708,-1.43275,-1.64321,-2.54903,-3.33745,-0.181895,0.11597,0.116347,0.0737893,0.107199,1.23314,0.571573,0.657804,1.09265,2.41474,2.23231,0.719311,1.48534,1.57076,2.67448,-0.876325,-1.05943,-0.237019,-0.0179253,-0.306517,-0.880375,-1.51251,-3.52818,-0.208161
-2.33884,-1.15673,-1.46501,-2.57287,-3.26893,0.00074707,-0.023309,0.0997638,0.17607,-0.0560193,1.16327,0.515834,0.568355,0.898145,2.33743,2.14653,0.638838,1.3628,1.50025,2.77218,-0.855518,-1.02794,-0.192724,-0.0553397,-0.291174,-0.823426,-1.45095,-3.4549,-0.232665
-2.53761,-1.2717,-1.56649,-2.4674,-3.03389,-0.15845,-0.0531366,0.0727339,0.012829,-0.222058,1.23465,0.51014,0.454818,0.770626,2.31732,2.22434,0.637013,1.43644,1.4736,2.49917,-0.826722,-1.05756,-0.234844,-0.00309642,-0.393256,-0.829224,-1.52174,-3.43141,-0.223878
-2.24974,-0.983036,-1.4433,-2.59714,-2.85304,-0.0721773,0.0228092,0.0729539,0.207516,-0.0428619,0.906315,0.148194,0.490241,0.718944,1.81509,1.94077,0.328326,1.24542,1.45132,2.24825,-0.896445,-1.05604,-0.202845,-0.0184097,-0.364097,-0.843525,-1.48063,-3.5093,-0.260184
-2.56316,-1.32161,-1.50759,-2.64478,-3.32161,-0.012725,0.0731512,0.0712471,0.0837529,0.00737392,1.34951,0.608341,0.588903,0.90651,2.46326,2.14443,0.574616,1.34249,1.54906,2.71678,-0.90738,-1.0965,-0.195184,-0.0159093,-0.329788,-0.744014,-1.50617,-3.48375,-0.221736
