b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_logdur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.54378,-1.55393,-1.79184,-2.71075,-3.43378,-0.124049,0.105748,0.183923,0.079009,0.0931078,1.18912,0.602527,0.561733,0.682838,2.3893,2.04528,0.623913,1.36125,1.42544,2.47641,-1.23006,-0.0886019,0.0319816,-0.310183,-0.733493,-1.5868,-3.5233,-0.152191
-2.5553,-1.36181,-1.72927,-2.64181,-3.35777,-0.0531553,-0.0563824,0.170897,0.0442202,0.00311585,1.1561,0.538825,0.534987,0.748536,2.33238,1.95051,0.352888,1.28185,1.39633,2.42994,-1.11762,-0.151238,-0.0169795,-0.360857,-0.76017,-1.5636,-3.49583,-0.16512
-2.43787,-1.15198,-1.49687,-2.45962,-3.132,0.0212995,-0.0270667,0.0737084,0.0768343,0.0498868,0.954333,0.305744,0.347273,0.660715,1.9706,2.01743,0.424991,1.22026,1.35622,2.42389,-1.13385,-0.136013,-0.00450916,-0.348512,-0.850539,-1.55824,-3.53478,-0.196071
-2.40643,-1.33828,-1.62225,-2.57024,-3.33356,-0.474182,-0.259062,-0.0305994,-0.103316,-0.107639,1.098,0.625417,0.519961,0.80093,2.36804,2.19145,0.591966,1.27262,1.46376,2.56729,-1.20722,-0.105668,0.0147935,-0.365919,-0.752727,-1.58887,-3.54214,-0.184746
-2.52305,-1.47715,-1.68858,-2.51176,-3.21138,-0.0314234,0.00937058,0.105963,0.138258,-0.00147889,1.33578,0.666223,0.731332,0.847708,2.14198,2.05444,0.665707,1.35596,1.30932,2.45087,-1.10795,-0.18346,-0.0166691,-0.339184,-0.796606,-1.53426,-3.36803,-0.192263
-2.48582,-1.54599,-1.82095,-2.90007,-3.48955,-0.139558,0.0930365,0.133128,0.0778241,0.123424,0.883463,0.579693,0.650135,0.860123,2.31323,2.04103,0.582809,1.4704,1.58372,2.66609,-1.23446,-0.156705,0.0290457,-0.304525,-0.791859,-1.52581,-3.48686,-0.19447
-2.50558,-1.3852,-1.68941,-2.89464,-3.45147,-0.178836,-0.0401249,-0.040628,0.0976829,-0.0832452,1.2332,0.573276,0.558046,1.05114,2.41196,2.13569,0.532607,1.39546,1.62166,2.54697,-1.20062,-0.0884401,0.0601454,-0.331593,-0.794847,-1.59794,-3.54961,-0.187843
-2.28072,-1.24863,-1.59926,-2.51813,-3.088,-0.177643,-0.239526,0.0473595,-0.0222206,-0.179836,1.05974,0.53269,0.612664,0.862757,2.09805,1.9355,0.533635,1.30995,1.45012,2.41938,-1.17318,-0.141254,-0.0208182,-0.313361,-0.816901,-1.47251,-3.35403,-0.179925
-2.36105,-1.2753,-1.68958,-2.56618,-3.23799,-0.067304,-0.081978,0.1497,0.0433956,-0.161158,1.0139,0.354686,0.555762,0.717679,2.25132,1.76039,0.37626,1.2872,1.22187,2.49415,-1.2129,-0.114846,0.0122999,-0.309815,-0.808683,-1.53869,-3.51281,-0.222761
-2.47185,-1.51577,-1.67423,-2.55404,-3.20292,-0.235237,-0.137466,0.0398088,-0.0194556,-0.17599,1.03385,0.632594,0.565961,0.703668,2.22649,2.00996,0.618042,1.33552,1.37801,2.39836,-1.17188,-0.155959,-0.00498458,-0.321966,-0.784543,-1.54632,-3.41564,-0.160809
-2.43198,-1.42715,-1.69249,-2.6663,-3.36739,-0.202908,-0.0545891,0.145052,-0.0767853,-0.107807,1.17516,0.500865,0.545602,0.766428,2.22781,2.09521,0.660422,1.36577,1.63208,2.54282,-1.12679,-0.11264,0.0282166,-0.280942,-0.786651,-1.55213,-3.44615,-0.171866
-2.477,-1.32731,-1.70289,-2.5738,-3.34419,-0.216504,-0.0695541,0.121726,0.0549634,-0.133717,1.23536,0.612413,0.613033,0.667651,2.60128,2.01838,0.538218,1.40842,1.48562,2.55586,-1.18599,-0.147755,0.0231424,-0.297498,-0.823396,-1.53562,-3.45639,-0.204026
-2.55118,-1.47515,-1.69713,-2.85757,-3.42351,-0.0384457,0.0543776,0.113088,0.202793,-0.00733483,1.29421,0.706114,0.631331,1.05808,2.46634,2.10405,0.73896,1.38153,1.57239,2.69758,-1.13343,-0.080449,0.0374032,-0.308785,-0.790086,-1.53827,-3.49465,-0.171155
-2.39899,-1.37078,-1.62607,-2.68413,-3.17189,-0.286995,-0.0884134,-0.0333187,0.0794064,-0.0513223,1.19428,0.582252,0.622967,0.755909,2.15755,1.94633,0.515536,1.3166,1.46516,2.46814,-1.23121,-0.0966712,0.0399149,-0.319294,-0.743412,-1.58877,-3.51495,-0.194097
-2.31738,-1.25744,-1.59523,-2.5226,-3.08323,-0.136451,0.00163968,0.0833594,-0.00473544,-0.0102831,0.945521,0.404557,0.573668,0.729522,2.15961,1.92524,0.422811,1.34952,1.44847,2.26819,-1.1409,-0.119846,0.00460593,-0.341219,-0.816328,-1.57312,-3.46184,-0.139982
-2.30956,-1.2418,-1.67318,-2.53063,-3.00783,-0.0758197,0.112047,0.133477,-0.0943129,0.0816141,1.07309,0.391193,0.611692,0.792079,2.12921,1.88805,0.430491,1.30207,1.44965,2.11217,-1.1815,-0.173566,-0.020727,-0.307231,-0.714785,-1.51746,-3.49269,-0.200719
-2.40925,-1.2603,-1.63901,-2.72451,-3.28377,-0.301122,-0.226842,0.0397307,-0.0245983,-0.176396,1.2588,0.581486,0.586247,0.988756,2.38985,2.0709,0.569501,1.43816,1.55778,2.49623,-1.15056,-0.136906,-0.00504273,-0.308801,-0.727684,-1.52634,-3.4659,-0.122243
-2.52795,-1.4209,-1.77067,-2.82105,-3.1932,0.00628129,0.0539645,0.126192,0.188695,-0.0439659,1.28298,0.637158,0.644689,0.932423,2.37196,1.92398,0.510061,1.39825,1.48498,2.3843,-1.17746,-0.13495,0.0387542,-0.337999,-0.790022,-1.54351,-3.5241,-0.17139
-2.37646,-1.37081,-1.55141,-2.44019,-3.35168,-0.168246,-0.00930535,0.0195082,-0.209358,-0.00264752,1.02368,0.42644,0.528385,0.712143,1.9391,1.97293,0.449817,1.30517,1.2905,2.5426,-1.10482,-0.124881,0.00451926,-0.316955,-0.811509,-1.54543,-3.48941,-0.155294
-2.3817,-1.35446,-1.67949,-2.66033,-3.21137,-0.0393444,0.0903949,0.118702,0.16029,-0.0881903,1.05006,0.500868,0.559222,0.839607,2.11255,1.72107,0.280768,1.23304,1.39499,2.31314,-1.15898,-0.155536,-0.035982,-0.370812,-0.778967,-1.52983,-3.43012,-0.153621
-2.54756,-1.40777,-1.6574,-2.83106,-3.37109,-0.0233283,0.0708615,0.124807,0.184585,-0.0904594,1.1718,0.429347,0.551841,0.952195,2.29227,2.24461,0.674056,1.42032,1.72055,2.66975,-1.22167,-0.134673,0.010501,-0.385845,-0.768636,-1.53933,-3.50687,-0.181455
-2.25657,-1.26713,-1.52681,-2.60253,-2.93013,-0.559726,-0.233709,-0.0801328,-0.151489,-0.390159,1.12367,0.550316,0.59901,0.959634,2.11064,2.14502,0.626248,1.38033,1.71355,2.42347,-1.16608,-0.198845,-0.0782328,-0.348913,-0.822058,-1.48185,-3.46601,-0.187861
-2.32301,-1.21493,-1.62574,-2.56301,-2.96983,-0.18386,-0.0406161,0.160321,-0.119087,-0.146011,0.990927,0.313282,0.455132,0.861977,1.91322,1.90724,0.302634,1.15926,1.35158,2.12271,-1.17016,-0.103773,0.00446768,-0.319944,-0.73888,-1.58266,-3.53087,-0.13996
-2.41195,-1.35609,-1.58873,-2.59018,-3.09769,-0.140421,-0.0559449,0.0806756,-0.169363,-0.0647371,0.987731,0.460812,0.424344,0.827083,2.00608,2.03764,0.668256,1.36937,1.68423,2.2907,-1.10062,-0.136896,-0.0534349,-0.34264,-0.792017,-1.53108,-3.45932,-0.191195
-2.46547,-1.28702,-1.64913,-2.68294,-3.06077,-0.108771,0.0486465,0.143149,0.0965254,-0.0560032,1.1102,0.379835,0.639802,0.854289,2.08464,1.87429,0.363453,1.31472,1.47379,2.20319,-1.16769,-0.156905,-0.0760479,-0.416803,-0.85947,-1.50422,-3.49019,-0.224129
-2.45169,-1.34264,-1.62659,-2.56127,-3.3039,-0.0461691,0.0314408,0.0174204,0.0580017,-0.0944003,1.18993,0.535787,0.63175,0.708082,2.2515,2.01617,0.470778,1.37814,1.3938,2.48102,-1.17096,-0.117781,0.0139205,-0.307286,-0.802082,-1.53059,-3.50127,-0.13363
-2.5314,-1.3761,-1.71364,-2.67371,-3.56062,-0.22752,-0.190846,-0.0138762,-0.095138,0.00578261,1.19712,0.49387,0.653004,0.856372,2.38418,2.22818,0.733828,1.45376,1.70701,2.87741,-1.1962,-0.120353,0.00276118,-0.30718,-0.778963,-1.57022,-3.4554,-0.159829
-2.24377,-1.22789,-1.44851,-2.45544,-3.30733,-0.351191,-0.0937092,-0.0435861,-0.19081,-0.0229288,0.982167,0.369475,0.435437,0.745635,2.11991,1.7266,0.311847,1.16299,1.33331,2.44794,-1.22005,-0.1496,0.00912465,-0.347695,-0.827082,-1.55995,-3.56959,-0.15298
-2.47897,-1.30123,-1.62763,-2.71226,-2.91688,-0.0948617,-0.0407423,0.0939204,0.188361,-0.292594,1.22668,0.495285,0.543247,0.848596,2.16441,2.13542,0.520246,1.30584,1.45334,2.12415,-1.19724,-0.139505,-0.0431619,-0.366094,-0.796367,-1.58165,-3.50174,-0.161381
-2.43108,-1.35842,-1.60624,-2.49245,-3.30593,-0.295131,0.00772822,-0.00162539,-0.0762099,0.0369023,1.06751,0.3505,0.473204,0.69098,2.06137,1.92358,0.317874,1.26584,1.30526,2.35363,-1.21923,-0.141711,0.0225706,-0.326513,-0.808822,-1.60015,-3.45453,-0.155642
-2.43769,-1.31518,-1.66881,-2.72343,-3.34175,-0.181566,-0.0960696,0.0657011,0.0996088,-0.0319766,1.07304,0.446636,0.642095,0.81672,2.36373,1.98776,0.481761,1.39327,1.54426,2.50342,-1.15297,-0.163862,0.0244539,-0.363319,-0.879436,-1.53188,-3.43519,-0.180773
-2.61254,-1.50202,-1.62944,-2.83911,-3.36762,-0.0300028,0.0718341,0.116221,0.22186,-0.0643112,1.30907,0.612977,0.537187,1.00291,2.47302,2.20321,0.66118,1.38271,1.7076,2.61481,-1.18348,-0.127891,-0.0148877,-0.338358,-0.789718,-1.58099,-3.50727,-0.192203
-2.52675,-1.53225,-1.73208,-3.04992,-3.39159,-0.113553,0.0132011,0.128257,0.135972,0.026935,1.25873,0.763507,0.639222,1.29641,2.3842,2.06198,0.668202,1.45838,1.76921,2.44481,-1.15086,-0.126235,0.0300605,-0.331551,-0.783362,-1.51936,-3.48056,-0.147546
-2.52911,-1.36398,-1.58874,-2.76373,-3.30768,-0.247905,-0.102601,-0.0656726,-0.0331998,-0.0807505,1.09368,0.401849,0.49085,0.896293,2.23684,2.1073,0.550038,1.36405,1.62096,2.53411,-1.19674,-0.134051,-0.0306733,-0.352629,-0.776704,-1.61889,-3.57911,-0.165093
-2.37033,-1.33616,-1.6424,-2.59635,-3.15839,-0.0601497,0.161076,0.165549,0.158723,-0.023023,1.16505,0.499316,0.553726,0.967613,2.12628,2.14053,0.552799,1.37036,1.58211,2.435,-1.15252,-0.106312,-0.0116199,-0.331269,-0.753338,-1.53696,-3.45846,-0.159683
-2.42966,-1.35004,-1.76934,-2.71814,-3.34385,-0.168018,-0.0159459,0.0399173,-0.100144,-0.0318278,0.973518,0.403445,0.594993,0.849823,2.08987,1.91488,0.465451,1.41633,1.58137,2.42061,-1.14059,-0.154038,0.0125082,-0.331592,-0.799193,-1.55232,-3.50779,-0.15887
-2.28543,-1.30019,-1.55712,-2.3872,-3.56847,-0.0494938,0.122146,0.116859,0.042319,0.203054,1.15131,0.492148,0.506893,0.56143,2.53464,1.74971,0.311855,1.27861,1.19343,2.53803,-1.09449,-0.16206,-0.0370128,-0.34715,-0.80907,-1.52493,-3.45458,-0.135441
-2.46233,-1.33302,-1.65632,-2.48129,-3.24707,-0.132559,0.0127536,0.114481,-0.0611458,-0.0660959,1.17283,0.495488,0.585111,0.864782,2.09547,1.89354,0.388907,1.34516,1.31881,2.34254,-1.12688,-0.112669,-0.0262949,-0.332227,-0.808698,-1.5371,-3.4554,-0.147631
-2.41674,-1.17696,-1.59803,-2.53615,-3.06843,-0.20675,-0.155957,0.0128526,-0.155188,-0.0925074,1.10259,0.318967,0.521938,0.833553,2.06024,2.07456,0.405775,1.33505,1.46927,2.33539,-1.20308,-0.111807,-0.00918543,-0.338803,-0.815259,-1.59288,-3.50173,-0.16238
-2.35025,-1.39512,-1.61872,-2.82324,-3.25408,-0.147376,0.0159384,0.0432599,0.0496391,-0.095806,1.06893,0.452218,0.538977,0.877558,2.11994,1.9601,0.61557,1.33116,1.69986,2.36692,-1.15929,-0.0901641,0.0262636,-0.318384,-0.787216,-1.54835,-3.50542,-0.124539
-2.47498,-1.31045,-1.57371,-2.6573,-3.07513,-0.375119,-0.349126,-0.15355,-0.140213,-0.34745,1.0224,0.427258,0.492366,0.837049,1.8536,2.14187,0.611912,1.35745,1.63207,2.35984,-1.19518,-0.162711,-0.0395761,-0.356898,-0.824821,-1.59729,-3.51813,-0.183936
-2.61722,-1.45337,-1.63529,-2.56346,-3.41995,-0.0838898,0.0364632,0.0413508,0.066014,-0.118846,1.32446,0.722245,0.661488,0.759476,2.60326,2.07526,0.422755,1.31621,1.30094,2.53293,-1.1401,-0.134974,-0.0214908,-0.377986,-0.860324,-1.53411,-3.46841,-0.183142
-2.23308,-1.14333,-1.54932,-2.41247,-2.99528,-0.0257519,0.0971234,0.159045,-0.00816001,-0.051333,1.01004,0.311419,0.476972,0.690296,2.01738,1.78266,0.277177,1.2766,1.28555,2.19829,-1.18243,-0.120945,-0.0583912,-0.308949,-0.729604,-1.49717,-3.44137,-0.190635
-2.3941,-1.3441,-1.5606,-2.53717,-3.05876,-0.122767,0.016685,0.114603,0.173746,-0.228242,1.04647,0.500037,0.492144,0.837701,2.14367,1.87068,0.384195,1.15064,1.19533,2.17928,-1.11586,-0.131054,-0.0344769,-0.306018,-0.81081,-1.54673,-3.47491,-0.175957
-2.55477,-1.45674,-1.70784,-2.76216,-3.24343,-0.0217522,0.109071,0.0747611,0.135665,-0.0759582,1.10767,0.610705,0.735683,0.956724,2.25628,2.15986,0.58492,1.43067,1.55638,2.52312,-1.2808,-0.147445,0.0188004,-0.39244,-0.863174,-1.62327,-3.5829,-0.193553
-2.44999,-1.37534,-1.61589,-2.65455,-3.19803,0.0988012,0.237188,0.17741,0.187053,0.0172274,1.26978,0.4765,0.593371,0.990872,2.15046,1.99712,0.500766,1.37014,1.57902,2.46121,-1.17252,-0.147707,-0.0613654,-0.329809,-0.799631,-1.52542,-3.46738,-0.211936
-2.26863,-1.29748,-1.72477,-2.70288,-3.10578,-0.114183,0.0317377,0.167694,0.040337,-0.0981718,1.19611,0.600892,0.623299,0.859961,2.11976,1.91444,0.503709,1.38513,1.42919,2.34974,-1.11929,-0.0838226,0.0620381,-0.285804,-0.712897,-1.53575,-3.44241,-0.177828
-2.36633,-1.18126,-1.48295,-2.64067,-3.10176,-0.0522229,-0.017301,-0.0401868,0.0295068,-0.131415,0.997802,0.389814,0.446869,0.738468,2.14549,2.03184,0.417122,1.24546,1.49868,2.51216,-1.20271,-0.121683,0.004274,-0.292919,-0.766619,-1.56033,-3.56121,-0.182782
-2.43092,-1.40236,-1.58857,-2.78305,-3.34809,-0.283687,-0.224603,-0.0452568,0.00576932,-0.159297,1.33573,0.755966,0.619841,1.03142,2.44823,2.12268,0.695767,1.3052,1.57101,2.66112,-1.19043,-0.139698,-0.00585525,-0.284731,-0.734269,-1.53433,-3.48462,-0.184063
-2.40563,-1.36598,-1.60959,-2.62185,-3.1089,-0.157391,-0.111052,-0.00278673,-0.0111192,-0.072207,1.07939,0.436432,0.539482,0.744027,2.17725,1.99818,0.608537,1.31808,1.48233,2.48425,-1.13549,-0.11203,0.0242804,-0.335787,-0.80587,-1.57655,-3.4512,-0.163115
-2.25097,-1.31622,-1.64244,-2.87515,-3.33769,-0.117012,-0.0201838,0.0570131,0.15484,-0.183452,0.885621,0.471471,0.590865,1.01718,2.33597,1.89023,0.485477,1.40765,1.65644,2.61367,-1.22827,-0.114251,0.0606852,-0.337744,-0.827054,-1.55481,-3.52183,-0.144808
-2.34739,-1.1764,-1.60542,-2.5819,-3.25578,-0.343725,-0.141409,0.0656984,-0.0850554,-0.122931,1.06671,0.198353,0.385326,0.51401,1.98242,1.98891,0.343847,1.2886,1.44213,2.438,-1.22868,-0.14445,0.0133621,-0.311913,-0.77766,-1.59056,-3.54563,-0.181458
-2.43246,-1.39784,-1.74068,-2.73425,-2.98064,-0.203634,0.0158076,0.0529769,0.0764985,-0.162648,1.22438,0.634757,0.672967,0.957359,2.12583,2.21039,0.704227,1.49881,1.65661,2.32582,-1.17074,-0.143362,-0.00265809,-0.341073,-0.761861,-1.55913,-3.48831,-0.159912
-2.31114,-1.30918,-1.57091,-2.60977,-3.15159,-0.00139592,0.088668,0.193318,0.189414,0.0293134,0.861508,0.380535,0.48409,0.856428,2.09653,1.83255,0.442158,1.28601,1.22926,2.26728,-1.15361,-0.129397,-0.00809951,-0.35766,-0.82012,-1.53843,-3.55468,-0.165323
-2.53237,-1.39325,-1.62957,-2.73486,-3.32643,-0.140704,-0.0992813,-0.0107725,-0.0320376,-0.203844,1.13247,0.395874,0.593924,0.893686,2.27994,2.09456,0.564969,1.32929,1.43835,2.55696,-1.17501,-0.104829,0.0365453,-0.336953,-0.86468,-1.55069,-3.50695,-0.194806
-2.62536,-1.34434,-1.68419,-2.62195,-3.26846,-0.349038,-0.215152,-0.111942,-0.1792,-0.217274,1.43071,0.59012,0.628257,0.862005,2.43134,2.20333,0.713733,1.5172,1.64376,2.68469,-1.16001,-0.134632,0.0137138,-0.309945,-0.789186,-1.59539,-3.539,-0.224119
-2.34713,-1.23429,-1.63362,-2.6795,-3.02832,-0.250814,-0.0690711,0.00648658,-0.0176733,-0.100249,0.981329,0.343518,0.563486,0.868867,1.96897,1.95576,0.432438,1.35643,1.48828,2.23842,-1.17655,-0.0903597,0.0217241,-0.342166,-0.847189,-1.57707,-3.52098,-0.191341
-2.39388,-1.22527,-1.72088,-2.62672,-3.16474,-0.162814,-0.0114311,0.0657737,-0.016634,-0.0913762,1.118,0.386006,0.621702,0.831342,2.2449,1.82108,0.328605,1.41921,1.47603,2.33237,-1.18678,-0.14867,-0.0706586,-0.387323,-0.802509,-1.5799,-3.55114,-0.177978
-2.26401,-1.21543,-1.6426,-2.64257,-3.20543,-0.233847,-0.223684,0.00964795,-0.109771,-0.0384432,1.08482,0.616892,0.590676,1.06659,2.2484,1.9078,0.476398,1.37353,1.40468,2.37792,-1.19218,-0.126111,-0.00542779,-0.346358,-0.810914,-1.56632,-3.53312,-0.224606
-2.45689,-1.35317,-1.51671,-2.70496,-3.49447,-0.292253,-0.0668684,-0.0893753,0.0910176,-0.0883209,1.37621,0.631903,0.532395,1.1347,2.46921,1.89497,0.371343,1.25203,1.4967,2.62174,-1.18575,-0.150657,0.0317724,-0.326368,-0.845422,-1.53193,-3.47062,-0.128785
-2.51848,-1.46005,-1.58097,-2.51689,-3.42041,-0.0425373,0.0793433,0.066694,0.0120095,0.239048,1.26997,0.675931,0.528773,0.79616,2.41725,1.97618,0.49978,1.33821,1.33267,2.40349,-1.16783,-0.105528,-0.00117942,-0.302492,-0.80488,-1.60434,-3.48159,-0.245212
-2.47533,-1.55001,-1.80447,-2.72981,-3.37762,-0.116553,-0.000469091,0.164876,0.168366,-0.0215973,1.21601,0.576235,0.753861,0.981709,2.44997,1.9984,0.682478,1.47866,1.48585,2.6169,-1.19928,-0.0889858,0.00311494,-0.381259,-0.852421,-1.59303,-3.52021,-0.168536
-2.58504,-1.46817,-1.75411,-2.66422,-3.1976,-0.187497,-0.0937094,0.130443,0.0335548,-0.140108,1.38484,0.727331,0.561844,0.842182,2.21783,2.14341,0.655086,1.40038,1.40757,2.46114,-1.16097,-0.152844,-0.0223532,-0.331259,-0.763285,-1.57501,-3.47294,-0.168943
-2.48239,-1.37406,-1.71961,-2.90773,-3.19187,-0.123762,0.0984007,0.14761,0.106171,0.0438182,1.23086,0.523711,0.632614,1.06348,2.09862,1.94381,0.369324,1.24709,1.67331,2.29087,-1.11944,-0.137388,0.00159793,-0.383408,-0.823251,-1.55343,-3.5059,-0.197297
-2.39034,-1.28446,-1.66573,-2.70798,-3.32967,-0.266317,-0.151154,0.0536316,0.0428328,0.00995517,1.18845,0.51147,0.664265,0.89784,2.26331,1.94796,0.526088,1.34718,1.40084,2.48958,-1.19676,-0.124088,0.0282682,-0.348988,-0.794499,-1.56915,-3.53844,-0.198949
-2.24021,-1.15949,-1.53543,-2.32892,-3.20719,-0.350899,-0.203689,-0.0216574,-0.240765,-0.197708,0.95497,0.304861,0.439193,0.655274,2.19784,1.90234,0.315999,1.23697,1.25937,2.40596,-1.22952,-0.136723,-0.01051,-0.29347,-0.816225,-1.61545,-3.51602,-0.108585
-2.50653,-1.56378,-1.73039,-2.8141,-3.60473,-0.186247,0.00868066,0.0933899,0.0406215,-0.0433586,1.13762,0.642161,0.689962,1.01872,2.59344,2.11913,0.805077,1.48349,1.62053,2.98289,-1.19978,-0.147897,-0.0207718,-0.351217,-0.853939,-1.55737,-3.51374,-0.198183
-2.65121,-1.62941,-1.85667,-2.94268,-3.29372,-0.186159,-0.0214879,0.0433074,-0.0790215,-0.00948038,1.18853,0.671427,0.675633,1.00756,2.04421,2.31396,0.841488,1.63195,1.8425,2.43894,-1.18869,-0.154207,0.0469658,-0.337994,-0.803571,-1.57374,-3.48782,-0.151235
-2.4202,-1.37424,-1.69358,-2.54266,-3.3546,0.0968332,0.112619,0.129175,-0.0293978,0.103197,1.01849,0.421871,0.628066,0.801516,2.02661,1.65525,0.375196,1.26853,1.37597,2.4017,-1.17874,-0.101225,0.00677383,-0.384603,-0.810378,-1.54924,-3.51718,-0.214563
-2.32185,-1.16687,-1.43794,-2.44258,-3.05853,-0.322002,-0.140106,-0.113484,-0.264695,-0.0818192,1.21931,0.471767,0.471654,0.776453,2.17384,2.1092,0.590805,1.3261,1.50536,2.46236,-1.16236,-0.134634,-0.0449131,-0.333325,-0.772442,-1.53051,-3.53273,-0.193949
-2.22863,-1.15251,-1.58362,-2.50803,-3.02234,-0.308841,-0.208381,0.00502886,-0.0902065,-0.324167,0.963467,0.249167,0.435112,0.579122,1.8132,1.88032,0.35978,1.31533,1.61864,2.32211,-1.17314,-0.157092,-0.0536995,-0.369568,-0.848141,-1.56173,-3.55022,-0.132811
-2.52338,-1.39573,-1.79419,-2.68176,-3.10315,-0.26614,-0.138097,0.0756111,0.0571156,-0.16728,1.26772,0.529271,0.709562,0.825443,2.17301,2.09995,0.61021,1.41113,1.36512,2.41087,-1.22132,-0.184162,0.00205849,-0.3766,-0.757873,-1.52176,-3.40461,-0.142935
-2.39226,-1.38921,-1.64267,-2.59945,-3.21364,-0.218655,-0.109088,0.0110758,-0.0561752,-0.186604,0.893145,0.450264,0.450832,0.636608,2.16087,2.04383,0.636677,1.45742,1.58337,2.48937,-1.12444,-0.150888,-0.00298792,-0.367974,-0.828058,-1.55599,-3.43631,-0.181272
-2.53951,-1.57965,-1.7587,-2.8087,-3.42147,-0.060947,0.0387667,0.038947,0.127233,-0.0543203,1.18118,0.514399,0.599393,0.874371,2.16003,2.07078,0.68802,1.48191,1.55916,2.4497,-1.17175,-0.094361,0.0278286,-0.39437,-0.871816,-1.53183,-3.46873,-0.161502
-2.39225,-1.3513,-1.66686,-2.54155,-3.26558,-0.278376,-0.189343,0.0198813,-0.00592129,-0.19596,0.9769,0.428312,0.576018,0.566294,2.25469,1.99667,0.575434,1.45992,1.38038,2.41225,-1.08958,-0.16842,-0.0125064,-0.313567,-0.819133,-1.52775,-3.43301,-0.154498
-2.56055,-1.4507,-1.72988,-2.78152,-3.42459,-0.00451767,0.0962292,0.0592874,0.119811,0.0823824,1.22068,0.551258,0.693266,0.904019,2.42896,2.14968,0.640039,1.46836,1.60394,2.61657,-1.20135,-0.162375,-0.039995,-0.343487,-0.851223,-1.56975,-3.54276,-0.195597
-2.62333,-1.60085,-1.85944,-2.58046,-3.40586,-0.0451924,0.145983,0.210971,0.0516999,-0.0374953,1.20217,0.603467,0.573445,0.698322,2.30653,2.1834,0.621007,1.50208,1.40805,2.71237,-1.23063,-0.126796,0.0455932,-0.35202,-0.837058,-1.6042,-3.51123,-0.185189
-2.39199,-1.32604,-1.49604,-2.59145,-3.32428,-0.163805,-0.0152132,0.0197176,0.0167851,0.106548,0.995537,0.358009,0.363021,0.723611,2.15184,1.97626,0.387988,1.24565,1.45951,2.59573,-1.19755,-0.185073,-0.00448747,-0.350027,-0.796815,-1.57105,-3.4916,-0.132903
-2.3861,-1.40085,-1.59203,-2.43265,-3.37015,-0.211911,-0.0193207,0.098997,-0.160713,-0.0219579,0.978746,0.333262,0.493708,0.563123,2.05948,1.94357,0.465382,1.28423,1.28072,2.30495,-1.17564,-0.0995073,-0.00239199,-0.342511,-0.798566,-1.52539,-3.49043,-0.15053
-2.4311,-1.30313,-1.56696,-2.67645,-3.15475,-0.221523,-0.206472,0.0336286,0.132964,-0.206686,1.15539,0.560077,0.526666,0.805419,2.26908,1.92042,0.509321,1.29805,1.43841,2.37127,-1.20352,-0.118407,0.000782672,-0.362924,-0.837091,-1.53691,-3.44647,-0.133713
-2.34908,-1.19876,-1.58565,-2.47135,-3.04983,-0.263799,-0.0842414,0.0510568,-0.118503,-0.0929803,0.798872,0.201022,0.316718,0.536126,1.92776,1.82111,0.312938,1.2399,1.23615,2.26004,-1.17677,-0.151255,0.0314192,-0.357118,-0.837643,-1.61032,-3.54759,-0.187267
-2.4963,-1.43531,-1.69301,-2.69103,-3.28728,-0.0956444,0.0632967,0.135038,0.0480532,0.0276208,1.36246,0.546412,0.594329,0.896814,2.17753,2.07923,0.549656,1.36778,1.44358,2.32445,-1.13219,-0.13105,0.0342691,-0.385292,-0.796244,-1.57812,-3.51354,-0.150976
-2.44795,-1.32291,-1.51186,-2.46696,-3.04616,-0.193196,-0.0471112,-0.053095,-0.214019,0.0919481,1.07788,0.421126,0.408156,0.909181,1.84082,1.99476,0.587969,1.30498,1.53244,2.28125,-1.16062,-0.172251,-0.0192275,-0.33937,-0.799672,-1.58676,-3.48609,-0.169331
-2.41755,-1.21778,-1.62687,-2.52936,-3.27356,-0.190328,-0.0281714,0.0216042,-0.0170081,-0.0860849,1.24734,0.478877,0.591084,0.82247,2.35513,2.01892,0.386089,1.3198,1.26,2.47553,-1.17971,-0.133466,0.0319389,-0.332191,-0.810769,-1.55836,-3.49257,-0.19073
-2.56227,-1.42935,-1.5348,-2.59499,-3.21856,-0.0538974,0.115645,0.0658778,0.0807851,0.0175464,1.16909,0.487572,0.573413,0.81319,2.03783,2.08192,0.526435,1.25543,1.42145,2.48454,-1.12999,-0.172238,-0.0600121,-0.323102,-0.854638,-1.5147,-3.39413,-0.164585
