b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.1516,-0.715941,-1.08403,-1.57541,-2.4407,-0.154905,-0.22914,-0.0406339,-0.206037,-0.045181,0.985798,0.46265,0.521989,0.840902,2.31877,1.69795,0.494746,1.23552,1.37509,2.54864,-0.0104656,-0.0122458,0.0105196,-0.273263,-0.731625,-1.4577,-3.37214,-0.0499887
-2.13797,-0.710356,-1.08965,-1.60278,-2.3026,-0.0978996,0.00422219,0.0955396,0.157767,-0.0566956,0.994801,0.451858,0.555563,0.571953,2.10175,1.78265,0.443715,1.223,1.32857,2.4009,-0.0106122,-0.0123343,0.0229861,-0.278425,-0.702375,-1.41756,-3.33576,-0.0483906
-2.03791,-0.799382,-1.17552,-1.5335,-2.31934,-0.345111,-0.0854834,-0.0324026,-0.0476546,-0.0415521,0.911916,0.520551,0.636917,0.682798,2.02511,1.73482,0.51911,1.2515,1.15634,2.33375,-0.00952711,0.0233766,0.0258566,-0.267211,-0.671556,-1.4222,-3.31146,-0.0445967
-2.06576,-0.579846,-1.09822,-1.50419,-2.05757,-0.263622,-0.160135,0.0925972,-0.142401,-0.114019,1.023,0.458471,0.556978,0.800478,2.02239,1.70646,0.357437,1.11408,1.30406,2.14379,-0.0103604,0.0185976,0.0437057,-0.246784,-0.701279,-1.44168,-3.38161,-0.0387574
-2.16811,-0.861883,-1.07114,-1.58479,-2.33376,-0.292564,-0.0800142,-0.0543557,-0.0100529,-0.104799,1.04693,0.581821,0.577462,0.743287,2.21668,1.83032,0.538177,1.19268,1.45069,2.41833,-0.0110446,0.0244449,0.0564761,-0.254372,-0.685757,-1.39593,-3.31118,-0.010635
-2.30777,-0.862879,-1.13705,-1.66156,-2.29669,-0.18371,-0.0574223,0.0136127,-0.050747,-0.150255,1.0382,0.518765,0.52307,0.798875,2.18277,2.00445,0.637416,1.32421,1.46814,2.64916,-0.0116607,0.0539636,0.0500785,-0.26872,-0.718729,-1.4383,-3.44563,-0.054481
-2.25997,-0.871313,-1.15262,-1.57369,-2.28494,-0.246645,-0.130099,-0.0285112,0.00634416,-0.220792,1.23667,0.63187,0.582962,0.75103,2.35163,1.88016,0.61881,1.2939,1.31139,2.51513,-0.0105496,-0.0326722,0.0186834,-0.309829,-0.74066,-1.43972,-3.30311,-0.0487891
-2.39748,-0.942831,-1.23733,-1.70019,-2.42727,-0.101811,-0.0240712,0.026498,-0.0335907,-0.189161,1.3567,0.632393,0.677617,1.03994,2.34514,1.86948,0.514928,1.33221,1.46677,2.54555,-0.0110717,-0.00330382,-0.00350499,-0.291039,-0.77447,-1.38644,-3.38698,-0.0321399
-2.30896,-0.832406,-1.16552,-1.61185,-2.26418,-0.0901126,-0.00419606,0.0204185,0.0711238,-0.0726563,1.04491,0.543147,0.664311,0.852106,2.28541,1.80327,0.50711,1.33981,1.38902,2.48406,-0.0109139,-0.0320705,-0.0136074,-0.32415,-0.765326,-1.40773,-3.32258,-0.0496597
-2.10058,-0.809159,-1.17237,-1.60943,-2.4361,-0.371883,-0.155404,0.100137,-0.0601915,-0.200069,1.113,0.623425,0.546078,0.707357,2.33515,1.71299,0.579916,1.28601,1.37766,2.62914,-0.0103663,-0.00817651,0.0404856,-0.28566,-0.760568,-1.41059,-3.38928,-0.0647817
-2.44695,-0.842798,-1.22356,-1.76248,-2.3663,-0.372549,-0.253609,-0.0995881,-0.122447,-0.24648,1.22561,0.545103,0.594165,0.825157,2.28064,2.2246,0.668327,1.42167,1.74258,2.59907,-0.0105488,0.00298998,0.0576885,-0.262047,-0.730372,-1.48183,-3.39586,-0.0317835
-2.17753,-0.704921,-1.01763,-1.59113,-2.29037,-0.295736,-0.22299,-0.0208152,-0.0822347,-0.255374,1.2081,0.580234,0.566057,1.01815,2.33946,1.87731,0.554673,1.17388,1.35027,2.50124,-0.010799,0.0480954,0.0952649,-0.284779,-0.73334,-1.41545,-3.37321,-0.0228999
-2.49863,-0.942677,-1.23487,-1.73851,-2.22863,-0.157995,-0.0397747,0.0691031,-0.0920337,-0.201961,1.244,0.574992,0.676313,0.890723,2.16211,2.08369,0.65541,1.36717,1.56094,2.43921,-0.0106923,-0.0104984,0.0156951,-0.281509,-0.73826,-1.43253,-3.35166,-0.0371767
-2.22933,-0.864324,-0.994098,-1.58241,-2.33826,-0.300602,-0.111143,-0.0873208,0.0162944,0.002089,0.973261,0.465527,0.386306,0.603755,2.05092,2.01989,0.753602,1.22361,1.3428,2.53175,-0.0107738,0.032505,-0.0158135,-0.295233,-0.703482,-1.37752,-3.29978,-0.0144792
-2.23405,-0.851199,-1.04435,-1.59306,-2.55454,-0.290827,-0.135143,-0.0865379,-0.173295,-0.0975817,1.12373,0.539334,0.558876,0.804782,2.3578,1.95606,0.653734,1.24291,1.55791,2.60364,-0.009299,-0.0339592,-0.0334242,-0.311059,-0.755105,-1.39999,-3.25248,-0.0328977
-2.07371,-0.598168,-1.00824,-1.45168,-1.9946,-0.346629,-0.231742,-0.0673234,-0.211044,-0.294949,0.932937,0.490469,0.54285,0.734514,1.9428,1.81417,0.460994,1.24521,1.2676,2.31872,-0.00994165,-0.015573,0.0500771,-0.299008,-0.782858,-1.41511,-3.34036,-0.0646089
-2.15221,-0.761298,-1.11571,-1.62313,-2.21241,-0.210738,-0.0855264,0.0218563,-0.122179,-0.0804194,0.856905,0.403553,0.431567,0.746573,2.09922,1.78656,0.511535,1.17994,1.4982,2.28385,-0.00959264,0.00161012,0.0181304,-0.311407,-0.763234,-1.50558,-3.37375,-0.0663078
-2.07049,-0.784251,-1.07311,-1.63793,-2.24451,-0.279566,-0.0651178,-0.00717114,-0.00640844,-0.131868,1.09512,0.610771,0.56428,0.985223,2.41154,1.75876,0.654317,1.232,1.44719,2.46808,-0.00999335,-0.0293117,0.0136598,-0.27666,-0.749831,-1.37426,-3.27202,-0.0777503
-2.24193,-0.841074,-1.11095,-1.69018,-2.3002,-0.10561,-0.0327941,0.0332656,0.0384458,-0.134834,1.03138,0.508643,0.528604,0.72077,2.21598,1.8349,0.597688,1.32353,1.44492,2.42143,-0.0103099,-0.040968,-0.0245977,-0.275639,-0.755768,-1.40034,-3.30242,-0.0215932
-2.17513,-0.655438,-1.13784,-1.57959,-2.24317,-0.332547,-0.188528,-0.109449,-0.176159,-0.117405,0.977171,0.32624,0.672624,0.866941,2.08665,1.84729,0.454558,1.26184,1.27301,2.38866,-0.0107707,0.0264575,0.0885791,-0.299533,-0.758376,-1.46809,-3.36733,0.00254806
-2.28652,-0.901294,-1.17171,-1.76456,-2.48831,-0.184379,-0.0613047,0.0510962,0.112099,-0.0141206,1.22543,0.643474,0.61097,1.06174,2.22151,1.74087,0.487716,1.22466,1.28979,2.51395,-0.0103529,-0.0356962,0.0617672,-0.305505,-0.746065,-1.4441,-3.33943,-0.002938
-2.15095,-0.738756,-1.15418,-1.72398,-2.31206,-0.263497,-0.192266,0.126597,0.249143,-0.355196,0.941659,0.487882,0.52501,0.798123,2.2851,1.80345,0.524433,1.25798,1.3297,2.6745,-0.0109976,0.0463656,0.00857368,-0.271121,-0.744435,-1.4182,-3.30208,-0.0250408
-2.36015,-1.03032,-1.22875,-1.7486,-2.37363,-0.240606,-0.127685,-0.0126781,-0.0493382,-0.12437,1.03438,0.554421,0.588062,0.725412,1.9946,1.89823,0.668871,1.38673,1.48355,2.35673,-0.0102332,0.00945752,0.0353793,-0.313742,-0.738373,-1.44538,-3.32895,-0.032432
-2.42681,-0.903106,-1.25484,-1.70352,-2.44886,-0.0031277,0.0272128,0.177396,0.156646,0.157422,1.12026,0.575404,0.471672,0.621819,2.01072,1.8433,0.577872,1.27202,1.29886,2.48606,-0.0103021,-0.0233933,0.0589882,-0.299569,-0.732859,-1.42634,-3.3854,-0.0389147
-2.11789,-0.850786,-1.17289,-1.56083,-2.3922,-0.376081,-0.0382015,0.100976,0.0601664,-0.168696,1.12504,0.569992,0.611233,0.903373,2.22795,1.78729,0.577929,1.31286,1.34183,2.62032,-0.0106265,0.0218109,0.0102025,-0.32845,-0.781421,-1.39606,-3.35589,-0.0561255
-2.32238,-0.871212,-1.18205,-1.87562,-2.43723,-0.176084,-0.128531,0.0144094,0.114207,-0.176119,1.16607,0.628366,0.59069,1.00143,2.33468,1.93781,0.616562,1.26458,1.5791,2.62341,-0.0105262,0.0544897,0.0412139,-0.347776,-0.733083,-1.46584,-3.42689,-0.0553656
-2.37105,-0.968308,-1.31773,-1.83444,-2.3369,-0.25318,-0.170602,0.0735587,-0.00644768,-0.355598,1.15706,0.678888,0.697124,1.04587,2.20135,2.07715,0.841995,1.42171,1.61561,2.68015,-0.0108408,0.0319378,0.0554326,-0.319372,-0.728865,-1.45939,-3.39255,-0.0456022
-2.12621,-0.699736,-0.990572,-1.54352,-2.30318,-0.184931,-0.0776622,0.00198196,0.0542202,0.0156613,0.870566,0.340963,0.398948,0.6552,2.09154,1.92241,0.572547,1.18671,1.467,2.52041,-0.0107725,0.0336937,-0.0188567,-0.289221,-0.798985,-1.45063,-3.37532,-0.0306631
-2.27699,-0.819133,-1.2068,-1.65851,-2.36304,-0.225104,-0.0773195,0.00310602,-0.00579838,-0.214248,1.25085,0.604979,0.614684,0.976488,2.52357,1.93507,0.574536,1.33898,1.18702,2.57496,-0.0100514,-0.00446368,0.0541526,-0.327401,-0.757366,-1.46865,-3.40647,-0.0461412
-2.45533,-0.88994,-1.24969,-1.74095,-2.55093,0.0183509,0.00173545,0.0358489,-0.0102854,0.0884549,1.10056,0.461958,0.585629,0.824006,2.29169,1.78147,0.436909,1.29904,1.38398,2.50592,-0.0109082,-0.00243687,0.0470171,-0.296945,-0.777102,-1.42455,-3.36016,-0.0027636
-2.13844,-0.86907,-1.12085,-1.68102,-2.17071,-0.212935,-0.0485933,0.0660286,0.0914875,-0.0534609,1.03264,0.461829,0.59169,0.798711,2.09232,1.86853,0.762506,1.34085,1.38295,2.51867,-0.0110285,0.0470393,0.00305217,-0.319249,-0.763418,-1.42766,-3.37646,0.00329782
-2.09127,-0.821752,-1.13157,-1.80145,-2.32957,-0.20653,-0.097426,-0.026619,-0.0269173,-0.125757,0.929711,0.575186,0.59177,0.988286,2.34154,1.8301,0.661603,1.37987,1.65075,2.70986,-0.0104869,-0.0115548,-0.0169246,-0.238016,-0.705174,-1.39748,-3.29319,0.000447582
-2.07084,-0.637375,-1.19486,-1.63732,-2.05928,-0.255006,-0.0126158,0.000592374,-0.102433,-0.0087605,1.25456,0.547243,0.713273,1.09255,2.11648,1.71984,0.341686,1.37022,1.4821,2.13908,-0.010395,-0.0141632,0.0314113,-0.315333,-0.743808,-1.48923,-3.44598,-0.0473186
-2.38058,-0.937717,-1.17348,-1.83756,-2.33275,-0.0688281,0.0268905,0.063009,0.175952,-0.0183536,1.29745,0.63718,0.575605,0.954166,2.2717,1.92917,0.620507,1.26143,1.49443,2.49994,-0.0105749,-0.0487763,-0.00957525,-0.256188,-0.781879,-1.35208,-3.24747,-0.0385338
-2.14106,-0.771836,-1.08329,-1.47866,-2.07296,-0.157268,-0.0687398,0.120456,0.0118854,-0.219544,0.990925,0.54546,0.51531,0.765427,2.02259,1.62924,0.375078,1.12194,1.22782,2.22092,-0.0105543,-0.0182565,-0.0211864,-0.305464,-0.782339,-1.42016,-3.3505,-0.0138202
-2.29353,-0.748744,-1.02273,-1.49217,-2.15712,-0.0520805,0.0375829,0.0316812,-0.0315414,-0.130378,1.00267,0.380206,0.401173,0.632743,2.10998,1.9405,0.611729,1.27363,1.45589,2.40813,-0.0105669,0.00349402,0.013565,-0.25247,-0.723088,-1.41029,-3.35654,-0.0546468
-2.31066,-0.85504,-1.19066,-1.89511,-2.34968,0.0100407,0.15197,0.104207,0.25223,0.0201632,1.08631,0.497839,0.63904,0.955723,2.2786,1.91989,0.596362,1.38978,1.69474,2.51218,-0.0108899,-0.0104457,0.00138253,-0.311675,-0.784335,-1.42305,-3.41391,-0.019613
-2.16061,-0.6898,-1.2193,-1.5716,-2.07287,-0.293671,-0.165681,0.0689633,-0.0182907,-0.104201,0.912052,0.38531,0.587457,0.752646,2.03702,1.69754,0.361646,1.33878,1.22721,2.24024,-0.011691,0.0213099,0.0345604,-0.327127,-0.78791,-1.47342,-3.44914,-0.0468084
-2.27114,-0.891774,-1.16637,-1.68276,-2.23657,-0.154669,0.0248361,0.058256,0.0298135,-0.0388955,1.10473,0.476018,0.495938,0.565289,2.06202,1.80558,0.518863,1.30595,1.27619,2.29195,-0.0102878,-0.0314952,0.0343537,-0.272815,-0.747223,-1.41517,-3.3808,-0.0128146
-2.14951,-0.722635,-1.08368,-1.47485,-2.34901,-0.159284,-0.0998217,-0.018225,0.117571,-0.176916,0.917498,0.419843,0.488518,0.585808,2.2916,1.73468,0.458798,1.27596,1.1654,2.55875,-0.0105273,-0.0397915,-0.0205423,-0.236142,-0.687771,-1.4191,-3.28793,-0.0400041
-2.42703,-0.902395,-1.27221,-1.69159,-2.33952,-0.271901,-0.248465,0.046444,-0.0945873,-0.168997,1.26909,0.60176,0.806468,1.18917,2.13094,1.9768,0.493277,1.28644,1.35556,2.35546,-0.0109377,0.0471983,0.0246974,-0.296284,-0.741101,-1.41523,-3.34386,-0.012174
-2.08447,-0.73113,-0.994295,-1.43792,-2.20487,-0.197779,-0.121233,-0.0857322,0.0141689,-0.148283,0.869083,0.45139,0.503942,0.621764,2.30228,1.62197,0.385233,1.20667,1.12184,2.29004,-0.0105063,0.00233821,0.0167199,-0.317189,-0.785181,-1.40406,-3.32843,-0.0495817
-2.27937,-0.884725,-1.19795,-1.62091,-2.31246,-0.187926,-0.0625596,0.0734955,-0.0510932,-0.202664,1.16192,0.594436,0.703763,0.918982,2.32675,1.9635,0.71309,1.36302,1.51932,2.74901,-0.0108493,0.00851974,0.0334481,-0.278985,-0.770404,-1.4334,-3.30172,-0.0523851
-2.31505,-0.845927,-1.28501,-1.7324,-2.40018,-0.187467,-0.0763739,0.0616881,-0.0820951,-0.123861,1.28718,0.655018,0.650589,1.04939,2.48016,1.79023,0.519309,1.40955,1.53567,2.52434,-0.0110089,0.0159832,0.0478671,-0.289484,-0.751622,-1.39185,-3.34015,-0.0345339
-1.91148,-0.685222,-1.07209,-1.46872,-2.16536,-0.365918,-0.144231,-0.0447848,-0.0424565,-0.05157,1.05584,0.571938,0.530416,0.7436,2.25633,1.59625,0.514533,1.18908,1.188,2.27946,-0.0102326,0.00416697,0.0467695,-0.253779,-0.704137,-1.40672,-3.32009,-0.0568414
-2.20876,-0.656036,-1.10506,-1.60233,-2.05604,-0.229773,-0.168052,0.00601961,-0.0239179,-0.205348,0.977015,0.382579,0.502451,0.6887,1.76577,1.86546,0.453325,1.2625,1.30698,2.27191,-0.0100891,-0.0268033,-0.0187485,-0.292844,-0.74379,-1.39228,-3.3213,-0.0751409
-2.21625,-0.85366,-0.980078,-1.57971,-2.18349,-0.12453,-0.030513,0.0160779,0.0693818,-0.132745,1.25314,0.746753,0.428026,0.853533,2.27902,1.8888,0.698616,1.1411,1.37309,2.49512,-0.0103163,-0.0500899,0.000110927,-0.309965,-0.728325,-1.38521,-3.27851,-0.104067
-2.09957,-0.561553,-1.07665,-1.41703,-2.07481,-0.386639,-0.289618,-0.0262229,-0.0875767,-0.255045,0.893605,0.278002,0.489516,0.584828,2.04332,1.77205,0.383929,1.28078,1.32039,2.35566,-0.011115,-0.0520096,0.0208825,-0.302154,-0.750741,-1.4764,-3.37545,0.00071486
-2.15735,-0.858029,-1.15914,-1.69616,-2.48655,-0.361316,-0.13954,-0.0170419,0.129422,-0.263237,1.18828,0.654741,0.576819,0.871417,2.55746,1.8739,0.529577,1.34367,1.3787,2.66565,-0.0108273,0.0429658,0.0443456,-0.288571,-0.778833,-1.39794,-3.34868,-0.0789138
-2.3986,-0.973773,-1.17389,-1.6659,-2.43568,-0.166917,-0.0430976,0.0690082,0.0338544,-0.130954,1.26793,0.658179,0.527986,0.838464,2.46615,1.95191,0.734891,1.34855,1.38264,2.63147,-0.0107122,0.0337602,0.0129647,-0.286867,-0.729017,-1.45923,-3.31923,0.00865032
-2.28168,-0.865894,-1.05855,-1.71789,-2.348,0.0685751,0.102168,0.122964,0.170007,0.015092,0.978906,0.490394,0.534849,0.937674,2.08044,1.74994,0.558408,1.19996,1.51358,2.57054,-0.0110695,-0.0272803,-0.0362438,-0.280972,-0.768107,-1.35511,-3.31081,-0.0394846
-2.31037,-0.919859,-1.21248,-1.73203,-2.43154,-0.268923,-0.0879719,-0.00736816,-0.00521954,-0.111156,1.3143,0.72311,0.709804,1.07212,2.44218,2.15734,0.74197,1.40235,1.60675,2.70651,-0.0106728,0.0210767,-0.000229845,-0.237682,-0.683417,-1.42645,-3.33687,-0.0276786
-2.28279,-0.982722,-1.20397,-1.85265,-2.28505,-0.142251,-0.0251152,0.0375402,0.0397909,-0.0168759,1.23686,0.782722,0.644271,1.01596,2.29475,1.99006,0.796221,1.4137,1.66355,2.38823,-0.0102632,0.0138441,0.0424826,-0.24268,-0.700755,-1.34999,-3.21466,-0.0626203
-2.14016,-0.703397,-1.21805,-1.71801,-2.33418,-0.172426,-0.0514531,0.0876363,0.0737525,0.0640509,1.00424,0.405877,0.603965,0.774511,2.0292,1.75295,0.417719,1.3891,1.35494,2.2989,-0.0102225,0.0119035,0.0755416,-0.245587,-0.70348,-1.43856,-3.31669,-0.041875
-2.30891,-0.843811,-1.12148,-1.64725,-2.37469,0.184978,0.188636,0.162069,0.146556,0.0975041,0.97595,0.382506,0.538636,0.7193,2.02892,1.7419,0.540965,1.19264,1.37949,2.56231,-0.0101559,-0.0570106,0.0112216,-0.286496,-0.74214,-1.43007,-3.32298,-0.0583625
-2.15177,-0.674759,-1.09139,-1.61,-2.31274,-0.262699,-0.052816,0.0958139,-0.016105,0.0538225,0.950132,0.372167,0.494855,0.760739,2.12706,1.82898,0.313809,1.26192,1.37794,2.30931,-0.0105157,-0.0592908,-0.0493732,-0.273868,-0.74228,-1.40899,-3.34703,-0.0536551
-2.08021,-0.734591,-1.05578,-1.51198,-2.38354,-0.284034,-0.204248,-0.0314269,-0.0723309,-0.149195,1.10818,0.593538,0.59093,0.692691,2.34928,1.7453,0.549158,1.2221,1.22297,2.42797,-0.00988172,-0.0208258,0.0494087,-0.261745,-0.683109,-1.38513,-3.29151,-0.0438224
-2.19511,-0.69942,-1.14543,-1.54849,-2.11384,-0.233499,-0.0763878,0.103029,0.0575742,-0.0487502,1.21069,0.660138,0.730176,0.817943,2.0762,1.9661,0.566944,1.17813,1.34028,2.30858,-0.0110141,-0.0508744,-0.00890985,-0.279875,-0.772929,-1.38005,-3.36174,-0.0548115
-2.27847,-0.900781,-1.33063,-1.91732,-2.49731,-0.00889432,0.167729,0.254086,0.288928,0.104296,1.05785,0.575314,0.629487,0.944991,2.39474,1.87713,0.594248,1.35358,1.55928,2.68949,-0.0110021,0.030083,0.0759691,-0.214194,-0.723986,-1.42758,-3.35607,-0.0487356
-2.3529,-0.900634,-1.1605,-1.74793,-2.56196,-0.239009,-0.180949,-0.0269682,-0.0856844,0.0144198,1.32942,0.786958,0.606002,1.01294,2.5698,2.18568,0.956934,1.43922,1.74279,2.91246,-0.00993962,-0.0488324,0.00428061,-0.240667,-0.69392,-1.38101,-3.30057,-0.0881861
-2.30091,-0.877258,-1.2244,-1.80106,-2.25311,0.0760666,0.136441,0.169539,0.166363,0.040474,1.12115,0.466343,0.552565,0.85616,2.06753,1.77914,0.526421,1.31911,1.47869,2.28786,-0.0105711,0.00296536,0.0437789,-0.288052,-0.715334,-1.38163,-3.31039,-0.0119259
-2.04964,-0.643969,-1.04679,-1.66115,-2.27119,-0.117985,-0.000478061,0.00967219,-0.00329418,-0.00288134,0.78865,0.318671,0.438817,0.833818,2.1639,1.59625,0.341033,1.19064,1.33751,2.32833,-0.0106661,0.0240352,0.0736422,-0.237738,-0.705805,-1.3689,-3.27885,-0.0244993
-2.13719,-0.661891,-1.03255,-1.68487,-2.21114,-0.292972,-0.181899,-0.00976806,-0.0483136,-0.253995,1.01863,0.412871,0.616807,0.994195,2.4173,1.80094,0.436167,1.17198,1.5162,2.49185,-0.012003,0.0345643,0.0745381,-0.271561,-0.78173,-1.38352,-3.35196,-0.00860462
-2.19335,-0.796011,-1.13079,-1.64079,-2.31113,-0.232683,-0.14769,-0.0883087,-0.0529941,-0.172036,1.10473,0.668466,0.70124,0.937201,2.35142,1.80791,0.51778,1.24669,1.33406,2.54201,-0.0108097,0.00836024,-0.0209775,-0.302255,-0.766097,-1.48265,-3.37801,-0.00843758
-2.34194,-0.852632,-1.14428,-1.55081,-2.19797,-0.101826,-0.0831249,0.0723776,-0.0385899,-0.200723,1.01394,0.485255,0.577876,0.918835,2.12367,1.98088,0.632886,1.33833,1.50296,2.41249,-0.0105569,-0.0468235,-0.0463638,-0.314148,-0.777323,-1.38265,-3.32845,-0.0501679
-2.48295,-1.01523,-1.23915,-1.71454,-2.62403,-0.0691969,-0.0297729,0.018369,-0.108381,0.038571,1.16217,0.638874,0.633891,0.787669,2.39829,2.03434,0.657629,1.36008,1.56987,2.68182,-0.0104592,0.0139591,0.0525951,-0.306941,-0.738583,-1.44894,-3.34872,-0.0422454
-2.21276,-0.763673,-1.15881,-1.67635,-2.11576,-0.268675,-0.109489,0.0972558,0.014158,-0.0909375,1.00789,0.479613,0.537674,0.895879,2.08682,1.89739,0.589393,1.38396,1.53181,2.3579,-0.0111281,-0.014028,-0.0254016,-0.292571,-0.747351,-1.40689,-3.37186,-0.0505893
-2.34832,-0.89195,-1.19278,-1.55913,-2.33349,-0.169771,-0.030334,0.0836713,-0.0732176,-0.0686605,1.22792,0.651,0.588746,0.734266,2.1252,1.94423,0.622363,1.24231,1.19442,2.38944,-0.0106659,0.0139677,-0.00178993,-0.236503,-0.750184,-1.41183,-3.33321,-0.0278596
-2.2486,-0.984657,-1.15508,-1.61704,-2.54496,-0.120661,0.0451626,0.0845366,-0.036292,0.0766794,0.887623,0.489073,0.487403,0.556202,2.30387,1.83494,0.578325,1.31126,1.41209,2.60418,-0.0103552,-0.0050325,0.060135,-0.363487,-0.805424,-1.38676,-3.32594,0.0192137
-2.20066,-0.889667,-1.18009,-1.79398,-2.15357,-0.237002,-0.0905575,0.0328434,0.0508297,-0.33667,1.00116,0.628462,0.538393,0.822028,2.04389,1.93722,0.747984,1.3266,1.44775,2.45581,-0.0103597,0.00121944,0.0773389,-0.262097,-0.740413,-1.43649,-3.34484,-0.019767
-2.2752,-0.813577,-1.12352,-1.66237,-2.30052,-0.279954,-0.149776,-0.000689569,0.0273436,-0.205805,1.00483,0.466629,0.432657,0.713791,2.10861,1.84804,0.450624,1.13401,1.22577,2.35844,-0.0106044,-0.0436237,0.0809915,-0.301475,-0.693762,-1.42602,-3.35667,-0.0384157
-2.30953,-0.868693,-1.17742,-1.76836,-2.40827,-0.185482,-0.0257238,0.0117081,0.0813236,-0.159095,1.14674,0.639464,0.650303,0.858471,2.50929,1.98288,0.614842,1.34936,1.51918,2.56376,-0.0104635,-0.0465892,0.00237079,-0.289772,-0.775839,-1.42613,-3.32664,-0.0503356
-2.17507,-0.855756,-1.07698,-1.59487,-2.34689,-0.267835,-0.0689264,-0.0626768,-0.0258351,-0.125406,0.926037,0.606222,0.555798,0.901508,2.30557,1.81898,0.636801,1.22657,1.33135,2.60491,-0.0117048,0.0185929,0.0344065,-0.250137,-0.73529,-1.39785,-3.33795,-0.0369943
-1.99473,-0.764604,-1.12705,-1.65103,-2.02174,-0.291098,-0.104487,-0.0172782,-0.037022,-0.118837,0.891336,0.551678,0.629386,0.99069,2.08383,1.69689,0.605096,1.39343,1.46189,2.22969,-0.0105742,-0.0220482,-0.0211738,-0.294119,-0.791601,-1.37151,-3.29026,-0.0579043
-2.15218,-0.66373,-1.09247,-1.64984,-2.12503,-0.242604,-0.161176,0.0155778,-0.0117517,-0.125352,0.961235,0.305808,0.536854,0.826299,1.92973,1.80379,0.470182,1.22557,1.41136,2.29296,-0.0100914,-0.015137,-0.00202305,-0.271706,-0.699475,-1.38772,-3.30893,-0.0549195
-2.12112,-0.640856,-1.07895,-1.52769,-2.11807,-0.203833,-0.0949883,0.0244423,-0.0565467,-0.247609,1.08664,0.391773,0.597175,0.741402,2.11813,1.76902,0.390249,1.14513,1.17432,2.29734,-0.0107026,0.0407667,0.0565145,-0.251573,-0.691834,-1.4548,-3.35698,-0.0436341
-2.09054,-0.605378,-1.0254,-1.61992,-2.10546,-0.376166,-0.172203,-0.0418934,-0.105647,-0.115591,1.129,0.551316,0.525139,1.00768,2.13646,1.66466,0.194973,1.10422,1.25916,2.07705,-0.010425,-0.00713203,0.00670179,-0.276516,-0.729943,-1.43754,-3.37536,-0.0351946
-2.44198,-0.928436,-1.12838,-1.71095,-2.54232,0.0376466,0.164594,0.151559,0.163147,0.192947,1.27025,0.581687,0.482231,0.715266,2.22647,2.02815,0.651878,1.2962,1.4638,2.57912,-0.0103812,-0.0229281,-0.0134239,-0.277025,-0.72858,-1.41217,-3.33897,-0.030032
-2.32855,-0.879631,-1.15369,-1.72574,-2.38906,-0.190925,-0.186289,0.0129927,-0.131705,-0.221527,1.10481,0.56589,0.488424,0.860226,2.24999,1.91339,0.575993,1.21761,1.46485,2.42404,-0.0103566,0.021368,0.110459,-0.28033,-0.694146,-1.36977,-3.26014,-0.0182804
-2.09157,-0.643406,-1.09463,-1.57941,-2.18039,-0.119706,-0.0453473,0.133013,0.127981,-0.0244034,0.748312,0.361967,0.444344,0.607985,2.0798,1.87807,0.532584,1.19047,1.38941,2.50178,-0.0107402,0.00170655,0.0171659,-0.212058,-0.708191,-1.41229,-3.31321,-0.0398124
-2.22403,-0.871251,-1.23775,-1.7714,-2.34544,-0.300019,-0.143373,0.133486,0.00356357,-0.138123,1.24856,0.686647,0.630887,1.12054,2.33926,1.93087,0.679251,1.33889,1.53761,2.40973,-0.0102785,-0.0166581,0.0125064,-0.227487,-0.795938,-1.416,-3.2939,-0.0645529
-2.08756,-0.762603,-1.227,-1.63048,-2.23041,-0.434323,-0.253257,0.00474913,-0.136086,-0.288993,0.944718,0.498794,0.658064,0.783851,2.27772,1.83117,0.586125,1.39068,1.61515,2.48518,-0.0110195,0.0148986,0.0683055,-0.283694,-0.745031,-1.43109,-3.33327,-0.0523289
-2.15655,-0.845262,-1.00474,-1.65533,-2.38112,-0.172381,-0.0575023,-0.0843165,0.0556228,-0.115744,1.15997,0.62772,0.520207,0.988288,2.45009,1.73378,0.485226,1.31471,1.50825,2.59063,-0.0111569,0.0361765,-0.0149431,-0.298812,-0.777347,-1.36787,-3.2825,-0.0571414
-2.13651,-0.778483,-1.08927,-1.59493,-2.08952,-0.233025,-0.0119286,-0.0204419,0.171323,-0.129729,1.12604,0.588384,0.689578,0.720882,2.20419,1.78365,0.497458,1.22429,1.18851,2.31325,-0.0111491,0.028016,0.0669706,-0.272841,-0.676806,-1.39744,-3.35091,-0.0156595
