b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.37123,-1.25501,-1.49948,-2.46182,-3.20533,-0.338157,-0.217574,-0.0808496,-0.120215,-0.168498,1.21742,0.608204,0.447477,0.728337,2.33714,2.01486,0.422087,1.17397,1.41013,2.29491,-0.169545,-0.0225853,-0.0115869,-0.328051,-0.768509,-1.60906,-3.46906,-0.14224
-2.69394,-1.46867,-1.78627,-2.81593,-3.23295,-0.120752,-0.0612045,0.0885885,0.0542635,-0.244471,1.52638,0.687858,0.670509,0.955929,2.44414,2.06234,0.473301,1.33206,1.6292,2.2807,-0.176143,-0.123955,-0.12809,-0.342711,-0.780908,-1.60405,-3.48143,-0.147789
-2.73784,-1.64521,-1.67124,-2.71218,-3.66818,-0.233648,0.0401679,-0.0450915,-0.0531986,-0.0147237,1.37408,0.750465,0.583834,0.764702,2.51751,2.16506,0.719629,1.26929,1.31947,2.70178,-0.173472,-0.119259,-0.017319,-0.389011,-0.763578,-1.52219,-3.50584,-0.107102
-2.35178,-1.21416,-1.5849,-2.58557,-3.16846,-0.228462,-0.14971,0.0446648,0.114961,-0.237763,0.952422,0.292782,0.511311,0.74394,2.12985,1.90815,0.451016,1.35487,1.31145,2.46069,-0.174366,-0.177385,-0.050631,-0.34365,-0.855788,-1.54302,-3.50502,-0.140551
-2.41806,-1.43503,-1.72371,-2.63879,-3.43916,-0.209384,-0.084683,0.0906796,0.0401298,-0.0457959,1.15921,0.63558,0.57658,0.659912,2.35521,1.89334,0.527113,1.39956,1.50355,2.49813,-0.178595,-0.0831919,-0.0412415,-0.33202,-0.757515,-1.60547,-3.52867,-0.11538
-2.41761,-1.39174,-1.68195,-2.67792,-3.28996,-0.177797,-0.0178537,0.130415,0.0247435,-0.0406028,0.978307,0.37717,0.539748,0.774764,1.95981,1.91211,0.469823,1.334,1.50802,2.3315,-0.174965,-0.17569,-0.00560041,-0.35824,-0.805879,-1.54362,-3.43927,-0.15737
-2.26827,-1.37981,-1.50622,-2.53141,-3.31971,-0.260175,-0.0216143,0.00362737,-0.177756,-0.0857895,0.93508,0.590151,0.590934,0.806622,2.10436,1.7101,0.432202,1.23046,1.44458,2.4768,-0.17019,-0.159601,-0.057225,-0.284364,-0.793227,-1.51543,-3.40323,-0.140022
-2.47152,-1.36914,-1.69252,-2.69042,-3.45942,-0.0988162,6.06857e-05,0.0597433,-0.00160394,0.0231135,1.04907,0.410992,0.537057,0.713474,2.38417,1.93712,0.49838,1.40654,1.53306,2.62683,-0.18268,-0.106499,-0.018635,-0.349574,-0.802114,-1.57556,-3.47464,-0.132729
-2.48023,-1.40992,-1.79702,-2.80417,-3.38549,-0.402051,-0.230088,0.0157107,-0.127621,-0.266797,1.27205,0.639054,0.65279,0.877989,2.45789,2.14799,0.640738,1.55678,1.60114,2.62044,-0.182532,-0.0955443,0.059972,-0.354332,-0.75216,-1.58635,-3.51229,-0.13037
-2.42115,-1.3565,-1.68076,-2.90391,-3.12178,-0.25469,-0.131287,0.0537659,0.249938,-0.325257,1.17384,0.459673,0.610484,0.952932,2.16681,2.05831,0.57481,1.40512,1.67231,2.46929,-0.17931,-0.121374,0.00300801,-0.348295,-0.788852,-1.55079,-3.48295,-0.151418
-2.38668,-1.24298,-1.5741,-2.45415,-3.22789,-0.0506081,0.0367086,0.126528,0.0352184,0.117825,0.998168,0.309258,0.598402,0.860272,2.08742,1.90737,0.451208,1.30634,1.42128,2.34745,-0.16634,-0.153653,-0.0194597,-0.379291,-0.802981,-1.4959,-3.38997,-0.155409
-2.63104,-1.46487,-1.79119,-2.84751,-3.43111,0.0567452,0.117243,0.273304,0.203368,0.0296259,1.19956,0.55472,0.588261,0.956469,2.32714,2.02049,0.485863,1.39827,1.59607,2.50992,-0.175225,-0.109335,-0.0360508,-0.36775,-0.852517,-1.60325,-3.53913,-0.133449
-2.5364,-1.41035,-1.62165,-2.71532,-3.40805,-0.192917,-0.0655436,0.109829,0.112088,-0.0580039,1.35896,0.631782,0.500683,0.905584,2.43577,2.20433,0.642186,1.35743,1.49456,2.62757,-0.170676,-0.0747308,0.0406431,-0.309947,-0.80654,-1.52115,-3.37771,-0.148149
-2.35789,-1.16288,-1.59078,-2.7764,-2.86951,-0.223922,-0.128922,0.0911708,0.124242,-0.356532,1.03289,0.352513,0.581398,0.928894,1.75318,1.80482,0.317546,1.17034,1.41628,1.97314,-0.182478,-0.103054,0.0850141,-0.322018,-0.810979,-1.54892,-3.50714,-0.105006
-2.48732,-1.50528,-1.72911,-2.8332,-3.25529,-0.148697,0.031339,0.187975,0.0909858,-0.0685488,1.14486,0.666954,0.611743,0.984098,2.30198,2.05039,0.677297,1.29787,1.59427,2.41038,-0.184875,-0.125121,0.018168,-0.319369,-0.82519,-1.54932,-3.45428,-0.178332
-2.37092,-1.32238,-1.54978,-2.64718,-3.38776,-0.195335,-0.10343,-0.00322355,-0.064292,-0.147802,0.932072,0.391774,0.36478,0.760119,2.39455,1.85146,0.393577,1.14657,1.31578,2.37693,-0.175791,-0.103984,0.0117917,-0.295652,-0.749714,-1.59158,-3.46664,-0.101995
-2.48502,-1.37549,-1.66912,-2.54423,-3.13099,0.106807,0.205162,0.187618,0.0190378,0.108593,0.939922,0.308406,0.485422,0.823052,1.83841,1.72272,0.193205,1.19864,1.3329,1.99687,-0.179634,-0.132563,-0.06171,-0.344742,-0.770674,-1.54077,-3.43442,-0.14219
-2.5164,-1.37816,-1.59627,-2.67967,-3.13238,-0.158515,0.0325805,-0.0202233,0.058898,-0.0478764,1.00787,0.292102,0.405199,0.699632,2.00787,1.98302,0.41742,1.28245,1.49148,2.15947,-0.185618,-0.128849,0.000758281,-0.334131,-0.820428,-1.57889,-3.4601,-0.163682
-2.07606,-1.06666,-1.48308,-2.44552,-2.8563,-0.278365,-0.154275,-0.0367377,0.00494439,-0.126433,0.844292,0.305664,0.431355,0.49281,1.94543,1.58632,0.223556,1.12097,1.07569,2.1824,-0.171465,-0.141109,-0.0500767,-0.371925,-0.755161,-1.57129,-3.53809,-0.19044
-2.59419,-1.40473,-1.71721,-2.79323,-3.3625,-0.241522,-0.0417857,0.153677,0.166533,-0.172581,1.20102,0.455228,0.5452,0.782474,2.34987,2.26068,0.638955,1.41772,1.52787,2.64361,-0.181455,-0.13224,-0.0267842,-0.409976,-0.866583,-1.54642,-3.53909,-0.159125
-2.52643,-1.44048,-1.71276,-2.72763,-3.28424,-0.138041,0.00738798,0.0207014,-0.0908763,-0.013232,0.983886,0.423903,0.480814,0.530158,2.19187,1.95972,0.455972,1.36868,1.41021,2.34345,-0.182618,-0.0826737,0.0477931,-0.396065,-0.789255,-1.58981,-3.5182,-0.127672
-2.32606,-1.19804,-1.51123,-2.68763,-3.23063,-0.145994,-0.0269471,0.0398306,-0.00973681,-0.0587758,1.10199,0.512438,0.436737,0.938431,2.32387,1.72551,0.184751,1.12723,1.37522,2.29924,-0.181302,-0.095403,0.015024,-0.371003,-0.821316,-1.58466,-3.5144,-0.146878
-2.40657,-1.42882,-1.60049,-2.62879,-3.16616,-0.272526,-0.134926,0.05155,0.043149,-0.279431,1.4713,0.734891,0.580602,0.672963,2.20182,2.06176,0.583946,1.2829,1.31342,2.37162,-0.184294,-0.109506,-0.00587427,-0.305005,-0.755191,-1.54275,-3.47908,-0.150874
-2.38234,-1.35149,-1.67882,-2.74796,-2.90902,-0.313702,-0.041569,0.102037,0.0639632,-0.220277,0.878547,0.281906,0.497991,0.780923,1.74875,2.00306,0.338295,1.29747,1.50434,2.12779,-0.18703,-0.119285,0.0108555,-0.406603,-0.859628,-1.59852,-3.49113,-0.102208
-2.60299,-1.54513,-1.83119,-2.8135,-3.4193,-0.292316,0.0401594,0.153762,0.0631865,0.0941113,1.2524,0.621744,0.80479,1.01245,2.21766,2.2681,0.637588,1.50353,1.62061,2.36817,-0.179841,-0.0871209,0.0406454,-0.408229,-0.864733,-1.54254,-3.45757,-0.102285
-2.65582,-1.53832,-1.69194,-2.74981,-3.35344,0.0704112,0.120166,0.136726,0.0767443,0.00744049,1.14831,0.497182,0.477697,0.756386,2.14871,2.04166,0.511669,1.36382,1.57355,2.39692,-0.184309,-0.133764,-0.0346832,-0.367673,-0.783733,-1.595,-3.49957,-0.112898
-2.73932,-1.5124,-1.86265,-2.73799,-3.50219,0.0446765,0.156172,0.258127,0.109251,0.158438,1.44785,0.626215,0.668587,0.974704,2.45307,2.21152,0.593822,1.38354,1.4566,2.69149,-0.170431,-0.0514748,0.0330161,-0.313929,-0.740736,-1.62994,-3.52276,-0.145577
-2.55024,-1.33061,-1.68173,-2.6351,-3.3003,0.0690299,0.149742,0.167422,0.0150309,0.176455,0.965268,0.191407,0.455971,0.69426,2.00319,2.04665,0.450585,1.41145,1.50461,2.43303,-0.177344,-0.101931,0.00943322,-0.377342,-0.855336,-1.53029,-3.44947,-0.122812
-2.6678,-1.48811,-1.77648,-2.82481,-3.23462,-0.15383,-0.00178847,0.0998683,-0.0298492,-0.0111314,1.23114,0.512371,0.548401,0.865297,2.1299,2.08976,0.510108,1.43155,1.57562,2.34466,-0.185828,-0.111047,-0.0321613,-0.30964,-0.826135,-1.58352,-3.54125,-0.165217
-2.27345,-1.14749,-1.49704,-2.46556,-2.88028,-0.430875,-0.314744,-0.0802317,-0.283072,-0.373201,1.14185,0.36908,0.35958,0.772893,2.06852,1.85294,0.340393,1.21715,1.45926,2.13908,-0.174736,-0.12674,-0.0425097,-0.33772,-0.783478,-1.57837,-3.47726,-0.137553
-2.38191,-1.34746,-1.72342,-2.88177,-3.18242,-0.374562,-0.171951,-0.0290037,-0.0172583,-0.249855,1.16565,0.462219,0.6728,1.09944,2.01629,1.94957,0.484925,1.43189,1.71835,2.35707,-0.170699,-0.138988,0.0560365,-0.297292,-0.791687,-1.5375,-3.43372,-0.137701
-2.79844,-1.5363,-1.84484,-2.73684,-3.29213,0.0837051,0.0510936,0.197295,0.17668,-0.0906192,1.24785,0.456321,0.574627,0.810246,2.32715,2.17987,0.62958,1.46994,1.58164,2.4912,-0.177791,-0.158883,-0.0267684,-0.324867,-0.789356,-1.58514,-3.4309,-0.124585
-2.52789,-1.53229,-1.88355,-2.77703,-3.51299,-0.228026,-0.0379987,0.168774,-0.0298019,0.00931416,1.14458,0.593814,0.618802,0.729407,2.26911,2.01949,0.560134,1.39419,1.29754,2.54131,-0.179991,-0.0855679,0.0321016,-0.352318,-0.765923,-1.62319,-3.55184,-0.127092
-2.28242,-1.27549,-1.72268,-2.85457,-3.24514,-0.439697,-0.22697,-0.0741699,-0.0453513,-0.0914619,0.960829,0.325318,0.577686,0.865727,2.16274,2.00164,0.505985,1.41469,1.60547,2.53962,-0.181465,-0.084744,0.0103449,-0.363401,-0.810434,-1.57312,-3.46526,-0.156256
-2.58274,-1.51676,-1.7268,-2.82215,-3.26941,-0.113696,-0.0790572,0.0867634,0.135185,-0.100845,1.42637,0.771224,0.687885,0.874234,2.1825,2.19674,0.700859,1.45635,1.56907,2.44512,-0.165142,-0.130147,0.00316152,-0.363621,-0.765908,-1.4934,-3.36954,-0.123194
-2.4898,-1.57082,-1.75616,-2.58753,-3.46972,-0.240053,-0.00341846,0.0467331,-0.132191,-0.0130594,1.2241,0.668166,0.618498,0.726688,2.45814,2.18528,0.712841,1.44869,1.57464,2.62844,-0.172852,-0.118139,0.0248736,-0.350637,-0.795454,-1.56963,-3.4419,-0.180295
-2.45073,-1.32496,-1.77528,-2.80097,-3.07028,-0.18279,-0.09163,0.0908685,-0.0210547,-0.063525,1.02492,0.501363,0.664321,0.897234,2.07092,1.91674,0.454627,1.30694,1.51921,2.30593,-0.181327,-0.114434,0.0143579,-0.335541,-0.766488,-1.67775,-3.55447,-0.164582
-2.51418,-1.44004,-1.6881,-2.81492,-3.39887,-0.373131,-0.193018,0.023549,0.0854935,-0.19488,1.07652,0.400026,0.522337,0.730399,2.2057,2.0652,0.444524,1.14333,1.36923,2.45509,-0.181285,-0.0904802,0.0486257,-0.390325,-0.799829,-1.64189,-3.56518,-0.102225
-2.52589,-1.48861,-1.75997,-2.7987,-3.45709,-0.358839,-0.230158,-0.0835166,-0.09786,-0.167465,1.29438,0.566755,0.726146,0.95363,2.33135,2.03019,0.602473,1.37369,1.33599,2.49474,-0.178702,-0.11862,0.0482879,-0.390675,-0.8314,-1.57416,-3.50669,-0.13223
-2.65126,-1.41857,-1.66808,-2.67505,-3.3294,-0.153182,-0.0278096,0.12718,-0.0630747,0.135138,1.45791,0.620046,0.603706,0.873723,2.16472,2.13281,0.579167,1.27597,1.41631,2.40494,-0.173645,-0.100815,-0.00728132,-0.353655,-0.758254,-1.54355,-3.49797,-0.147251
-2.4772,-1.3132,-1.56267,-2.58788,-3.42841,-0.228867,-0.065304,-0.0282102,-0.0119517,0.00558452,1.21168,0.417874,0.516993,0.748202,2.26907,2.06455,0.629297,1.36352,1.39402,2.58868,-0.176609,-0.137426,-0.029823,-0.332381,-0.799835,-1.5348,-3.47723,-0.168616
-2.52897,-1.54521,-1.68232,-2.75107,-3.42499,-0.147304,0.0405187,0.0880157,0.0033654,-0.0372536,1.48221,0.907295,0.734716,1.13417,2.56219,2.07931,0.586052,1.40979,1.63508,2.42325,-0.181225,-0.121923,-0.0609816,-0.304686,-0.7566,-1.55795,-3.46454,-0.11303
-2.33458,-1.27963,-1.56929,-2.64063,-3.14578,-0.185587,-0.108176,0.00603353,-0.00593139,-0.195455,1.18891,0.648783,0.522771,0.929129,2.15582,2.09259,0.621949,1.37229,1.57475,2.48332,-0.163165,-0.0722388,0.000713702,-0.311198,-0.725237,-1.56153,-3.39309,-0.149052
-2.24472,-1.17219,-1.53474,-2.46213,-3.05098,-0.0739611,-0.0274433,-0.0384905,0.0135687,-4.75092e-05,0.89576,0.324869,0.505336,0.715733,2.01572,1.88159,0.46872,1.41105,1.47222,2.42119,-0.172335,-0.139167,-0.0859199,-0.294213,-0.751716,-1.53644,-3.38552,-0.165891
-2.37981,-1.31889,-1.6246,-2.77561,-3.13693,-0.116585,-0.0798898,0.0716576,0.208977,-0.278961,1.08355,0.444055,0.380128,0.726331,2.20849,1.71308,0.433386,1.20713,1.32426,2.38956,-0.177553,-0.076194,0.0725537,-0.333477,-0.76067,-1.58109,-3.45302,-0.130453
-2.38687,-1.20885,-1.69305,-2.49747,-3.14303,-0.205298,-0.00801404,0.126197,-0.010491,-0.0491273,1.32508,0.405428,0.684529,0.893077,2.12578,1.84355,0.261134,1.28011,1.28917,2.30826,-0.171905,-0.12362,0.00140665,-0.370801,-0.809275,-1.54548,-3.47358,-0.148703
-2.6741,-1.54596,-1.80099,-2.70548,-3.46712,-0.0735853,-0.0137715,0.168827,0.249135,-0.120225,1.38625,0.616516,0.672677,0.708404,2.54016,2.21446,0.716883,1.46482,1.39144,2.57152,-0.180872,-0.141023,-0.0664266,-0.393675,-0.818203,-1.58545,-3.54581,-0.142106
-2.33757,-1.24897,-1.58848,-2.54907,-3.09148,-0.11663,0.0499392,0.106381,0.0579342,-0.1674,1.00446,0.440018,0.43997,0.650851,2.11418,1.86207,0.327121,1.32415,1.37656,2.2839,-0.181275,-0.159381,-0.0549241,-0.396329,-0.868717,-1.56234,-3.48109,-0.107323
-2.5611,-1.42303,-1.74079,-2.62568,-3.38236,-0.0423524,0.00518367,0.0548045,-0.166399,-0.0363412,1.07474,0.434913,0.615114,0.831724,2.27607,1.95022,0.344964,1.37143,1.46628,2.25631,-0.185878,-0.114601,0.0513186,-0.341914,-0.820024,-1.58878,-3.53951,-0.11746
-2.19756,-1.15862,-1.7237,-2.53719,-3.0225,-0.117322,0.0343978,0.163829,0.0424116,0.0198169,0.777301,0.198823,0.48625,0.711184,1.95593,1.73878,0.242437,1.30516,1.39404,2.10454,-0.174145,-0.0674061,0.0220908,-0.332789,-0.756614,-1.64077,-3.47934,-0.135411
-2.42154,-1.37058,-1.62258,-2.50664,-3.249,-0.392384,-0.196709,-0.120079,-0.187495,-0.285091,1.32447,0.632555,0.549216,0.716908,2.3561,2.14915,0.631397,1.36842,1.40121,2.60553,-0.182822,-0.0949183,-0.00566576,-0.374847,-0.810919,-1.60074,-3.54395,-0.145373
-2.1856,-1.24711,-1.50035,-2.58719,-3.16823,-0.448151,-0.200305,-0.116208,-0.188032,-0.342266,0.936708,0.424608,0.473619,0.828494,2.10168,1.77632,0.351785,1.23159,1.4361,2.30063,-0.18645,-0.111866,0.0139705,-0.328812,-0.838939,-1.60472,-3.52353,-0.103894
-2.5434,-1.47931,-1.81673,-2.78758,-3.42368,0.0516841,0.148375,0.243088,0.260039,0.167421,1.09973,0.450914,0.538535,0.816361,2.23354,1.86779,0.393738,1.42543,1.38217,2.3474,-0.182106,-0.121383,-0.0214302,-0.346737,-0.865036,-1.61831,-3.53893,-0.150398
-2.32306,-1.1157,-1.60289,-2.68405,-3.00665,-0.0357894,0.0421097,0.0897523,0.117059,0.118755,0.980465,0.257796,0.589945,1.02952,1.94355,1.87951,0.361381,1.35326,1.62811,2.18413,-0.174876,-0.120759,0.00593624,-0.348365,-0.777932,-1.54811,-3.39688,-0.146181
-2.44381,-1.26584,-1.583,-2.47222,-3.1664,-0.218706,-0.0450184,0.0559374,-0.106987,-0.143908,1.12691,0.55168,0.520456,0.744976,2.44572,2.08239,0.456,1.29616,1.3192,2.45428,-0.176005,-0.123925,-0.00132002,-0.352162,-0.905907,-1.56492,-3.52175,-0.145513
-2.67951,-1.39127,-1.87168,-2.82843,-3.34406,-0.0801413,-0.141485,0.00676491,-0.0346257,-0.243725,1.25575,0.443633,0.675707,0.837023,2.20632,2.13204,0.564279,1.50711,1.5297,2.61239,-0.176444,-0.0876109,0.083028,-0.347648,-0.767522,-1.63591,-3.50999,-0.159355
-2.75458,-1.56419,-1.61824,-2.77944,-3.54571,-0.00113446,0.0211383,-0.00212027,0.199202,0.0999575,1.37029,0.75863,0.517322,0.748371,2.57046,2.12946,0.685997,1.29762,1.30071,2.6327,-0.171973,-0.104123,0.00566719,-0.319748,-0.757282,-1.59407,-3.51452,-0.116349
-2.24005,-1.19167,-1.59715,-2.5819,-3.04671,-0.374372,-0.188083,-0.010109,-0.152877,-0.242664,0.900798,0.253741,0.408354,0.65653,1.96403,1.98956,0.50811,1.34761,1.51495,2.40025,-0.17732,-0.12368,0.0376622,-0.306572,-0.772362,-1.5807,-3.48688,-0.136133
-2.4708,-1.41306,-1.74378,-2.72546,-3.09812,-0.129974,-0.0109977,0.162666,0.0676917,-0.0693026,1.27902,0.673764,0.626846,1.00335,2.08416,2.11665,0.687443,1.40223,1.49616,2.31761,-0.17828,-0.11273,0.0379613,-0.332015,-0.780935,-1.57525,-3.4319,-0.13136
-2.42861,-1.23015,-1.71573,-2.58673,-3.19421,-0.195944,-0.0742423,0.097513,-0.0231083,0.0821632,1.15087,0.370616,0.652544,0.752918,1.99973,1.86488,0.326746,1.27388,1.15777,2.23251,-0.171549,-0.106248,0.0305533,-0.366517,-0.828038,-1.57819,-3.46412,-0.138866
-2.66384,-1.60338,-1.88591,-2.87453,-3.46597,-0.0543261,0.0409759,0.0582081,-0.129298,0.0509994,1.41291,0.642486,0.770063,1.04566,2.33663,2.11923,0.625194,1.5072,1.78746,2.62893,-0.181227,-0.12307,0.0269215,-0.319695,-0.775629,-1.55733,-3.41165,-0.0817071
-2.51951,-1.46206,-1.68678,-2.61414,-3.3738,-0.188348,-0.0179438,-0.0424324,-0.230678,-0.0166923,1.08587,0.547792,0.621694,0.865127,2.23719,1.88455,0.4766,1.33507,1.21882,2.42221,-0.186434,-0.0990553,-0.013308,-0.365829,-0.876086,-1.62334,-3.59379,-0.134259
-2.73069,-1.5582,-1.77997,-2.91918,-3.38985,0.119666,0.271067,0.227668,0.219975,0.315723,1.19755,0.481244,0.601928,0.802461,2.17772,2.19391,0.697311,1.42294,1.59698,2.38947,-0.172048,-0.0919089,-0.00334971,-0.36962,-0.778598,-1.58131,-3.48825,-0.121887
-2.65246,-1.62552,-1.84204,-3.0102,-3.34923,-0.0302358,0.0560227,0.0924585,0.290237,0.0329354,1.29065,0.700223,0.699733,0.955687,2.24677,2.07849,0.651308,1.47985,1.62095,2.41018,-0.175631,-0.136307,0.0036126,-0.323191,-0.787897,-1.5799,-3.47545,-0.17036
-2.3661,-1.35267,-1.64392,-2.68083,-3.06256,-0.292228,-0.15376,0.0601055,-0.125565,-0.231263,1.11936,0.586103,0.513887,0.879968,2.13791,1.9964,0.436921,1.19663,1.45044,2.28484,-0.180938,-0.11598,-0.0145098,-0.310359,-0.751778,-1.58237,-3.48327,-0.164531
-2.1632,-1.19147,-1.53181,-2.41506,-3.09125,-0.453017,-0.213479,-0.081292,-0.137781,-0.147319,0.90718,0.199018,0.38522,0.480073,1.99845,1.9206,0.377927,1.29819,1.29904,2.29076,-0.184397,-0.0859329,-0.0380435,-0.398081,-0.873992,-1.59552,-3.56014,-0.141779
-2.70511,-1.55988,-1.76326,-2.98876,-3.48862,0.118092,0.263063,0.147136,0.377603,0.173788,1.04527,0.316021,0.548938,0.983172,2.14914,2.11313,0.519234,1.37125,1.65706,2.56927,-0.176187,-0.103316,-0.0279565,-0.304605,-0.769608,-1.61593,-3.45683,-0.142917
-2.29081,-1.28886,-1.56383,-2.56267,-3.3508,-0.0303623,0.072511,-0.0158037,0.0991417,0.0474853,1.06227,0.542168,0.539348,0.660883,2.32575,1.74911,0.382569,1.22786,1.17683,2.32531,-0.175982,-0.0633687,0.0117011,-0.28451,-0.760537,-1.54378,-3.52408,-0.128449
-2.20932,-1.08086,-1.67028,-2.55737,-2.85175,-0.390174,-0.294829,-0.0140837,-0.121487,-0.508144,0.949696,0.291474,0.541803,0.569809,2.00014,1.78274,0.346296,1.38159,1.33897,2.08206,-0.169146,-0.0693929,0.0396996,-0.294874,-0.684636,-1.57135,-3.40384,-0.0872619
-2.44273,-1.33872,-1.65539,-2.81061,-3.41493,-0.396674,-0.162033,0.0331339,-0.207462,-0.13957,1.07106,0.49448,0.473857,0.810772,2.49769,2.15114,0.611079,1.23602,1.52414,2.67959,-0.182787,-0.107009,0.0414858,-0.336707,-0.756733,-1.6481,-3.58535,-0.142109
-2.36904,-1.42333,-1.70916,-2.68725,-3.51913,-0.109596,-0.0438934,0.0892715,-0.0334515,0.084394,1.00143,0.514714,0.546437,0.914395,2.34638,2.0127,0.745042,1.39737,1.60864,2.71529,-0.172545,-0.113914,0.0295416,-0.330615,-0.76266,-1.53411,-3.49621,-0.145333
-2.59865,-1.49884,-1.67298,-2.69272,-3.46064,-0.0882866,-0.0343443,0.115214,0.233019,0.155977,1.24076,0.657052,0.655797,0.762795,2.35603,2.20212,0.708937,1.43427,1.60319,2.59868,-0.175632,-0.160429,-0.0790732,-0.358879,-0.798406,-1.53551,-3.42853,-0.103359
-2.71279,-1.63524,-1.89779,-2.86792,-3.44771,-0.0676214,0.0208974,0.0764338,0.149061,-0.0689182,1.29611,0.73787,0.709089,0.980886,2.36629,2.22698,0.815817,1.44021,1.50843,2.6297,-0.171424,-0.128993,0.0314166,-0.320149,-0.718051,-1.51871,-3.41311,-0.114626
-2.5629,-1.466,-1.71429,-2.70079,-3.39912,-0.179979,-0.0761668,0.102561,0.0545483,-0.163206,1.12059,0.469408,0.534944,0.815872,2.25794,2.05859,0.553192,1.40375,1.6096,2.53217,-0.174355,-0.126289,-0.00904619,-0.361765,-0.830284,-1.56194,-3.45277,-0.1422
-2.48023,-1.33435,-1.63713,-2.68005,-3.23205,-0.250587,-0.197345,-0.0657342,-0.0401596,-0.340734,1.07642,0.572912,0.57559,0.778882,2.23696,1.99143,0.424149,1.32972,1.32905,2.48992,-0.174336,-0.115465,0.00620903,-0.330417,-0.751231,-1.55191,-3.4952,-0.159997
-2.37566,-1.35569,-1.53738,-2.66882,-3.09798,-0.171743,-0.0164987,-0.0684141,-0.0127113,-0.114332,1.01215,0.334183,0.409823,0.703771,2.05153,2.00443,0.573583,1.34487,1.51673,2.29327,-0.172366,-0.115727,-0.00528625,-0.308209,-0.777718,-1.56331,-3.46044,-0.140559
-2.20085,-1.21321,-1.57419,-2.69969,-2.98917,-0.207722,-0.0794088,0.00532095,0.0544648,-0.123186,0.844283,0.313876,0.502152,0.679844,1.91136,1.79865,0.423573,1.32724,1.46487,2.03621,-0.18323,-0.0763609,0.0594751,-0.338506,-0.834404,-1.53143,-3.51625,-0.128241
-2.57836,-1.45176,-1.74791,-2.65275,-3.31438,-0.0928642,-0.0282857,0.104668,-0.0575742,-0.000906444,1.14585,0.467169,0.483942,0.712048,2.09731,1.88782,0.414308,1.20016,1.2471,2.23646,-0.181518,-0.114809,0.0162779,-0.367876,-0.798163,-1.57041,-3.52171,-0.115662
-2.40554,-1.39141,-1.69475,-2.68138,-3.2036,-0.0512742,-0.00377296,-0.0509113,0.066583,-0.179746,0.969134,0.452527,0.53174,0.790034,2.20682,2.00864,0.61103,1.60424,1.61188,2.38811,-0.179175,-0.100782,-0.0402556,-0.351762,-0.832623,-1.56949,-3.47607,-0.157441
-2.27934,-1.24226,-1.5389,-2.55463,-3.27413,-0.204088,-0.0997179,-0.0320783,-0.0195903,0.0477452,0.922056,0.446088,0.4915,0.725692,1.97407,1.74428,0.264367,1.17176,1.26742,2.27579,-0.171948,-0.105828,-0.00981478,-0.36626,-0.782651,-1.55708,-3.45389,-0.130253
-2.7834,-1.65198,-1.81025,-3.09206,-3.63086,0.167261,0.127049,0.166202,0.409334,0.0545047,1.40928,0.630903,0.643562,1.00888,2.41873,2.22298,0.748541,1.47589,1.64398,2.73883,-0.187005,-0.118301,0.0185509,-0.35096,-0.821854,-1.57804,-3.54499,-0.165578
-2.33378,-1.32478,-1.58232,-2.57516,-3.23097,-0.421847,-0.224993,-0.160919,-0.121306,-0.264628,0.901516,0.377608,0.500851,0.663288,2.28246,1.95749,0.593704,1.36303,1.27085,2.56984,-0.18722,-0.0940277,0.025276,-0.393419,-0.827949,-1.60475,-3.48714,-0.139504
-2.47163,-1.43506,-1.78845,-2.59158,-3.24265,-0.133129,-0.00607742,0.0661664,-0.0619287,-0.109166,1.1401,0.567429,0.767091,0.85573,2.20756,1.91351,0.621225,1.47334,1.42982,2.51925,-0.167197,-0.0732362,0.0143865,-0.355188,-0.782785,-1.53269,-3.44574,-0.142076
-2.51029,-1.43219,-1.54317,-2.69288,-3.23324,-0.202497,-0.0936318,0.0223546,0.117724,-0.206539,1.13788,0.513029,0.454573,0.763824,2.20801,2.10565,0.622147,1.24762,1.50369,2.55659,-0.185581,-0.0963284,0.00999641,-0.32311,-0.819515,-1.55509,-3.48696,-0.117253
-2.67484,-1.66511,-1.81304,-3.0741,-3.58463,-0.114025,0.128195,0.081285,0.142076,-0.00419321,1.2554,0.621463,0.611835,0.990528,2.14919,2.20833,0.734364,1.40895,1.56787,2.6253,-0.176672,-0.0103511,0.0744589,-0.304184,-0.71303,-1.5564,-3.45226,-0.138114
