b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,sigma_u,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-3.2351,-0.847097,-0.688224,-1.49937,-3.18379,-0.331989,-0.0579228,-0.0349391,-0.130905,-0.10093,1.88742,0.409147,-0.115948,0.484426,2.35214,3.13291,0.612932,0.873854,1.2577,2.83421,-0.0154984,0.0210116,0.0737548,0.285842,-0.271984,-1.03263,-1.66427,-3.97733,-0.0520078
-3.45162,-1.00085,-0.860535,-1.46891,-3.56488,-0.348181,-0.195814,-0.00779049,-0.0831191,-0.216403,2.31232,0.825764,0.154306,0.595343,2.97909,3.28371,0.775942,1.03482,1.07822,3.25821,-0.016198,0.0232076,0.00980681,0.19796,-0.280383,-1.16042,-1.6997,-4.04264,-0.0811327
-3.61954,-1.0573,-0.896046,-1.47619,-3.50389,-0.422466,-0.103612,0.0236386,-0.013053,0.0628903,2.4685,0.695222,0.117738,0.379587,2.59064,3.4954,0.832463,0.979502,1.00612,3.1838,-0.0156166,0.0223853,-0.0213266,0.242255,-0.298128,-1.06103,-1.71659,-4.00718,-0.0418496
-3.17916,-0.863959,-0.620652,-1.40815,-3.33506,-0.419763,-0.274064,-0.185608,-0.177907,-0.311613,1.85909,0.37057,-0.135675,0.349335,2.38762,3.29712,0.807386,0.825471,1.10204,3.17971,-0.0156196,0.0220577,0.0266228,0.254193,-0.29142,-1.0077,-1.64258,-3.92915,-0.0613064
-3.28903,-1.0434,-0.877101,-1.3922,-3.45597,-0.450265,-0.170988,0.00837712,-0.0413164,0.0859708,2.01345,0.621645,0.0533639,0.187575,2.50967,3.25186,0.834429,1.03123,1.03032,3.02299,-0.0155544,0.0211103,0.00820361,0.286617,-0.246338,-1.02213,-1.67631,-3.8762,-0.0417448
-3.44727,-0.979991,-0.865137,-1.42027,-3.16114,-0.186038,-0.021597,0.046956,-0.0767037,0.0849054,2.28015,0.751847,0.20199,0.664559,2.52188,3.30066,0.8151,1.03089,1.30634,2.83038,-0.0162069,0.0232901,0.0555919,0.241182,-0.335489,-1.0888,-1.6962,-3.99936,-0.086897
-3.44899,-0.992262,-0.777754,-1.44814,-3.37652,-0.254696,-0.156523,0.00263214,-0.00886478,-0.228312,2.27019,0.752434,0.090468,0.444156,2.72068,3.11024,0.615801,0.883125,1.05275,2.94082,-0.0139676,0.0222308,-0.0260004,0.208028,-0.301492,-1.103,-1.6011,-3.89377,-0.0846223
-3.53139,-1.03899,-0.752144,-1.44679,-3.38958,-0.204149,-0.10788,-0.0586408,-0.0371266,-0.0508571,2.02905,0.541322,-0.14936,0.232081,2.42755,3.32358,0.758543,0.78664,0.940584,2.95881,-0.0147063,0.0221686,-0.0107166,0.286325,-0.322583,-1.04478,-1.6906,-3.87525,-0.0444156
-3.55666,-1.11729,-0.839337,-1.39397,-3.18108,-0.43746,-0.164301,-0.0213759,-0.212024,-0.14098,2.28095,0.702835,0.0537955,0.351066,2.4584,3.60048,0.989327,0.880984,1.13101,2.82949,-0.0149673,0.0220545,0.0290737,0.235661,-0.273112,-1.07901,-1.72058,-3.98547,-0.0527542
-3.53663,-0.961312,-0.731297,-1.11589,-3.33124,-0.0637668,0.0916869,0.0392661,0.0343654,0.326607,2.31581,0.682367,0.108532,0.316436,2.57869,3.2967,0.652384,0.858127,0.684625,2.6581,-0.0156262,0.0222518,0.0540261,0.224552,-0.293192,-1.14246,-1.67624,-4.01549,-0.0781311
-3.72121,-1.19092,-0.863528,-1.63531,-3.54989,-0.438846,-0.182614,-0.116555,-0.0938066,-0.178502,2.5283,0.825466,0.0456931,0.433714,2.75189,3.48779,0.749808,0.94003,1.10926,3.00148,-0.0160407,0.0224043,0.0298,0.34166,-0.303927,-1.03899,-1.68372,-3.92698,-0.0217656
-3.40338,-0.697841,-0.621129,-0.980966,-3.10225,-0.385868,-0.40618,-0.137887,-0.30615,-0.381467,2.19818,0.518637,-0.239531,-0.00868428,2.57196,3.23452,0.425826,0.695075,0.723443,2.67097,-0.0150609,0.023802,0.04276,0.248404,-0.362176,-1.07567,-1.76486,-4.01145,-0.0438403
-3.45661,-0.872241,-0.802227,-1.67979,-3.01633,-0.294598,-0.138278,-0.000869648,0.0402725,-0.127928,2.34848,0.639503,0.138875,0.730023,2.44832,3.18461,0.437597,0.905878,1.24291,2.33186,-0.0154427,0.0223598,0.0178948,0.21308,-0.292749,-1.04409,-1.73866,-3.98035,-0.0582901
-3.24799,-0.8409,-0.678847,-1.50659,-3.08743,-0.297913,-0.12703,-0.0634217,0.14039,-0.0323085,1.97535,0.377094,-0.138726,0.316485,2.2498,3.22058,0.643017,0.793701,0.969695,2.84981,-0.015191,0.0211374,0.0742681,0.291978,-0.281035,-1.05645,-1.64995,-3.92364,-0.0479652
-3.0931,-0.744647,-0.543014,-1.25032,-2.71658,-0.341234,-0.235175,-0.183038,-0.0431422,-0.437309,1.88619,0.48225,-0.165143,0.309502,2.20151,3.02884,0.600014,0.759494,1.00608,2.50692,-0.0162534,0.0226033,0.0774306,0.319483,-0.270033,-1.10214,-1.65167,-3.91196,-0.0700031
-3.58421,-1.0239,-0.791465,-1.54974,-3.23731,-0.341904,-0.243533,-0.0366445,-0.192007,-0.271625,2.27356,0.66405,0.156445,0.554738,2.41431,3.41168,0.716995,1.07266,1.26092,2.7717,-0.0169892,0.0233575,0.0348404,0.298562,-0.350868,-1.02193,-1.61659,-3.94782,-0.00546611
-3.49791,-0.702723,-0.583147,-1.18748,-3.04158,-0.243048,-0.162668,-0.041982,0.00117435,-0.266739,2.17682,0.294289,-0.208543,0.0350884,2.41156,3.1846,0.358838,0.529883,0.672403,2.58591,-0.0158262,0.0236596,-0.00262278,0.300595,-0.280956,-1.06927,-1.73242,-3.92696,-0.109701
-3.61403,-1.06733,-0.861573,-1.78928,-3.341,-0.464238,-0.295292,-0.0775261,0.0135043,-0.0829396,2.46199,0.892175,0.101902,0.675493,2.52382,3.73247,0.917905,0.909796,1.35192,2.83039,-0.0155602,0.0234966,0.0845582,0.340667,-0.266901,-1.02604,-1.71331,-3.96015,-0.0277494
-3.46808,-0.979084,-0.758837,-1.44509,-3.26366,-0.305072,-0.0692723,-0.0250622,-0.0770308,-0.189325,2.18038,0.62364,-0.0148226,0.367638,2.62756,3.29481,0.630565,0.873003,0.96288,2.85581,-0.0154622,0.0239575,0.0191858,0.29585,-0.330568,-1.05384,-1.6777,-3.93583,-0.0796479
-3.75903,-1.20358,-0.877621,-1.48339,-3.30783,-0.190494,-0.0996014,0.0933978,-0.0565236,-0.100412,2.74581,1.00887,0.216574,0.538112,2.72906,3.72792,1.10439,0.988262,1.04464,3.09946,-0.0145663,0.021924,0.0557945,0.328827,-0.303991,-1.10742,-1.65996,-3.97059,-0.0588828
-3.79588,-1.25566,-0.922773,-1.75656,-3.31944,-0.276075,-0.160368,0.0236852,-0.0316578,-0.275493,2.6001,0.901502,0.0704407,0.923191,2.58892,3.65067,1.06735,0.954522,1.2264,3.27303,-0.0167711,0.0219639,0.0241417,0.266512,-0.282985,-1.05402,-1.7161,-3.96271,-0.0387856
-3.61007,-0.865213,-0.624567,-1.30175,-3.27995,-0.255418,-0.20075,-0.0366427,-0.175664,-0.0103671,2.54301,0.795676,-0.0750564,0.504274,2.63522,3.21412,0.447074,0.679146,0.887082,2.81634,-0.0171915,0.0245911,0.0100331,0.281346,-0.336725,-1.14582,-1.7064,-3.96103,-0.0649921
-3.5824,-1.14882,-0.609097,-1.25319,-3.72811,-0.523389,-0.108378,-0.0500123,-0.307533,0.00860192,2.42947,0.817744,-0.0741529,0.526429,2.86422,3.54575,0.756418,0.638281,0.91989,3.10745,-0.0153079,0.0233242,-0.0124321,0.16455,-0.367918,-1.1671,-1.71026,-4.04292,-0.0545137
-3.2872,-0.925546,-0.724328,-1.25999,-3.27787,-0.238248,-0.00549597,-0.0481216,-0.00352978,-0.0108304,2.11641,0.750488,0.00266138,0.409348,2.78218,3.27747,0.740291,0.829977,0.882871,3.07312,-0.0158456,0.0216271,0.0687155,0.270679,-0.266885,-1.05698,-1.7344,-3.96922,-0.0436437
-3.23357,-0.868964,-0.707314,-1.24866,-3.26909,-0.243676,-0.0828958,-0.0507125,-0.0336249,0.077883,2.05805,0.622506,-0.0179008,0.370279,2.61535,3.23798,0.710825,0.929573,0.877841,2.9341,-0.0148828,0.0213129,0.0572765,0.224647,-0.246709,-1.05626,-1.66575,-3.90752,-0.0831247
-3.15371,-0.593635,-0.578117,-1.15884,-3.05996,-0.200222,-0.167989,-0.0197917,-0.0180811,0.131034,1.955,0.268848,-0.29771,0.0675079,2.20491,2.80998,0.1998,0.677143,0.524472,2.43539,-0.0161782,0.0219638,0.0339738,0.208389,-0.267226,-1.10787,-1.64904,-3.92389,-0.0290287
-3.24303,-0.906219,-0.644056,-1.24414,-3.02726,-0.224028,0.0208183,0.0494892,0.0478257,-0.0338252,2.12128,0.64389,-0.0809345,0.376191,2.26152,3.09292,0.652997,0.745046,0.927057,2.78963,-0.0169772,0.0219038,0.0280431,0.209026,-0.308665,-1.07833,-1.64998,-3.96329,-0.0776521
-3.20136,-0.841641,-0.795486,-1.31489,-3.03248,-0.168939,-0.158533,0.0584154,-0.0411733,-0.0744805,1.99434,0.558913,0.0512547,0.376369,2.37756,3.14602,0.71447,0.917317,0.853363,2.7889,-0.0151269,0.0218126,0.0569275,0.295218,-0.225,-1.03773,-1.64734,-3.90488,-0.0683891
-3.17977,-0.921161,-0.669789,-1.33383,-3.30797,-0.044239,-0.0683022,-0.143392,-0.0599615,0.129521,1.84376,0.487368,0.145655,0.387304,2.21404,3.01429,0.720633,0.874156,0.844405,2.94102,-0.014672,0.0210946,0.00708071,0.267659,-0.247715,-1.05737,-1.55527,-3.83341,-0.0871035
-3.34066,-0.857641,-0.755294,-1.55418,-2.88688,-0.432471,-0.236511,0.00141464,-0.243063,-0.114525,2.31787,0.65758,0.0839927,0.691257,2.23915,3.24521,0.59111,0.751957,1.23136,2.53769,-0.0155392,0.0226251,-0.032195,0.24071,-0.251199,-1.08209,-1.65247,-3.91826,-0.0604353
-3.16756,-0.887697,-0.582328,-1.09132,-3.09681,-0.38372,-0.136213,-0.0508162,-0.0697967,-0.206268,1.76602,0.418082,-0.103015,0.107815,2.38844,3.07283,0.657387,0.685049,0.747729,2.72678,-0.0148593,0.0212012,-0.0234148,0.174403,-0.264072,-1.04521,-1.62598,-3.87154,-0.0163768
-3.42093,-1.07527,-0.968886,-1.45485,-3.66585,-0.134207,0.065372,0.0580877,0.228892,0.0689046,2.11281,0.742474,0.219455,0.468184,2.90525,3.3245,0.803162,0.954008,0.886423,3.26623,-0.0145026,0.0220032,-0.00735449,0.220945,-0.319564,-1.05804,-1.71165,-3.97063,-0.0765498
-3.29957,-1.05875,-0.818589,-1.51494,-3.1271,-0.357728,-0.168358,0.087035,0.0702902,-0.292107,2.12274,0.761001,-0.0641418,0.488616,2.3839,3.16514,0.672779,0.924047,1.03585,2.87626,-0.014892,0.0219523,0.0399105,0.232471,-0.236884,-1.00553,-1.65752,-3.85455,-0.0815463
-3.36411,-0.908531,-0.663065,-1.40888,-3.53825,-0.0620362,0.150407,-0.0356462,0.0860028,0.183117,1.93363,0.388472,-0.162603,0.279462,2.49517,3.0125,0.461248,0.668191,0.708946,2.75466,-0.0148067,0.0234867,0.0210828,0.299277,-0.257417,-1.09812,-1.68798,-3.98657,-0.0502694
-3.35799,-1.08075,-0.788798,-1.43987,-3.46465,-0.384684,-0.131824,-0.0652792,-0.120106,0.0317059,2.12121,0.671482,0.0156714,0.529918,2.66551,3.41408,0.993825,0.884911,0.938321,3.12166,-0.0150541,0.0206543,0.0556613,0.308279,-0.296496,-1.04559,-1.63181,-3.91433,-0.0382635
-3.48962,-0.879421,-0.872445,-1.34624,-3.26991,-0.1747,-0.134165,0.0325511,-0.0594212,-0.00310671,2.12178,0.438815,0.0806799,0.255766,2.2637,3.28153,0.679904,1.0549,1.04061,2.91493,-0.0153458,0.0223014,0.0310815,0.303272,-0.277822,-1.03321,-1.67708,-3.88426,-0.0396196
-3.43644,-1.02905,-0.92335,-1.4105,-3.31498,-0.203104,-0.0496375,0.0940391,-0.143093,-0.287033,2.23902,0.760767,0.248192,0.424798,2.74686,3.26857,0.748831,0.959058,1.04418,3.0858,-0.0146246,0.0224637,0.0531932,0.199141,-0.268933,-1.07845,-1.64827,-3.9843,-0.0513437
-3.3929,-1.19483,-0.852627,-1.50833,-3.72368,-0.208899,0.109671,0.110904,0.250626,0.239535,1.83306,0.52217,0.0143445,0.174459,2.79712,3.36829,0.800126,0.874385,0.900058,3.22787,-0.0161102,0.0226716,-0.00782267,0.247535,-0.281657,-1.12615,-1.72744,-4.00841,-0.0666137
-3.24847,-0.903413,-0.726183,-1.59872,-3.41919,-0.361742,-0.151796,-0.0779751,0.0436316,-0.00390119,2.18058,0.820689,0.0476659,0.658973,2.89958,3.15619,0.692288,0.878649,1.19205,3.08539,-0.0151235,0.0220582,0.0360383,0.264127,-0.282737,-1.00449,-1.69476,-3.97075,-0.049265
-3.35794,-0.902821,-0.773798,-1.20608,-3.18261,-0.175146,0.0221156,0.0656255,-0.040398,0.0773018,2.1637,0.517066,0.0531583,0.371782,2.63616,3.18359,0.665875,0.832683,0.926713,2.8653,-0.0153277,0.0215396,-0.0208305,0.139462,-0.271672,-1.06948,-1.5803,-3.86215,-0.0731002
-3.53877,-1.0755,-0.709996,-1.43389,-3.40237,-0.0506282,0.0796009,-0.0329302,0.116687,-0.0805538,2.2452,0.73465,-0.0640859,0.389021,2.62841,3.17482,0.628268,0.835601,0.925218,2.93899,-0.0153561,0.0238365,0.0511874,0.271528,-0.295255,-1.06207,-1.68142,-4.0311,-0.0574115
-3.66329,-1.08975,-0.844517,-1.60165,-3.60662,-0.385148,-0.159475,0.0106348,0.131772,0.0211475,2.5349,0.838059,0.187828,0.542817,2.72924,3.50847,0.682612,0.733272,1.00754,3.10571,-0.017074,0.0238258,0.0203331,0.274356,-0.258297,-1.13348,-1.72756,-4.07637,-0.0395161
-3.40265,-1.12833,-0.777204,-1.45487,-3.16572,-0.142114,0.109398,0.0128756,0.107112,-0.17447,2.17244,0.634361,-0.0408018,0.383689,2.37147,3.35087,0.84751,0.873071,0.912989,2.71682,-0.0142522,0.0221739,0.0287103,0.216344,-0.269267,-1.02725,-1.66393,-3.85778,-0.0358085
-3.33368,-0.918915,-0.722859,-1.29589,-3.22562,-0.223973,-0.0964623,-0.00655708,-0.0809168,0.127442,2.12863,0.604181,0.104657,0.49241,2.40563,3.24589,0.728697,0.825891,0.945176,2.88379,-0.014817,0.0224159,-0.0174814,0.199829,-0.258532,-1.01005,-1.65419,-3.87446,-0.0339013
-3.1841,-0.846438,-0.597759,-1.21496,-3.36027,-0.362618,-0.188115,-0.0720235,-0.267311,-0.0905795,2.05592,0.577831,0.00468004,0.341929,2.73911,3.16969,0.651838,0.848126,0.900361,3.01578,-0.016009,0.0218673,0.00868146,0.263313,-0.220133,-1.1068,-1.60021,-3.84193,-0.0603016
-3.33212,-0.850856,-0.743607,-1.14897,-3.25468,-0.274384,-0.195643,-0.0111206,0.0282495,-0.197675,2.07462,0.514681,0.192646,0.135211,2.40664,3.12563,0.573156,0.769642,0.791303,2.964,-0.0168566,0.0236185,0.00755498,0.241573,-0.345036,-1.09576,-1.72405,-3.95642,-0.0278778
-3.29614,-0.933682,-0.731975,-1.39041,-3.50488,-0.477723,-0.243398,0.00372244,-0.064532,-0.0682459,2.03258,0.598549,-0.078058,0.247798,2.58655,3.4401,0.86088,0.96569,1.0601,3.06325,-0.015527,0.0240106,0.0779463,0.19054,-0.289886,-1.16485,-1.62378,-4.0105,-0.0322876
-3.64198,-1.18215,-0.896126,-1.61581,-3.42212,-0.184541,-0.0761177,0.161792,0.0650264,-0.279625,2.46917,0.878797,0.192594,0.765827,2.77476,3.5446,0.905926,1.00763,1.32771,3.1911,-0.0151655,0.0226079,0.0130353,0.192813,-0.332138,-1.10483,-1.64756,-3.91103,-0.0653886
-3.33345,-0.851665,-0.778928,-1.1272,-3.53413,-0.0473592,0.00749306,0.021168,-0.0475461,-0.00373043,2.14076,0.578043,0.178438,0.385986,2.76669,3.08428,0.546955,1.01938,0.814657,2.95317,-0.0154432,0.0234178,0.0605981,0.220414,-0.303386,-1.20871,-1.67791,-4.05493,-0.107983
-3.54816,-1.13912,-0.830584,-1.43236,-3.29745,-0.302548,-0.1591,-0.0893775,-0.179258,-0.202657,2.24998,0.795919,0.0482154,0.38206,2.71443,3.19286,0.753997,0.893801,0.954788,2.81309,-0.01585,0.0221851,0.0377632,0.294399,-0.276543,-1.01727,-1.70283,-4.00229,-0.0303748
-3.4697,-1.06086,-0.808044,-1.47214,-3.233,-0.378185,-0.143182,-0.0156252,-0.135748,-0.0114299,2.49798,0.894171,0.165628,0.723446,2.70308,3.36143,0.83585,0.950152,1.17312,2.82881,-0.0159057,0.0226433,0.035868,0.223281,-0.295975,-0.955429,-1.68428,-3.94204,-0.0439324
-3.25512,-0.820262,-0.681622,-1.24738,-3.12573,-0.321886,-0.211408,-0.0940234,-0.089404,-0.159493,1.85894,0.328741,-0.263469,0.0239294,2.4139,3.05799,0.554944,0.748559,0.807255,2.5714,-0.0149454,0.0229506,0.00970374,0.24346,-0.305765,-1.05507,-1.71005,-3.9829,-0.0337951
-3.22194,-0.835768,-0.696345,-1.27862,-3.27013,-0.35281,-0.180525,-0.0109746,-0.070622,-0.124009,2.09716,0.669598,0.0794813,0.462616,2.73189,3.08305,0.600151,0.828997,1.07591,2.96199,-0.0164138,0.021492,0.00486524,0.219641,-0.287906,-1.07137,-1.67317,-3.94112,-0.0396037
-3.26395,-0.965754,-0.731515,-1.58542,-3.46077,-0.48882,-0.0793947,0.0424087,0.0267589,0.208777,2.0792,0.444827,-0.0328336,0.447491,2.53318,3.27667,0.656833,0.737285,1.11181,2.98872,-0.0161341,0.0221152,0.02921,0.250516,-0.282411,-1.06297,-1.60349,-3.87505,-0.0621759
-3.23021,-0.890919,-0.727181,-1.1736,-3.03583,-0.302342,-0.123372,-0.0312665,-0.166698,-0.103692,2.0125,0.672756,0.047342,0.374565,2.49265,3.02147,0.633691,0.904339,0.838546,2.7409,-0.0148041,0.0227457,0.0149264,0.219102,-0.285818,-1.04952,-1.65395,-3.93243,-0.0895193
-3.5392,-1.13314,-0.766401,-1.50777,-3.16378,-0.150997,0.0441899,0.00794771,0.315847,-0.0694623,2.09819,0.589475,-0.0767925,0.456204,2.34559,3.41919,0.89296,0.93659,1.0013,2.82754,-0.0161801,0.0222635,0.00538186,0.190034,-0.290659,-1.09509,-1.664,-3.95271,-0.0219937
-3.37526,-0.725634,-0.562056,-1.21794,-2.75956,-0.286342,-0.327266,-0.142572,-0.0819574,-0.510224,2.15094,0.560408,-0.10165,0.287122,2.26566,3.15372,0.537917,0.738205,0.825459,2.60709,-0.0169833,0.0231201,0.0533393,0.253284,-0.306745,-1.17621,-1.69691,-4.08164,-0.115399
-3.36758,-0.94422,-0.699191,-1.31254,-3.03282,-0.181111,0.0401175,0.103199,0.111153,-0.0248852,2.23764,0.655708,-0.0390485,0.407825,2.32801,3.078,0.653872,0.920848,0.927981,2.71871,-0.0158543,0.0227955,0.0429357,0.237658,-0.300796,-1.08295,-1.6556,-3.94518,-0.0514164
-3.30021,-0.783396,-0.651006,-1.2853,-3.35996,-0.272711,-0.14398,0.0137635,-0.0689197,0.0825922,2.05783,0.539295,0.000488425,0.164311,2.80301,3.24422,0.527057,0.815608,0.893622,3.02748,-0.0164702,0.0230344,-0.00482958,0.257167,-0.205734,-1.05918,-1.62803,-3.93068,-0.0425782
-3.63159,-1.14043,-0.917015,-1.5598,-3.5476,-0.296568,-0.166978,-0.0215569,0.0660462,-0.00714105,2.45472,0.955931,0.223387,0.761068,2.63845,3.48105,0.957206,1.00839,1.18888,3.15397,-0.0163039,0.0233695,0.0554071,0.276366,-0.286437,-1.08669,-1.67639,-3.95406,-0.0955336
-3.36673,-1.01635,-0.795123,-1.47386,-3.28432,-0.223321,-0.0218519,0.0312985,-0.0917285,-0.074495,2.05995,0.696893,0.00438606,0.494899,2.38963,3.18231,0.665436,0.843196,1.11604,2.56847,-0.0152125,0.0239339,0.0593161,0.259227,-0.336428,-1.13116,-1.71998,-4.11188,-0.0293502
-3.35849,-0.764074,-0.568407,-1.25618,-3.28853,-0.514822,-0.293105,-0.153292,-0.245596,-0.309975,2.26552,0.566445,-0.0537902,0.434215,2.49946,3.42348,0.56886,0.705621,0.852712,2.96624,-0.0152959,0.0250493,0.043764,0.287847,-0.22082,-1.07567,-1.64346,-3.97242,-0.0522122
-3.5146,-0.988439,-0.633193,-1.59673,-3.59822,-0.243158,-0.158912,-0.0492367,-0.162247,-0.0806067,2.32157,0.752954,-0.209961,0.583459,2.90764,3.48187,0.873395,0.769074,1.26908,3.18186,-0.0153252,0.0227857,0.0325772,0.277999,-0.264894,-1.07293,-1.69792,-4.01264,-0.0447135
-3.27991,-0.905112,-0.767117,-1.13437,-3.14189,-0.372018,-0.169019,0.018305,-0.0187158,0.0561747,2.04472,0.575609,-0.0948468,0.109332,2.37396,3.18313,0.578179,0.800537,0.582025,2.37301,-0.0154048,0.0233773,0.0870177,0.296663,-0.318537,-1.09058,-1.69855,-3.92314,-0.039151
-2.78321,-0.60885,-0.533224,-1.00231,-2.89399,-0.671292,-0.301415,-0.124914,-0.234546,-0.530823,1.75806,0.336928,-0.121561,-0.0366155,2.49006,2.89243,0.351884,0.58705,0.536189,2.45241,-0.0149376,0.0228212,0.0500963,0.200206,-0.272796,-1.10004,-1.64417,-3.97387,-0.0495318
-3.51763,-0.974767,-0.721943,-1.36532,-3.44902,-0.214824,-0.0236179,0.00267237,0.135573,-0.00713753,2.39714,0.773304,0.0837037,0.480264,2.6851,3.24543,0.609035,0.83862,0.908393,2.92062,-0.0157097,0.023654,0.072629,0.230052,-0.306754,-1.17726,-1.73406,-4.03428,-0.0477978
-3.45428,-0.904392,-0.738306,-1.35228,-3.2625,-0.0289046,-0.046117,0.0268021,0.0169351,0.248569,2.10075,0.533885,0.0986747,0.258459,2.37362,3.19207,0.673253,0.865399,0.911381,2.76678,-0.0164902,0.0223374,0.0428401,0.310361,-0.291086,-1.07252,-1.69717,-3.935,-0.0814934
-3.47581,-1.14065,-0.985995,-1.55923,-3.28418,-0.0145443,0.181,0.187436,0.378552,0.0764303,1.97969,0.660109,0.187201,0.159281,2.40302,3.30255,0.769667,1.01727,0.857807,2.71484,-0.0146736,0.0226135,0.080991,0.269829,-0.244483,-1.00959,-1.66154,-3.91181,-0.0313631
-3.37027,-0.93446,-0.936266,-1.35073,-3.23192,-0.268294,-0.160758,0.0706379,0.0592716,-0.102596,2.15693,0.624136,0.161463,0.198945,2.64177,3.20973,0.672567,0.876588,0.787595,2.79882,-0.0150118,0.0220469,0.0220107,0.27512,-0.305012,-1.07289,-1.70799,-3.98326,-0.0610759
-3.21837,-0.768546,-0.579786,-1.16759,-2.97076,-0.0605054,-0.0212273,-0.0259907,-0.0485204,-0.212334,1.8981,0.36721,-0.0451888,0.197352,2.41297,2.89186,0.40451,0.678474,0.842699,2.57519,-0.0160843,0.0221246,0.028465,0.259194,-0.303515,-1.07939,-1.59931,-3.8497,-0.0676715
-3.38764,-0.94815,-0.537673,-1.16775,-3.24804,-0.246465,-0.186973,-0.0341695,0.0198397,-0.0669553,2.06668,0.613906,-0.263644,0.169766,2.4733,3.03452,0.65378,0.581679,0.592141,2.73036,-0.0158227,0.0225497,0.0222912,0.224821,-0.334611,-1.09102,-1.68693,-3.98522,-0.0405149
-3.31802,-0.81189,-0.727322,-1.24448,-2.7989,-0.440418,-0.311568,-0.0183282,-0.0808735,-0.480245,2.14657,0.45899,0.0273134,0.262658,1.9752,3.40433,0.825351,0.874758,0.998826,2.84914,-0.0159515,0.0222328,-0.00527172,0.224809,-0.288236,-1.06322,-1.65676,-3.91125,-0.0554379
-3.2935,-1.00543,-0.809564,-1.52236,-3.55518,-0.114679,0.0422661,0.163578,0.139482,0.322712,2.13173,0.780609,0.083257,0.59433,2.8465,3.24628,0.849507,0.876078,1.0516,3.02296,-0.0172323,0.0228,0.112204,0.336249,-0.28474,-1.1146,-1.64094,-3.98329,-0.0349422
-3.12361,-0.712351,-0.699974,-1.15209,-3.16013,-0.347944,-0.194379,-0.0568156,-0.138412,-0.0462458,1.95132,0.456854,0.0608689,0.319012,2.53201,2.91502,0.400559,0.860921,0.657072,2.67364,-0.01589,0.0225739,0.0265978,0.222878,-0.246427,-1.05351,-1.6366,-3.91804,-0.0931856
-3.62881,-0.894252,-0.641086,-1.24924,-2.99823,-0.0569056,-0.051796,-0.034467,0.0961056,0.0228568,2.3494,0.478566,-0.116628,0.140823,2.20887,3.28224,0.537042,0.674736,0.654966,2.69929,-0.0160236,0.0237855,0.0485405,0.219769,-0.337785,-1.12567,-1.66945,-3.93548,-0.0388458
-3.3845,-0.962026,-0.864133,-1.58345,-3.42418,-0.285272,-0.141252,0.081025,0.0726227,-0.0789128,2.08556,0.635991,0.21668,0.519667,2.64578,3.29541,0.725742,0.992418,1.17683,3.04931,-0.0156067,0.0211704,0.0356585,0.23442,-0.315294,-1.05332,-1.63289,-3.83155,-0.024711
-3.17346,-0.713755,-0.653906,-1.12844,-2.86063,-0.373847,-0.307919,-0.11437,-0.244021,-0.376927,2.15001,0.550252,0.0389769,0.132156,2.22011,3.16823,0.727185,0.941508,0.855792,2.83645,-0.0165726,0.0223082,0.0792138,0.254283,-0.283972,-1.00689,-1.7108,-4.03439,-0.0612647
-3.21713,-0.779002,-0.764765,-1.33665,-3.41438,-0.334588,-0.237496,-0.0361562,-0.188972,-0.176822,2.19907,0.714285,0.255203,0.468715,2.96077,3.28337,0.733864,1.02548,1.16467,3.15161,-0.0150803,0.0217063,0.0169507,0.188322,-0.277498,-1.10004,-1.65697,-3.95135,-0.0735349
-3.3357,-0.802032,-0.597273,-1.27239,-3.25405,-0.281076,-0.0802699,0.0150231,0.164483,-0.027459,2.20886,0.499967,-0.145527,0.248012,2.63438,3.24899,0.665088,0.814145,0.922424,2.89092,-0.0151337,0.0228864,0.0131083,0.270885,-0.285259,-1.14472,-1.68967,-3.99517,-0.0840432
-3.41221,-0.927477,-0.743625,-1.48224,-3.17057,-0.198621,-0.0397718,0.0137086,-0.0608353,-0.0427325,1.93996,0.396326,-0.0231546,0.495073,2.1479,3.47604,0.875666,0.950136,1.25701,3.03655,-0.0157637,0.0222166,-0.00677359,0.270414,-0.296739,-1.0242,-1.65219,-3.91447,-0.0331286
-3.15111,-0.862571,-0.83025,-1.26816,-2.79217,-0.33126,-0.088771,0.0633429,0.108526,0.0598967,1.90525,0.468103,0.0342644,0.362354,1.8935,3.00562,0.521428,0.747744,0.648035,2.17982,-0.0156605,0.0217476,0.0338128,0.2224,-0.324138,-1.03675,-1.74655,-4.01839,-0.0345629
